# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:05:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/8qagaqkr.json
# init = 2 (Default)
# random
#   seed = 66003
# output
#   file = /home/lab5/output/code3-20230416110526_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,5.03234e-05,2.50109,2.50136,2.50215,2.50019,2.5013,2.49987,2.50035,2.50025,2.49963,2.50113,14.8128,15.1462,15.723,16.0548,16.3443,16.5018,16.3807,16.6666,17.7021,17.4403,15,13,17,22,20,10,13,13,16,15
0,0,0.000114607,2.49912,2.50039,2.50111,2.50103,2.49998,2.49871,2.50045,2.49886,2.49961,2.4996,18.9508,19.9495,21.6985,22.8555,23.7197,24.2918,23.9028,24.8303,28.5451,27.4979,13,31,9,22,23,28,24,25,26,25
0,0,7.77566e-05,2.49902,2.50021,2.49921,2.50064,2.5006,2.50177,2.50021,2.5,2.49893,2.50082,16.4347,17.023,17.9949,18.6682,19.1573,19.509,19.2437,19.7643,21.691,21.188,12,21,21,16,19,12,12,19,16,25
0,0,0.000109626,2.50072,2.50031,2.49971,2.49991,2.50043,2.49902,2.50037,2.50123,2.49977,2.50005,18.6195,19.5252,21.1323,22.2151,23.0531,23.5799,23.2113,24.1294,27.5119,26.5537,11,21,18,18,19,22,27,23,28,24
0,0,2.80839e-05,2.50123,2.49949,2.49866,2.49976,2.50002,2.50167,2.50026,2.49907,2.50026,2.49973,13.5952,13.7392,14.0109,14.2064,14.3435,14.4558,14.3724,14.4955,15.0144,14.8696,8,9,21,17,20,12,15,15,15,17
0,0,4.96143e-05,2.50102,2.50061,2.50019,2.50051,2.50176,2.49898,2.49977,2.49921,2.49963,2.50016,14.7712,15.0887,15.6364,15.9977,16.2846,16.4167,16.303,16.576,17.609,17.3357,21,17,15,16,18,15,20,14,13,12
0,0,4.22541e-05,2.49949,2.50177,2.49988,2.49719,2.50056,2.49969,2.49871,2.50023,2.50064,2.49863,14.3352,14.6356,15.0637,15.3142,15.5837,15.7148,15.5963,15.85,16.6885,16.4271,11,13,12,17,18,20,20,21,21,13
0,0,5.42455e-05,2.49881,2.50048,2.50025,2.49962,2.49947,2.50123,2.49868,2.49955,2.49967,2.50011,15.0047,15.3903,16.0057,16.3944,16.6907,16.9199,16.7346,17.0665,18.2265,17.9149,12,13,11,12,10,15,18,14,14,14
0,0,4.66477e-05,2.50008,2.50052,2.50078,2.49985,2.4983,2.49898,2.49864,2.50091,2.49856,2.49999,14.5892,14.8961,15.4141,15.7293,15.9507,16.1255,16.0032,16.3005,17.2066,16.9711,11,13,10,18,18,16,16,12,17,24
0,0,0.000138569,2.50024,2.49988,2.49896,2.50049,2.49866,2.49958,2.49944,2.50035,2.49865,2.49809,20.812,22.1034,24.4236,26.0493,27.2296,28.0943,27.4896,28.8661,34.0773,32.554,17,21,34,21,27,35,28,33,33,34
0,0,0.000103071,2.50095,2.5001,2.49906,2.49854,2.49917,2.49957,2.5006,2.49914,2.49967,2.49982,18.158,18.9786,20.434,21.4017,22.1632,22.6782,22.3393,23.1166,26.2011,25.3391,14,16,20,24,20,24,20,20,33,26
0,0,3.26371e-05,2.50143,2.50056,2.50033,2.49981,2.50005,2.49942,2.49833,2.5008,2.50033,2.50086,13.8392,14.0259,14.3594,14.566,14.7288,14.8251,14.7337,14.9379,15.5324,15.3761,8,10,17,14,14,11,17,16,16,12
0,0,0.000133721,2.50053,2.49968,2.50029,2.50009,2.5014,2.50098,2.50034,2.49899,2.50016,2.50018,20.4319,21.6431,23.8671,25.3561,26.5453,27.3228,26.7417,27.9701,32.9209,31.5175,17,23,27,25,32,31,18,29,40,29
0,0,7.59826e-05,2.50082,2.50007,2.49979,2.49979,2.4988,2.50118,2.50051,2.50027,2.50072,2.49937,16.3519,16.8913,17.8455,18.4719,18.9265,19.2899,19.0498,19.5527,21.4451,20.8923,14,13,13,17,20,25,18,22,21,24
0,0,0.0001744,2.49824,2.49955,2.50118,2.50124,2.5007,2.49938,2.49926,2.49927,2.50115,2.50036,23.8538,25.7767,29.3089,31.7258,33.6047,34.8669,33.9268,36.0376,44.5878,42.0903,23,21,44,38,31,31,38,32,43,49
0,0,7.63191e-05,2.49763,2.49875,2.50046,2.49973,2.50033,2.4994,2.49928,2.49922,2.50037,2.49948,16.321,16.8934,17.8877,18.5048,18.9925,19.2948,19.0642,19.5731,21.4914,20.9447,8,18,23,15,17,18,18,20,28,21
0,0,0.000166017,2.49851,2.49919,2.49882,2.49843,2.49815,2.49843,2.49887,2.49979,2.5013,2.49986,23.1001,24.855,28.033,30.2159,31.9244,33.1158,32.2833,34.2235,41.9008,39.6362,15,24,26,34,44,38,30,38,41,44
0,0,9.6309e-05,2.49971,2.49959,2.49904,2.50113,2.49987,2.49829,2.49875,2.50157,2.49976,2.49981,17.668,18.4251,19.7507,20.6766,21.3236,21.7437,21.4293,22.2179,24.9188,24.1498,21,21,26,17,22,15,20,33,27,25
0,0,0.000186957,2.49901,2.50125,2.50148,2.49992,2.49983,2.50032,2.50113,2.49947,2.50064,2.50048,25.0587,27.253,31.2279,33.9411,36.1181,37.6461,36.5937,38.9744,48.9251,46.025,27,30,28,44,32,34,42,40,58,49
0,0,5.13111e-05,2.49929,2.49954,2.5016,2.50062,2.50219,2.50089,2.49953,2.49839,2.49817,2.49786,14.8426,15.1829,15.7927,16.149,16.453,16.6173,16.4625,16.7383,17.8066,17.5057,14,5,9,13,17,18,7,19,12,16
0,0,0.000103304,2.49992,2.50194,2.50009,2.49978,2.50077,2.50019,2.50045,2.49949,2.50001,2.50108,18.1557,19.0325,20.479,21.4557,22.2286,22.7241,22.3665,23.1582,26.2553,25.413,19,22,16,21,16,20,24,28,28,26
0,0,8.33219e-05,2.50086,2.49916,2.4986,2.49886,2.49929,2.49856,2.50034,2.50222,2.49822,2.49989,16.8228,17.4169,18.4943,19.2123,19.7613,20.1104,19.8861,20.5063,22.591,22.0223,19,22,17,25,23,25,14,27,23,15
0,0,8.15459e-05,2.50082,2.50032,2.50096,2.49941,2.49983,2.49882,2.49977,2.4994,2.49929,2.5021,16.707,17.3044,18.3732,19.0366,19.5689,19.9013,19.6684,20.2237,22.3187,21.7943,15,22,20,16,29,25,22,24,16,20
0,0,0.00010165,2.50085,2.50043,2.5009,2.50041,2.50068,2.50057,2.49785,2.49982,2.5001,2.50138,18.0569,18.8691,20.3259,21.2754,22.0139,22.507,22.0927,22.9287,25.9368,25.1235,9,18,19,25,19,28,20,30,27,23
0,0,0.00017333,2.49813,2.50074,2.50275,2.50041,2.50107,2.49938,2.49967,2.50089,2.50146,2.49875,23.7529,25.6888,29.1974,31.514,33.4083,34.6425,33.728,35.8563,44.2487,41.7045,12,21,33,25,30,29,31,34,33,36
0,0,5.63906e-05,2.49845,2.50003,2.50074,2.50017,2.49883,2.49976,2.5001,2.50009,2.49919,2.50063,15.1241,15.5259,16.1871,16.5975,16.8895,17.1152,16.971,17.3052,18.5105,18.1996,14,18,14,12,20,14,16,21,19,18
0,0,7.25121e-05,2.49884,2.498,2.4994,2.49946,2.49937,2.49905,2.49943,2.50046,2.50134,2.49955,16.1022,16.6067,17.5301,18.1179,18.5591,18.8501,18.6451,19.1385,20.9121,20.3869,23,12,22,22,16,26,16,19,24,15
0,0,3.26531e-05,2.50076,2.49983,2.49964,2.50136,2.4994,2.50022,2.49959,2.50028,2.49971,2.50164,13.8308,14.0165,14.3505,14.5899,14.7206,14.8384,14.7537,14.9316,15.5245,15.3898,11,10,17,9,17,17,14,12,15,15
0,0,9.62686e-05,2.49955,2.4995,2.5007,2.49975,2.49869,2.50068,2.49969,2.49949,2.49792,2.50141,17.6623,18.4204,19.7793,20.6434,21.2934,21.7904,21.4444,22.1663,24.8655,24.1816,16,16,16,15,19,23,20,23,22,21
0,0,0.000128566,2.50082,2.49956,2.49887,2.50059,2.50075,2.49898,2.50021,2.50087,2.501,2.49912,20.0348,21.1659,23.2235,24.6619,25.7448,26.433,25.94,27.1379,31.7097,30.3512,25,13,22,22,32,29,28,32,47,28
0,0,9.2739e-05,2.49955,2.50044,2.50057,2.50082,2.49875,2.49962,2.49965,2.50017,2.49909,2.50181,17.4232,18.1599,19.4291,20.2696,20.8621,21.3086,21.0033,21.6994,24.2501,23.5919,12,18,17,19,23,13,20,22,31,19
0,0,0.000164408,2.49993,2.49879,2.49819,2.49928,2.49866,2.50037,2.50125,2.49668,2.50085,2.49976,22.9896,24.6739,27.7898,29.9761,31.6432,32.8594,32.0556,33.7774,41.3839,39.1815,26,35,27,32,34,32,30,40,30,42
0,0,8.57439e-05,2.50071,2.5006,2.50017,2.50128,2.49992,2.49982,2.49963,2.50132,2.49933,2.4993,16.9784,17.6246,18.7502,19.5162,20.0542,20.4323,20.1569,20.7989,23.0269,22.3915,14,21,27,12,26,18,19,29,20,23
0,0,6.53338e-05,2.50224,2.49972,2.50051,2.49901,2.49879,2.49929,2.50076,2.50055,2.50038,2.49907,15.7152,16.1297,16.9276,17.411,17.7901,18.0555,17.8986,18.304,19.8065,19.3636,14,14,13,20,22,17,24,23,19,17
0,0,0.000121952,2.50215,2.50058,2.50039,2.50113,2.50087,2.49927,2.50009,2.4989,2.49981,2.49962,19.5554,20.5934,22.4983,23.7967,24.7765,25.4064,24.9482,25.9924,30.1527,28.9722,17,16,14,25,25,23,18,35,28,28
0,0,0.000113577,2.49952,2.49839,2.49973,2.4998,2.50039,2.49863,2.4997,2.49982,2.50011,2.49975,18.8831,19.8216,21.5565,22.6988,23.5876,24.1393,23.7406,24.6952,28.3413,27.3015,17,25,19,21,21,25,21,24,27,32
0,0,0.000125099,2.49988,2.50012,2.49918,2.50154,2.4992,2.49876,2.50048,2.50053,2.50039,2.49963,19.7497,20.8646,22.8295,24.2207,25.1921,25.8804,25.4239,26.5498,30.8845,29.6276,18,22,26,30,30,20,28,22,26,32
0,0,0.000126419,2.50073,2.50032,2.4993,2.49987,2.50005,2.49844,2.4991,2.50212,2.4993,2.50116,19.8676,20.9874,22.9842,24.3557,25.4077,26.0788,25.5864,26.8114,31.1549,29.9528,15,11,24,26,25,33,31,24,40,27
0,0,8.08139e-05,2.49995,2.50157,2.50102,2.49886,2.49935,2.50037,2.50196,2.50095,2.50037,2.50056,16.6454,17.2716,18.3069,18.9499,19.4764,19.8443,19.6269,20.1631,22.2216,21.6477,20,20,14,20,20,17,21,32,20,17
0,0,1.78185e-05,2.499,2.50049,2.5008,2.50003,2.50028,2.49951,2.49982,2.49861,2.49918,2.49907,13.0376,13.1591,13.3348,13.4326,13.516,13.5584,13.525,13.5921,13.8963,13.8143,11,16,14,14,17,16,12,8,17,8
0,0,0.000100945,2.50173,2.50003,2.49951,2.49943,2.49946,2.5009,2.50046,2.50133,2.49882,2.50133,18.0236,18.8043,20.2258,21.1726,21.8971,22.4188,22.0589,22.8627,25.7682,24.9966,11,20,18,21,22,22,22,21,30,23
0,0,0.000155499,2.49955,2.50071,2.4993,2.50061,2.49811,2.49997,2.49883,2.50033,2.50184,2.50017,22.2034,23.7921,26.6022,28.5856,30.0295,31.1276,30.347,32.0726,38.7706,36.7926,17,18,23,21,36,32,27,36,33,30
0,0,0.000104163,2.50065,2.50114,2.50114,2.49952,2.49876,2.49998,2.49963,2.49924,2.49907,2.49999,18.2293,19.0877,20.5893,21.5513,22.295,22.8374,22.4615,23.2767,26.3988,25.5407,28,15,25,19,29,22,19,30,26,33
0,0,0.00014847,2.49789,2.49846,2.50014,2.4998,2.49925,2.49962,2.50049,2.49874,2.49692,2.50075,21.5727,23.032,25.7002,27.4829,28.86,29.825,29.1674,30.6512,36.6167,35.0205,21,22,24,25,25,38,34,32,33,39
0,0,0.000111171,2.49866,2.50145,2.50055,2.49879,2.50017,2.49947,2.49868,2.50036,2.49901,2.49996,18.6923,19.6777,21.3149,22.3789,23.255,23.8114,23.3836,24.3413,27.8085,26.8445,10,25,23,24,23,25,18,23,35,25
0,0,0.000106074,2.49888,2.5006,2.50118,2.50077,2.50002,2.50101,2.49806,2.50121,2.49979,2.49859,18.3319,19.2348,20.7887,21.8056,22.5726,23.1259,22.6794,23.6014,26.7956,25.8539,15,12,19,25,25,31,33,37,27,23
0,0,0.000168356,2.49916,2.50102,2.49987,2.49967,2.50035,2.49932,2.49732,2.50101,2.49959,2.50214,23.3249,25.1524,28.3945,30.6436,32.4326,33.6162,32.6794,34.7675,42.5626,40.3927,24,29,31,21,34,31,42,31,52,47
0,0,0.000153014,2.50106,2.49912,2.50084,2.49884,2.49987,2.50178,2.50197,2.49989,2.50086,2.49985,22.0244,23.5019,26.3125,28.1491,29.651,30.72,30.001,31.5666,38.0241,36.1372,21,30,30,25,29,21,29,28,39,34
0,0,0.00013216,2.50171,2.50105,2.50066,2.49905,2.49949,2.50181,2.50137,2.4981,2.50027,2.50107,20.333,21.5276,23.6894,25.1138,26.2554,27.0891,26.5246,27.675,32.5449,31.1973,22,17,38,27,24,29,30,22,27,32
0,0,0.000142354,2.5017,2.50013,2.49735,2.5008,2.50181,2.50145,2.50069,2.50149,2.50033,2.49936,21.1494,22.4716,24.8525,26.6034,27.9232,28.7971,28.1431,29.5875,35.1085,33.4839,27,22,26,25,33,27,23,36,34,29
0,0,5.65345e-05,2.50072,2.50009,2.49876,2.50089,2.49983,2.50168,2.49883,2.49928,2.49987,2.49975,15.1669,15.5364,16.1668,16.6224,16.9205,17.1629,16.9639,17.3066,18.5429,18.2022,9,19,17,19,14,19,13,10,23,20
0,0,0.000126501,2.49814,2.4997,2.49979,2.50144,2.50079,2.50065,2.50022,2.49969,2.49939,2.50223,19.8224,20.9818,23.0049,24.405,25.4386,26.1495,25.6273,26.7599,31.1765,30.0021,18,23,19,18,26,28,30,24,27,36
0,0,8.34256e-05,2.4999,2.50032,2.50044,2.49938,2.4999,2.50104,2.49879,2.49873,2.50069,2.50068,16.8134,17.4449,18.538,19.2331,19.7853,20.1731,19.8675,20.4481,22.6642,22.0561,23,17,20,13,16,17,16,22,7,19
0,0,0.000167776,2.50086,2.49908,2.50217,2.50056,2.50097,2.5006,2.49957,2.50016,2.50049,2.49895,23.3123,25.0412,28.3771,30.5736,32.3437,33.5417,32.6418,34.6132,42.4181,40.0983,30,21,24,31,31,32,40,40,52,44
0,0,4.20871e-05,2.49873,2.49873,2.49688,2.50014,2.50009,2.49948,2.50052,2.49996,2.49958,2.49923,14.3151,14.5807,15.006,15.3455,15.5613,15.6957,15.6093,15.8293,16.65,16.4175,23,13,11,14,18,16,9,15,18,12
0,0,6.64561e-05,2.49986,2.4997,2.50086,2.49925,2.49837,2.50146,2.49918,2.50002,2.50012,2.50007,15.7459,16.2073,17.0293,17.5227,17.899,18.2176,17.9886,18.4226,19.9672,19.5383,20,21,9,15,15,21,22,18,22,24
0,0,0.000174892,2.49916,2.50033,2.49924,2.50101,2.49926,2.4991,2.49988,2.50043,2.50025,2.49803,23.9213,25.8514,29.3244,31.8041,33.6524,34.9607,34.0464,36.1899,44.7111,42.1397,29,16,34,35,39,30,44,41,49,41
0,0,3.72087e-05,2.49822,2.50128,2.50042,2.50096,2.49923,2.5003,2.49917,2.49977,2.50031,2.50031,14.0406,14.3146,14.6944,14.9529,15.1131,15.253,15.1476,15.3531,16.0688,15.8751,14,9,20,17,18,17,14,17,22,19
0,0,5.87877e-05,2.50013,2.49958,2.50018,2.50002,2.50097,2.49981,2.50063,2.5004,2.49962,2.49945,15.2904,15.6798,16.3742,16.8145,17.1632,17.3653,17.2208,17.5708,18.8514,18.4905,16,17,23,24,13,18,21,22,22,17
0,0,0.000139406,2.49961,2.50034,2.49973,2.50066,2.50119,2.49896,2.50056,2.49899,2.50054,2.5014,20.8663,22.1932,24.5454,26.1733,27.4315,28.2191,27.6561,28.9773,34.3548,32.8568,15,17,22,19,28,26,23,33,40,32
0,0,0.000218417,2.5,2.49951,2.49886,2.49866,2.49939,2.50041,2.50092,2.50009,2.50021,2.49943,28.325,31.1465,36.4828,40.2777,43.3482,45.5186,44.0161,47.432,61.7877,57.4958,34,29,35,46,33,42,46,44,72,57
0,0,4.44812e-05,2.50031,2.50004,2.50049,2.49896,2.50019,2.50229,2.50117,2.50045,2.49865,2.4974,14.4709,14.7509,15.2427,15.5299,15.781,15.969,15.8408,16.0749,16.9332,16.6687,21,12,13,18,18,19,13,13,17,17
0,0,0.000116559,2.49977,2.49979,2.49921,2.50196,2.49855,2.50028,2.49829,2.50039,2.49903,2.49962,19.1067,20.1056,21.8709,23.1228,23.9562,24.6181,24.1265,25.1722,28.9455,27.8826,18,22,20,25,26,20,25,28,24,27
0,0,4.20387e-06,2.4999,2.50052,2.49821,2.50055,2.49876,2.49972,2.49917,2.49886,2.50148,2.49985,12.3807,12.4111,12.4205,12.4733,12.4684,12.4919,12.4768,12.4912,12.5878,12.5501,7,9,15,12,16,12,13,10,13,13
0,0,0.000147594,2.49993,2.50084,2.50003,2.49965,2.50062,2.50163,2.50078,2.50098,2.50013,2.49916,21.5438,22.9999,25.5844,27.3471,28.7528,29.7271,29.026,30.5527,36.4957,34.7474,18,26,25,29,19,24,32,31,39,35
0,0,0.000141994,2.50238,2.50083,2.50121,2.4997,2.49916,2.50089,2.49997,2.499,2.49887,2.50046,21.1344,22.4526,24.9035,26.5217,27.7909,28.7185,28.0633,29.4481,34.9638,33.4352,29,29,23,22,29,27,27,29,41,40
0,0,0.000152684,2.4994,2.50088,2.49929,2.50048,2.50015,2.499,2.50014,2.49943,2.4982,2.50125,21.96,23.5098,26.2283,28.1442,29.6024,30.574,29.8882,31.4875,37.8299,36.1031,24,24,30,24,39,22,30,28,39,36
0,0,0.000106541,2.50043,2.50037,2.49972,2.50062,2.49936,2.49892,2.50182,2.50033,2.49995,2.49841,18.3936,19.2689,20.8072,21.858,22.6189,23.1428,22.8274,23.6494,26.8932,25.9352,12,25,12,26,31,25,19,31,35,20
0,0,0.000133845,2.49965,2.49991,2.50117,2.50267,2.49978,2.50062,2.49984,2.50079,2.49965,2.49827,20.4237,21.6595,23.9031,25.4388,26.5214,27.3332,26.7476,28.0421,32.9346,31.4847,20,18,21,25,22,28,25,30,27,44
0,0,0.000139265,2.49946,2.49938,2.50044,2.50105,2.50125,2.4979,2.49995,2.49928,2.49914,2.50059,20.8518,22.1585,24.5455,26.1633,27.4109,28.1652,27.6163,28.9601,34.2707,32.7972,31,23,19,26,24,32,22,37,26,35
0,0,9.96823e-05,2.50111,2.49985,2.50248,2.49984,2.50125,2.50063,2.50056,2.50058,2.50079,2.50143,17.9248,18.6993,20.1576,21.0351,21.7758,22.2427,21.898,22.6669,25.5778,24.776,14,19,15,16,17,19,22,28,26,22
0,0,4.86381e-05,2.50019,2.49958,2.49894,2.49854,2.49907,2.50226,2.50119,2.49946,2.49815,2.50017,14.7033,15.0101,15.5404,15.8811,16.1489,16.374,16.2328,16.4798,17.4559,17.216,16,11,25,21,14,19,11,24,16,15
0,0,0.000139157,2.49873,2.49975,2.49956,2.5014,2.5004,2.49773,2.50019,2.50022,2.49986,2.50025,20.8279,22.1565,24.5105,26.1571,27.3704,28.142,27.6056,28.968,34.2679,32.7609,18,22,26,31,28,31,33,20,37,45
0,0,9.05661e-05,2.49918,2.50008,2.49894,2.49947,2.50014,2.49971,2.50018,2.49861,2.49949,2.50047,17.2711,17.9846,19.1867,20.0026,20.6288,21.0331,20.7478,21.3746,23.8712,23.1994,12,14,20,20,13,16,18,22,22,28
0,0,3.92517e-05,2.5,2.4983,2.49819,2.49974,2.5002,2.49852,2.50174,2.50023,2.4996,2.49972,14.1771,14.3979,14.8131,15.1028,15.3085,15.4147,15.3701,15.5567,16.3032,16.0978,19,12,16,13,18,16,18,14,17,18
0,0,8.19976e-05,2.50072,2.50011,2.49958,2.50067,2.50217,2.49871,2.49987,2.50024,2.49962,2.50161,16.7345,17.3344,18.3896,19.1079,19.6662,19.9534,19.7228,20.2978,22.401,21.8535,17,12,20,19,26,15,15,18,18,24
0,0,0.0001139,2.49822,2.50052,2.49847,2.49852,2.49998,2.50032,2.49996,2.50202,2.49951,2.50089,18.8821,19.8915,21.5645,22.71,23.6224,24.2273,23.792,24.7995,28.3928,27.3956,32,30,23,20,22,26,21,24,34,27
0,0,0.000103176,2.50159,2.5004,2.50092,2.50044,2.50126,2.49992,2.50027,2.50083,2.50009,2.50016,18.177,18.9927,20.4829,21.4549,22.2231,22.7004,22.3456,23.1708,26.2324,25.3667,13,16,22,28,29,21,25,23,24,33
0,0,0.000110864,2.4996,2.50245,2.50181,2.4992,2.49793,2.49931,2.50107,2.49892,2.50036,2.50068,18.6876,19.6713,21.3089,22.3504,23.1615,23.7635,23.3971,24.26,27.7826,26.8049,19,21,19,19,23,16,20,34,34,21
0,0,0.000127872,2.50044,2.5016,2.49921,2.49911,2.5013,2.50218,2.50063,2.50042,2.4999,2.49848,19.9736,21.146,23.1506,24.532,25.6551,26.407,25.8455,27.0089,31.5123,30.1826,13,17,19,19,32,19,27,24,28,23
0,0,6.82454e-05,2.50159,2.50131,2.49915,2.49989,2.49907,2.50045,2.4994,2.49897,2.50022,2.50101,15.8826,16.3588,17.1538,17.7067,18.0988,18.3968,18.1828,18.6093,20.2366,19.8069,20,15,15,18,28,21,18,23,20,27
0,0,3.67071e-05,2.49971,2.4987,2.50099,2.50043,2.50108,2.49993,2.50118,2.49955,2.50014,2.50047,14.0344,14.2469,14.6657,14.9039,15.097,15.2014,15.1334,15.302,16.0063,15.8211,12,20,18,20,13,17,17,21,12,15
0,0,0.000137455,2.49982,2.49693,2.49804,2.49949,2.50015,2.50237,2.49876,2.49971,2.49882,2.502,20.714,21.9329,24.2646,25.8648,27.0939,27.984,27.2917,28.6481,33.802,32.4236,25,33,19,31,35,33,28,29,30,23
0,0,0.000140873,2.50106,2.50004,2.49876,2.49858,2.50005,2.49859,2.5001,2.49922,2.49843,2.49988,21.0153,22.327,24.703,26.3299,27.6351,28.4594,27.8828,29.2497,34.6584,33.1506,21,28,31,22,29,30,26,30,35,28
0,0,0.000152581,2.50038,2.50083,2.49958,2.49885,2.50089,2.50067,2.49955,2.49964,2.49961,2.50042,21.9726,23.4983,26.2221,28.0823,29.6066,30.6058,29.8523,31.4737,37.8541,36.0466,21,23,30,20,36,28,34,33,48,52
0,0,0.000114342,2.50185,2.50033,2.50034,2.49927,2.50109,2.5002,2.5006,2.50105,2.49794,2.49874,18.9833,19.9255,21.653,22.7822,23.7094,24.289,23.8692,24.8438,28.4414,27.4227,23,24,24,33,27,12,30,26,31,35
0,0,8.50829e-05,2.49932,2.50057,2.499,2.50207,2.5004,2.50178,2.50142,2.49897,2.49991,2.5002,16.9116,17.5741,18.6662,19.461,19.9868,20.3909,20.1147,20.6651,22.9273,22.3066,18,13,15,20,24,23,21,18,26,18
0,0,3.32134e-05,2.49846,2.49947,2.5005,2.4994,2.5009,2.49969,2.50085,2.49957,2.49906,2.50097,13.829,14.0452,14.4034,14.6061,14.7908,14.8807,14.8211,14.9731,15.5791,15.4409,15,9,18,13,10,24,12,10,13,17
0,0,0.000194573,2.50077,2.50077,2.50005,2.50046,2.49928,2.49961,2.49977,2.49812,2.50089,2.49985,25.8525,28.147,32.4005,35.4073,37.733,39.3886,38.217,40.811,51.7875,48.5542,36,26,43,36,40,40,42,37,41,47
0,0,1.91403e-05,2.49849,2.49972,2.50137,2.49893,2.50009,2.4987,2.49945,2.50019,2.50047,2.50051,13.0975,13.2238,13.4314,13.5155,13.6177,13.656,13.6254,13.7261,14.0516,13.9648,14,13,13,16,17,7,12,17,12,19
0,0,0.000107563,2.4983,2.50169,2.49825,2.49903,2.4997,2.50058,2.50045,2.49905,2.50085,2.50053,18.427,19.3794,20.8837,21.9459,22.7617,23.3246,22.9334,23.7698,27.1227,26.1796,16,14,22,23,38,19,24,19,31,29
0,0,0.000139083,2.50009,2.49821,2.50109,2.5011,2.49893,2.50041,2.50223,2.50147,2.49994,2.49978,20.8502,22.1152,24.5389,26.1385,27.3182,28.2048,27.6498,28.9909,34.2519,32.7283,26,20,27,17,16,28,39,37,36,42
0,0,0.000101767,2.49983,2.49925,2.49924,2.49913,2.49969,2.49999,2.50204,2.50038,2.50225,2.50226,18.0466,18.8563,20.304,21.2618,22.007,22.5098,22.2006,22.9583,26.0151,25.1664,19,17,15,27,25,22,22,20,19,28
0,0,5.78722e-05,2.49991,2.50092,2.49831,2.49832,2.49933,2.50082,2.49897,2.50011,2.50075,2.49968,15.2331,15.639,16.2686,16.7019,17.0441,17.2872,17.1001,17.4658,18.7447,18.3748,19,10,17,20,22,17,14,16,21,13
0,0,9.61475e-05,2.50193,2.4993,2.49952,2.50043,2.50092,2.49911,2.49857,2.49944,2.50156,2.49971,17.6961,18.4071,19.7441,20.6437,21.3258,21.7403,21.4051,22.1485,24.9338,24.1197,16,18,16,20,19,22,24,22,31,22
0,0,6.76772e-05,2.49972,2.50043,2.49907,2.50077,2.49923,2.49832,2.50148,2.50133,2.49956,2.50142,15.8181,16.3046,17.1035,17.6672,18.0421,18.2949,18.16,18.5875,20.1379,19.7351,15,19,20,24,13,24,16,20,25,26
0,0,0.000138174,2.50094,2.4994,2.50182,2.4999,2.49742,2.50012,2.49853,2.49926,2.49976,2.49944,20.7948,22.0551,24.4448,25.9775,27.1333,28.0425,27.401,28.7638,34.0151,32.5065,21,20,26,30,33,33,21,25,32,23
0,0,0.000116004,2.4998,2.50042,2.49939,2.4994,2.50024,2.49999,2.4988,2.49933,2.49985,2.49984,19.0663,20.0702,21.8139,22.9938,23.9194,24.5286,24.0601,25.0589,28.8501,27.7792,21,17,23,24,15,26,22,19,31,46
0,0,0.000102823,2.49977,2.50091,2.50012,2.50005,2.50071,2.49946,2.50026,2.50001,2.50115,2.50011,18.1192,18.9736,20.43,21.4049,22.1651,22.6416,22.2991,23.1009,26.1914,25.3016,22,16,24,23,23,34,19,31,28,24
0,0,0.000174329,2.49976,2.49852,2.50014,2.49789,2.50193,2.49974,2.49954,2.50047,2.50054,2.50141,23.8835,25.7424,29.268,31.6073,33.6319,34.8644,33.922,36.0647,44.5373,42.1133,21,18,27,38,32,29,46,43,30,44
0,0,0.000133776,2.49885,2.50174,2.4995,2.49921,2.50007,2.49999,2.49985,2.49919,2.50011,2.4998,20.4018,21.6927,23.8549,25.3412,26.5186,27.3046,26.7371,27.9851,32.9328,31.5175,21,21,31,23,25,21,25,37,23,22
