# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:05:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/8qagaqkr.json
# init = 2 (Default)
# random
#   seed = 66003
# output
#   file = /home/lab5/output/code3-20230416110526_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,3.31032e-05,2.50205,2.50036,2.4998,2.50045,2.49975,2.49913,2.4996,2.49996,2.50027,2.50138,13.8727,14.0512,14.3853,14.6127,14.7643,14.8625,14.793,14.9687,15.5853,15.4351,21,16,18,14,12,14,16,15,16,13
0,0,0.000151387,2.49957,2.49871,2.50116,2.49928,2.50169,2.49913,2.50007,2.50009,2.50029,2.50094,21.8539,23.3285,26.1066,27.9113,29.4253,30.3395,29.6591,31.2548,37.5453,35.7607,23,28,24,31,42,43,39,29,35,42
0,0,7.54162e-05,2.49875,2.49972,2.5002,2.5001,2.49963,2.49929,2.50071,2.49916,2.49977,2.50025,16.2824,16.8443,17.8022,18.4203,18.8799,19.1878,18.9903,19.4622,21.3347,20.8267,17,12,21,18,12,15,20,14,21,13
0,0,0.000147499,2.49862,2.49963,2.49874,2.49991,2.50085,2.49973,2.50142,2.49927,2.5006,2.50076,21.5076,22.9629,25.5393,27.3399,28.7434,29.6538,29.0281,30.4825,36.487,34.7796,24,18,21,32,23,37,21,21,36,35
0,0,4.80083e-05,2.49931,2.50048,2.49944,2.49979,2.49931,2.49965,2.49937,2.4988,2.4986,2.49959,14.6547,14.983,15.4991,15.8462,16.0937,16.2694,16.1435,16.4044,17.3822,17.1293,9,22,16,10,18,24,10,16,14,16
0,0,7.59662e-06,2.49975,2.49837,2.499,2.50007,2.50111,2.50023,2.49937,2.49819,2.50003,2.4999,12.5422,12.5665,12.644,12.7014,12.7468,12.7567,12.7306,12.7491,12.8906,12.857,10,8,11,13,7,8,13,8,13,13
0,0,8.41184e-05,2.50058,2.50147,2.49951,2.50172,2.50126,2.49827,2.49995,2.49949,2.49883,2.5006,16.8698,17.5171,18.5853,19.3515,19.892,20.2016,19.9717,20.5521,22.739,22.1631,13,20,18,11,32,20,29,17,26,18
0,0,0.00016583,2.49814,2.4997,2.50026,2.49877,2.49915,2.4991,2.50204,2.49942,2.50043,2.50076,23.0747,24.8479,28.0472,30.1953,31.9218,33.1006,32.3502,34.171,41.8062,39.6192,24,22,32,36,36,26,33,25,44,36
0,0,3.25361e-05,2.50046,2.49954,2.50036,2.50112,2.50088,2.5006,2.50203,2.49811,2.49904,2.50032,13.8204,14.0054,14.3524,14.577,14.7323,14.8335,14.7795,14.8884,15.5006,15.3567,15,12,15,15,15,14,15,16,16,15
0,0,9.629e-05,2.50095,2.50045,2.49903,2.49921,2.49931,2.50065,2.49911,2.49951,2.499,2.49933,17.6886,18.4396,19.7486,20.6347,21.3092,21.7924,21.4346,22.1697,24.8964,24.1351,12,18,19,18,24,24,14,25,21,32
0,0,7.08823e-05,2.49895,2.49981,2.50116,2.49968,2.50026,2.50076,2.49942,2.49987,2.50106,2.50145,16.0028,16.5206,17.4177,17.9607,18.4004,18.6975,18.4672,18.9342,20.6545,20.1904,20,17,13,24,20,16,17,19,33,33
0,0,0.00013397,2.49875,2.49919,2.50028,2.49975,2.4993,2.49827,2.49979,2.49935,2.50018,2.49847,20.4151,21.6555,23.8969,25.3819,26.5279,27.2899,26.7661,28.0236,32.9824,31.5191,17,15,18,14,29,32,18,29,30,32
0,0,0.000100096,2.49959,2.49984,2.49863,2.50048,2.49902,2.49992,2.50059,2.49952,2.50031,2.50078,17.9261,18.7324,20.1219,21.0965,21.7796,22.2824,21.9519,22.7012,25.6444,24.8326,18,13,25,17,17,17,19,20,30,14
0,0,4.55792e-05,2.50136,2.50048,2.49962,2.49885,2.50027,2.4995,2.49909,2.49949,2.50194,2.49973,14.5477,14.8273,15.3137,15.6218,15.8832,16.0302,15.9102,16.1695,17.1283,16.8383,10,11,12,19,22,10,16,20,19,8
0,0,3.21754e-05,2.5003,2.4986,2.49967,2.4998,2.49896,2.5002,2.50058,2.5006,2.50112,2.49945,13.7989,13.9705,14.3166,14.5291,14.6733,14.7953,14.7268,14.8921,15.4913,15.3041,14,14,17,18,10,15,11,14,16,13
0,0,-3.40681e-05,2.49859,2.49949,2.49989,2.49982,2.50106,2.49996,2.50165,2.50087,2.49928,2.50055,10.6652,10.517,10.2638,10.1056,10.004,9.9187,9.98847,9.86376,9.45035,9.568,11,11,9,17,9,11,9,4,5,10
0,0,0.000120149,2.49973,2.49956,2.50046,2.5007,2.49989,2.50055,2.49986,2.49876,2.50051,2.50223,19.3728,20.4136,22.2969,23.5526,24.4942,25.1638,24.6795,25.6989,29.7723,28.678,22,14,15,21,27,35,28,23,35,48
0,0,0.000102568,2.49799,2.49955,2.50151,2.50035,2.49993,2.50134,2.49982,2.49963,2.50027,2.49901,18.0691,18.927,20.4324,21.3814,22.115,22.6494,22.2559,23.0557,26.1187,25.228,19,20,20,14,19,22,26,21,20,22
0,0,0.000168142,2.49964,2.50105,2.49861,2.50044,2.5002,2.5016,2.50024,2.49933,2.49697,2.49971,23.3169,25.1299,28.3282,30.6313,32.3877,33.6495,32.734,34.6633,42.3838,40.2335,32,26,30,28,37,29,25,20,40,36
0,0,9.58192e-05,2.50036,2.50045,2.50026,2.49915,2.49937,2.50073,2.4996,2.49999,2.50179,2.49965,17.6461,18.4022,19.7261,20.5804,21.2522,21.7324,21.3857,22.1154,24.8787,24.0622,12,14,22,23,20,28,20,29,21,29
0,0,0.000105428,2.50011,2.5012,2.50103,2.49866,2.4989,2.499,2.50064,2.50178,2.49986,2.50105,18.3088,19.193,20.7183,21.6825,22.4627,22.9897,22.6518,23.5202,26.6689,25.7986,23,15,20,20,19,23,24,16,18,27
0,0,0.000159811,2.49949,2.50047,2.50176,2.50091,2.49957,2.50127,2.49949,2.49987,2.49951,2.50054,22.5748,24.2316,27.252,29.278,30.8367,31.9896,31.1465,32.9297,39.9402,37.9515,20,19,27,34,33,22,24,30,48,45
0,0,7.93674e-05,2.50024,2.50033,2.50241,2.49876,2.50007,2.5009,2.49777,2.49809,2.50153,2.49946,16.5575,17.1434,18.1994,18.7983,19.3271,19.6824,19.3795,19.9253,22.0093,21.4028,21,20,18,18,19,19,18,15,23,21
0,0,9.68639e-05,2.49984,2.49963,2.49799,2.50005,2.49806,2.50031,2.50011,2.49871,2.4995,2.50148,17.7082,18.4699,19.7851,20.7172,21.3538,21.8607,21.5285,22.2311,25.0154,24.2858,13,22,28,19,18,21,26,15,30,28
0,0,5.35643e-05,2.50001,2.50203,2.50091,2.50063,2.50043,2.49973,2.50088,2.50075,2.49876,2.49968,14.9832,15.3691,15.9615,16.3498,16.6407,16.8253,16.7044,17.0147,18.1179,17.8208,18,15,14,10,16,14,16,12,18,15
0,0,0.000146764,2.50065,2.49891,2.4998,2.50086,2.50065,2.50172,2.49922,2.4991,2.50042,2.49915,21.4904,22.8739,25.472,27.2559,28.6153,29.5815,28.8399,30.3384,36.2818,34.5431,28,21,21,24,25,31,25,33,41,39
0,0,8.18721e-05,2.49882,2.49911,2.50061,2.49973,2.50189,2.50103,2.49845,2.49837,2.50079,2.5002,16.6947,17.3079,18.3969,19.0768,19.6464,19.9847,19.6802,20.2439,22.4063,21.8034,16,15,19,12,18,20,16,25,15,27
0,0,0.000174204,2.49984,2.49869,2.4991,2.49912,2.49943,2.50103,2.49902,2.49951,2.49877,2.49967,23.874,25.7329,29.2193,31.6247,33.5236,34.8832,33.8798,36.0025,44.4173,42.0029,22,31,31,28,28,39,30,27,39,44
0,0,7.34461e-05,2.50221,2.50035,2.49927,2.49983,2.50104,2.50005,2.49935,2.50082,2.49909,2.49913,16.215,16.7126,17.6103,18.2177,18.6912,18.9756,18.7462,19.2569,21.0104,20.5142,19,23,26,16,21,22,17,23,20,25
0,0,5.24748e-05,2.50197,2.49796,2.49929,2.49922,2.4991,2.49901,2.50067,2.49961,2.49894,2.49878,14.9496,15.2351,15.8485,16.2295,16.5137,16.7031,16.5944,16.8805,17.9751,17.6673,16,17,22,13,10,9,17,12,18,13
0,0,0.000141731,2.49918,2.50022,2.49971,2.50072,2.50078,2.50094,2.5017,2.49986,2.49976,2.4992,21.0454,22.4134,24.8335,26.5108,27.7936,28.6745,28.0687,29.4252,34.9267,33.3308,18,24,22,22,24,28,34,30,42,39
0,0,0.000102559,2.50007,2.50036,2.49989,2.49995,2.49922,2.49976,2.49897,2.49907,2.49949,2.49937,18.1062,18.9417,20.3984,21.3719,22.0983,22.6124,22.2359,23.0414,26.0968,25.2355,15,21,28,15,21,22,15,24,23,29
0,0,9.90008e-05,2.49988,2.49971,2.50043,2.49871,2.50097,2.49916,2.49949,2.50171,2.5002,2.49919,17.8557,18.642,20.0475,20.9332,21.6838,22.119,21.7871,22.5964,25.4337,24.601,19,20,18,15,18,23,18,32,21,15
0,0,6.93042e-05,2.49966,2.50017,2.50098,2.49957,2.49922,2.50259,2.49911,2.50127,2.50051,2.50021,15.917,16.4147,17.277,17.804,18.2133,18.5544,18.2911,18.7755,20.4024,19.9406,17,15,18,15,12,18,16,19,25,10
0,0,0.000132809,2.49962,2.4998,2.49911,2.50222,2.49902,2.49808,2.49968,2.50034,2.50042,2.50057,20.3415,21.5608,23.7301,25.2834,26.3423,27.0941,26.5812,27.8495,32.7071,31.326,21,18,23,21,27,22,30,22,29,21
0,0,1.88852e-05,2.50068,2.49952,2.50186,2.49915,2.50096,2.49992,2.49996,2.4977,2.50055,2.49942,13.1134,13.2067,13.4207,13.4996,13.6094,13.6515,13.6119,13.6703,14.0262,13.9244,10,14,8,14,13,11,13,15,13,15
0,0,0.000211087,2.5008,2.50148,2.49786,2.50065,2.49991,2.50013,2.49915,2.50071,2.50041,2.50007,27.5563,30.2397,35.1278,38.7689,41.5614,43.5376,42.0858,45.3454,58.5232,54.6125,23,24,28,41,35,39,34,44,68,51
0,0,0.000113299,2.49902,2.49852,2.50041,2.50029,2.50054,2.49942,2.50003,2.5004,2.49958,2.50261,18.8534,19.8004,21.5411,22.6754,23.553,24.1178,23.7098,24.6669,28.2679,27.3256,19,23,22,20,28,25,19,25,21,28
0,0,7.96194e-05,2.49867,2.50072,2.49872,2.49807,2.5016,2.50063,2.49965,2.49882,2.49981,2.50057,16.5475,17.1685,18.1555,18.8114,19.3851,19.7069,19.4447,19.9712,22.0127,21.4651,20,9,19,18,22,20,25,19,21,30
0,0,4.34199e-05,2.49917,2.50041,2.50085,2.50013,2.50004,2.49873,2.50129,2.50035,2.5008,2.49971,14.3953,14.6893,15.167,15.4578,15.6816,15.8106,15.7441,15.9675,16.8364,16.5817,15,12,16,21,17,14,17,20,24,14
0,0,0.000215019,2.50018,2.49952,2.50074,2.50034,2.49915,2.49875,2.49913,2.50245,2.50035,2.50064,27.9605,30.6951,35.9324,39.6011,42.4902,44.5209,43.0685,46.5494,60.2549,56.1921,41,22,45,46,49,42,35,53,72,65
0,0,0.00014077,2.49961,2.49963,2.50155,2.49927,2.49736,2.49958,2.49873,2.50122,2.49968,2.49814,20.9765,22.308,24.7593,26.3333,27.5443,28.4699,27.8277,29.2894,34.6753,33.0687,21,21,26,28,30,42,22,31,28,40
0,0,0.000128728,2.50073,2.50102,2.49898,2.49989,2.49935,2.49929,2.50065,2.50074,2.49952,2.50182,20.0455,21.2117,23.2452,24.6665,25.7331,26.4673,25.9764,27.162,31.7013,30.4685,15,22,25,24,31,35,28,27,27,38
0,0,9.23958e-05,2.49996,2.50135,2.49953,2.50191,2.50061,2.50156,2.49938,2.49806,2.49902,2.50142,17.4072,18.1497,19.3754,20.2535,20.8593,21.3059,20.9553,21.6076,24.1865,23.5252,17,24,18,25,23,20,19,18,40,31
0,0,0.000158201,2.5009,2.49934,2.50202,2.49939,2.49839,2.4994,2.50054,2.50223,2.49994,2.49965,22.4666,24.0372,27.0395,28.9766,30.5137,31.6211,30.8857,32.6784,39.4821,37.4869,15,22,18,29,25,29,35,35,40,48
0,0,0.000122136,2.49924,2.49914,2.50047,2.5003,2.50124,2.50018,2.49986,2.50097,2.49862,2.5004,19.5123,20.5802,22.521,23.8009,24.8123,25.4578,24.9695,26.0763,30.1582,29.0327,19,20,25,29,34,23,29,26,19,32
0,0,2.57438e-05,2.50055,2.50058,2.49958,2.50039,2.49966,2.49921,2.49996,2.5,2.50078,2.50014,13.4637,13.6164,13.8598,14.0342,14.1447,14.2182,14.1718,14.2993,14.7632,14.6303,9,18,12,10,21,19,11,12,16,21
0,0,0.000128006,2.49835,2.49861,2.5006,2.50172,2.49873,2.50024,2.50051,2.49971,2.4997,2.50045,19.9422,21.0949,23.1985,24.6141,25.6093,26.3772,25.8628,27.0122,31.5371,30.2709,23,20,15,23,23,38,26,36,43,27
0,0,0.000140667,2.50136,2.50108,2.50093,2.50095,2.50127,2.49987,2.49969,2.49896,2.50051,2.49991,21.0049,22.3304,24.7311,26.3627,27.6359,28.4606,27.8378,29.2049,34.6774,33.1034,20,23,20,21,25,31,31,24,31,34
0,0,4.89007e-05,2.50026,2.50088,2.50102,2.49969,2.50057,2.50045,2.50078,2.50215,2.50116,2.50032,14.7194,15.0466,15.5934,15.9222,16.1979,16.3703,16.2512,16.5512,17.5427,17.2509,18,18,21,14,13,11,17,21,16,7
0,0,0.000129211,2.49929,2.49981,2.50061,2.49962,2.49992,2.50133,2.5019,2.50081,2.49907,2.50164,20.0541,21.2299,23.3396,24.7253,25.8201,26.5984,26.0827,27.2456,31.8007,30.5676,15,16,19,24,29,30,34,23,35,42
0,0,3.18228e-05,2.50169,2.49941,2.50194,2.49955,2.50127,2.50067,2.50033,2.50163,2.49911,2.49951,13.7994,13.9607,14.3237,14.4975,14.677,14.7709,14.6927,14.8747,15.4198,15.2668,11,15,11,10,14,12,9,20,20,22
0,0,3.70688e-05,2.50117,2.49946,2.49959,2.49951,2.49935,2.49893,2.49901,2.50143,2.50001,2.49968,14.0745,14.28,14.6719,14.9198,15.1027,15.2194,15.1328,15.3653,16.0473,15.8493,14,15,21,15,21,15,14,28,15,17
0,0,4.96677e-05,2.50124,2.49973,2.49989,2.50139,2.50059,2.50041,2.50068,2.50003,2.49809,2.50032,14.7775,15.0789,15.6359,16.0165,16.2705,16.4456,16.323,16.5951,17.5889,17.3451,17,12,14,19,15,8,18,18,14,24
0,0,2.1097e-05,2.50138,2.50038,2.50061,2.5017,2.49965,2.50082,2.49962,2.4987,2.5012,2.49997,13.2352,13.3444,13.5537,13.6991,13.7675,13.8475,13.7854,13.8736,14.268,14.1528,19,20,8,18,11,8,18,15,17,15
0,0,6.17809e-05,2.50053,2.50081,2.49866,2.50013,2.50152,2.49887,2.50016,2.49883,2.4978,2.49891,15.4744,15.9024,16.5972,17.0943,17.4741,17.6652,17.5183,17.873,19.2405,18.8778,23,14,13,24,13,13,21,24,19,18
0,0,0.000132138,2.50009,2.50028,2.50148,2.49933,2.49886,2.4998,2.5006,2.49907,2.50215,2.49982,20.2983,21.509,23.7063,25.1179,26.2355,27.0312,26.5009,27.6982,32.6009,31.1535,22,30,32,26,22,26,22,31,30,24
0,0,0.000124016,2.49949,2.50069,2.49949,2.50095,2.50048,2.49984,2.50076,2.50303,2.50004,2.49972,19.6596,20.7794,22.7126,24.0631,25.066,25.7395,25.2696,26.4376,30.626,29.4033,16,15,23,21,26,27,27,33,36,22
0,0,0.000140713,2.50026,2.49852,2.49981,2.49994,2.50041,2.49941,2.50061,2.49967,2.49948,2.49996,20.9857,22.2778,24.7092,26.3427,27.6195,28.4552,27.8707,29.2339,34.6535,33.1156,21,26,17,27,33,35,22,31,36,36
0,0,0.000123663,2.49869,2.49999,2.4998,2.49945,2.49876,2.50116,2.50048,2.50054,2.50079,2.49785,19.6171,20.7334,22.6793,23.9807,24.9715,25.7188,25.2101,26.3139,30.5688,29.2747,25,18,28,27,25,35,18,22,32,25
0,0,-1.43018e-05,2.50206,2.50015,2.50023,2.49858,2.50052,2.50026,2.50104,2.49991,2.49906,2.50177,11.5515,11.4576,11.34,11.248,11.2163,11.1784,11.2121,11.1441,10.9436,11.0246,17,9,11,13,9,11,14,12,9,11
0,0,0.000139584,2.49942,2.5007,2.49865,2.499,2.4991,2.49938,2.49986,2.50051,2.50101,2.50027,20.8767,22.2181,24.5409,26.1554,27.4028,28.2612,27.6658,29.0534,34.4165,32.8613,24,17,21,41,28,26,32,33,23,30
0,0,0.000141078,2.49957,2.49985,2.50001,2.4999,2.50095,2.50267,2.49997,2.50117,2.5001,2.50108,21.0006,22.3424,24.7595,26.3943,27.6928,28.6111,27.9127,29.3442,34.7692,33.239,26,20,22,29,29,22,29,26,30,28
0,0,2.81441e-05,2.50055,2.5008,2.50071,2.50026,2.50283,2.50086,2.49918,2.49974,2.50049,2.50063,13.5891,13.7607,14.0439,14.2182,14.389,14.4493,14.3619,14.5106,15.0246,14.8894,15,17,13,14,11,11,13,13,21,19
0,0,4.88125e-05,2.49977,2.50042,2.49931,2.50134,2.49909,2.50177,2.49882,2.50035,2.50004,2.50033,14.7072,15.0339,15.5599,15.9409,16.1656,16.3832,16.2111,16.5124,17.5115,17.2402,13,24,12,15,26,29,18,12,12,12
0,0,7.80228e-05,2.49815,2.49884,2.49867,2.50144,2.49996,2.49966,2.49899,2.50097,2.50036,2.49834,16.4372,17.0191,18.0093,18.7105,19.1745,19.4991,19.2503,19.8163,21.765,21.1755,16,19,11,12,13,15,25,23,20,28
0,0,0.000159013,2.50133,2.50018,2.49905,2.50091,2.49914,2.49995,2.49835,2.50058,2.50039,2.5017,22.547,24.1415,27.0695,29.1503,30.6811,31.7938,30.9654,32.7898,39.7393,37.781,19,23,26,33,29,25,29,31,46,31
0,0,9.40769e-05,2.49952,2.50188,2.4993,2.50021,2.50039,2.50004,2.49817,2.50096,2.49864,2.49874,17.5129,18.291,19.5352,20.4063,21.0596,21.4904,21.1378,21.898,24.4814,23.7444,18,17,18,24,19,20,20,23,22,20
0,0,9.17397e-05,2.50029,2.5009,2.49974,2.50005,2.49976,2.49814,2.50005,2.50043,2.4996,2.50008,17.3688,18.0905,19.3156,20.1433,20.7622,21.1493,20.8885,21.5704,24.0828,23.3845,14,19,21,20,23,20,15,24,23,25
0,0,0.000227842,2.5,2.49876,2.49988,2.50192,2.50075,2.49921,2.50036,2.50146,2.50059,2.50064,29.3752,32.4104,38.2922,42.552,45.8521,48.1241,46.4972,50.366,66.2964,61.5538,25,32,36,32,51,48,40,57,74,72
0,0,8.52406e-05,2.49883,2.50074,2.49821,2.49794,2.49959,2.50004,2.49911,2.50016,2.50093,2.4999,16.9136,17.5889,18.6662,19.3975,19.9889,20.3747,20.087,20.71,22.9777,22.325,18,17,14,13,22,12,12,24,23,15
0,0,9.83043e-05,2.5015,2.50091,2.50125,2.50065,2.50143,2.50026,2.50141,2.50113,2.50083,2.49995,17.8366,18.6085,19.9938,20.8939,21.606,22.0503,21.7397,22.4856,25.3182,24.4981,17,22,18,22,18,22,20,25,27,22
0,0,0.000105361,2.49836,2.50057,2.50008,2.50118,2.50011,2.50019,2.49773,2.49812,2.49935,2.50049,18.2719,19.1753,20.6917,21.7293,22.4812,23.0077,22.5771,23.4244,26.6421,25.772,16,18,16,23,19,24,24,25,29,34
0,0,0.000102804,2.49974,2.49875,2.50121,2.50061,2.50106,2.4987,2.49956,2.49987,2.49766,2.49951,18.1174,18.931,20.4504,21.4148,22.1706,22.6218,22.2811,23.095,26.0964,25.2831,13,20,22,24,17,20,11,34,21,29
0,0,0.000183493,2.49959,2.50122,2.49914,2.49963,2.49918,2.4985,2.50021,2.50026,2.50151,2.50003,24.74,26.8493,30.617,33.2932,35.3752,36.8005,35.8234,38.1734,47.7228,44.8854,26,34,29,38,40,27,31,31,52,56
0,0,0.000170248,2.50073,2.50164,2.4977,2.50114,2.49848,2.50078,2.49976,2.49838,2.50012,2.50022,23.5329,25.3734,28.6038,31.0088,32.7303,34.0517,33.1256,35.0869,43.1883,40.8606,18,34,31,24,28,33,31,36,43,35
0,0,0.000125713,2.49999,2.50033,2.50113,2.50007,2.4989,2.50097,2.50032,2.49991,2.50177,2.50044,19.7987,20.9241,22.9447,24.2666,25.2746,26.0338,25.5115,26.6348,31.0684,29.7814,13,23,24,25,33,39,26,27,26,38
0,0,0.000132498,2.50159,2.49946,2.50048,2.4999,2.49971,2.50118,2.50022,2.49913,2.50136,2.4987,20.3571,21.5248,23.7255,25.1818,26.3129,27.1272,26.547,27.762,32.6623,31.1983,21,29,24,19,19,26,28,30,34,33
0,0,0.000162566,2.50091,2.49935,2.49987,2.50022,2.50163,2.5021,2.50148,2.50147,2.49861,2.5015,22.849,24.4928,27.5798,29.7029,31.3992,32.5527,31.7178,33.5528,40.7299,38.7394,23,25,25,28,34,44,42,33,40,43
0,0,8.5642e-05,2.50073,2.49983,2.49921,2.50201,2.50014,2.50333,2.49945,2.49867,2.49969,2.50166,16.9719,17.6034,18.7226,19.5194,20.0467,20.4914,20.1413,20.7308,23.0177,22.4282,21,20,19,12,17,24,21,20,28,38
0,0,2.88045e-05,2.50041,2.50037,2.49956,2.50117,2.49963,2.49965,2.5017,2.50051,2.49821,2.49861,13.622,13.7939,14.0745,14.2826,14.3981,14.4896,14.4541,14.5816,15.0642,14.9292,22,14,17,10,12,10,12,20,11,15
0,0,9.35951e-05,2.49935,2.50067,2.49937,2.50009,2.50243,2.49924,2.49948,2.50005,2.4993,2.49943,17.4774,18.2311,19.4895,20.3501,21.0435,21.411,21.1057,21.8126,24.41,23.6795,21,10,14,21,30,17,21,19,28,22
0,0,0.000151749,2.49975,2.49937,2.49992,2.50041,2.5,2.50081,2.49923,2.50111,2.49918,2.50137,21.8883,23.3801,26.1216,27.9982,29.4373,30.4567,29.6973,31.3572,37.6048,35.868,13,18,26,37,38,24,29,25,35,35
0,0,5.1458e-05,2.50071,2.50114,2.50214,2.49838,2.5008,2.49943,2.50025,2.50108,2.49957,2.49938,14.8722,15.2169,15.8129,16.1258,16.4443,16.6079,16.4886,16.7987,17.8509,17.5506,22,15,17,15,21,22,18,12,18,15
0,0,-3.88295e-06,2.49888,2.50053,2.49996,2.49981,2.50085,2.50001,2.50001,2.50239,2.49953,2.50151,11.9877,11.9872,11.9465,11.9237,11.9207,11.9006,11.9078,11.9201,11.8304,11.8688,13,9,14,11,17,15,11,4,10,13
0,0,0.000159931,2.49859,2.50258,2.50087,2.49844,2.49931,2.49917,2.49966,2.4979,2.50036,2.5017,22.5651,24.2953,27.2443,29.2249,30.8505,31.9456,31.1736,32.8894,40.0098,38.0281,29,19,27,26,39,31,30,30,41,46
0,0,0.000144661,2.49943,2.50121,2.4982,2.50023,2.5011,2.50056,2.50186,2.50124,2.50011,2.49896,21.2905,22.7201,25.1639,26.9268,28.2802,29.1746,28.5608,30.0081,35.7079,34.024,25,22,29,30,31,35,24,24,37,36
0,0,5.41359e-05,2.49869,2.49859,2.502,2.50148,2.49916,2.49971,2.49976,2.5006,2.50042,2.50026,14.9965,15.3539,16.0249,16.415,16.675,16.883,16.7419,17.0728,18.2253,17.9036,20,12,23,15,18,18,20,15,23,11
0,0,2.62731e-05,2.50046,2.49967,2.49949,2.49743,2.49992,2.50079,2.49843,2.49884,2.50059,2.49893,13.49,13.6351,13.8955,14.0333,14.1919,14.2862,14.1943,14.3297,14.8185,14.6678,16,15,13,14,10,18,13,20,15,14
0,0,2.00599e-05,2.49963,2.50017,2.50002,2.4999,2.50131,2.49922,2.50099,2.50019,2.49966,2.5,13.1592,13.2823,13.4753,13.5969,13.7075,13.7391,13.7204,13.8049,14.1366,14.0492,13,16,19,21,11,15,17,22,15,6
0,0,6.59116e-05,2.49984,2.49958,2.4978,2.50243,2.5011,2.49842,2.49999,2.50083,2.4995,2.50078,15.7126,16.1674,16.9308,17.5262,17.8913,18.1028,17.9456,18.3751,19.8743,19.4767,13,9,17,14,21,27,21,25,19,21
0,0,9.00096e-05,2.50109,2.50126,2.50198,2.50112,2.50093,2.49891,2.49963,2.49917,2.50051,2.49876,17.267,17.9628,19.1914,19.9745,20.5786,20.9458,20.6686,21.3126,23.7968,23.0684,22,16,12,20,24,19,17,21,26,27
0,0,0.00013018,2.49842,2.49994,2.49839,2.49961,2.5008,2.50034,2.49986,2.50046,2.50024,2.50151,20.1117,21.3214,23.4017,24.8566,25.9888,26.7282,26.1783,27.4006,32.0683,30.7749,16,26,17,31,31,18,26,22,25,38
0,0,9.46605e-05,2.50065,2.49898,2.50204,2.50051,2.50091,2.49993,2.49986,2.50056,2.50014,2.49922,17.5723,18.2838,19.6465,20.4779,21.142,21.5638,21.2463,21.969,24.6247,23.8544,17,18,23,15,29,29,21,24,26,30
0,0,3.82754e-05,2.4992,2.49897,2.49923,2.50147,2.50046,2.50081,2.49996,2.50329,2.49944,2.50051,14.1125,14.3471,14.7559,15.0482,15.2258,15.3594,15.255,15.51,16.1827,15.9992,11,16,12,12,18,15,22,12,21,12
0,0,9.5834e-05,2.49971,2.50278,2.49789,2.49968,2.49947,2.49832,2.49903,2.50023,2.50091,2.50061,17.6355,18.4463,19.6808,20.5929,21.2562,21.6821,21.3756,22.1227,24.8597,24.0878,17,22,11,21,22,26,20,17,30,30
0,0,0.000134144,2.49893,2.49794,2.49848,2.50179,2.50028,2.49946,2.49939,2.50192,2.5017,2.49806,20.4325,21.6446,23.8748,25.458,26.581,27.351,26.7825,28.1262,33.0754,31.5453,23,16,26,20,22,27,28,33,41,33
0,0,4.27131e-05,2.50135,2.50049,2.49949,2.49865,2.50018,2.50041,2.49896,2.4995,2.49835,2.50105,14.3874,14.6458,15.0927,15.3752,15.6194,15.7698,15.6424,15.8839,16.7071,16.5207,13,11,15,9,20,19,12,17,17,15
0,0,0.000151991,2.49952,2.50049,2.49822,2.49948,2.49836,2.5027,2.49918,2.49974,2.50077,2.50016,21.9038,23.4309,26.1091,28.0095,29.4306,30.5593,29.7383,31.3616,37.7326,35.8867,24,27,23,34,27,28,32,29,36,35
0,0,0.000155733,2.50003,2.49953,2.50008,2.49936,2.49837,2.50128,2.49911,2.50056,2.50009,2.50097,22.2341,23.7879,26.6543,28.5863,30.0781,31.2126,30.3973,32.1267,38.7702,36.8833,21,25,36,32,23,36,19,29,44,38
0,0,9.88603e-05,2.50062,2.4999,2.49974,2.49849,2.4976,2.49891,2.50063,2.50021,2.50059,2.49846,17.8591,18.6341,20.0195,20.9125,21.5931,22.0946,21.7938,22.5429,25.4169,24.5587,13,14,19,24,22,31,19,20,27,30
