# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:11:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/eiq5ownd.json
# init = 2 (Default)
# random
#   seed = 71972
# output
#   file = /home/lab5/output/code1-20230416111117_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,1.99993,0.000242611,18.8617,20.9713,25.0164,27.9293,30.2794,31.9317,30.7458,33.4381,44.8469,41.4365,16,21,25,34,29,29,36,25,33,40
0,0,2.00001,0.000168313,14.1569,15.2375,17.2208,18.5883,19.6599,20.3981,19.8695,21.061,25.8182,24.4397,22,15,16,23,14,9,15,22,18,17
0,0,1.99989,0.000363619,30.1007,35.2847,45.9613,54.2109,61.189,66.2609,62.6069,71.0006,110.241,97.9177,30,32,43,50,56,63,66,65,105,93
0,0,1.9998,0.000163406,13.8882,14.9162,16.7977,18.0913,19.103,19.799,19.3007,20.4233,24.8883,23.5972,16,11,12,27,15,19,22,21,24,16
0,0,2.00008,0.000343391,27.8435,32.3516,41.5255,48.5312,54.4104,58.66,55.6003,62.6148,94.8697,84.8224,32,30,39,45,48,64,44,56,97,87
0,0,1.99976,0.000200549,16.0303,17.4986,20.2452,22.175,23.7065,24.7709,24.0079,25.733,32.8003,30.7245,14,26,16,16,21,24,23,19,28,33
0,0,2.00003,0.000212383,16.7846,18.417,21.4919,23.6674,25.4018,26.6112,25.744,27.707,35.8258,33.4293,6,24,16,22,32,17,21,24,42,34
0,0,2.00005,0.000102368,10.9737,11.4757,12.3623,12.9504,13.3995,13.7033,13.4862,13.9725,15.8149,15.2958,10,10,10,16,14,13,13,13,18,15
0,0,2.00001,0.000256508,19.9036,22.2645,26.8288,30.1423,32.8302,34.7272,33.365,36.4616,49.7313,45.7418,15,20,28,44,26,50,39,33,55,42
0,0,2.00014,0.000241481,18.7836,20.8741,24.88,27.7628,30.0875,31.7215,30.5488,33.2108,44.4812,41.1138,18,25,28,30,33,29,24,38,44,40
0,0,1.99997,0.000149533,13.1657,14.0548,15.6688,16.7695,17.6256,18.2124,17.7925,18.7373,22.4536,21.3852,9,15,16,18,17,22,21,19,13,19
0,0,1.99999,8.59651e-05,10.2993,10.6936,11.3832,11.8362,12.18,12.4114,12.2461,12.6158,13.9988,13.6119,11,11,10,11,11,13,15,18,17,8
0,0,2.00001,0.00036374,30.1184,35.3074,45.9949,54.2535,61.2396,66.3174,62.6591,71.0627,110.353,98.0138,29,35,51,45,57,60,70,74,96,86
0,0,1.99991,0.000220057,17.2877,19.0327,22.3346,24.6813,26.5578,27.869,26.9286,29.059,37.9244,35.2991,19,21,24,28,22,40,24,33,28,41
0,0,1.99993,0.000210198,16.642,18.243,21.2551,23.3834,25.0788,26.2603,25.4132,27.3303,35.2454,32.9111,16,24,20,26,18,26,28,27,36,34
0,0,2,0.000195191,15.7058,17.1042,19.7121,21.5386,22.9851,23.9889,23.2695,24.8953,31.5275,29.5838,16,22,18,17,26,30,21,35,32,26
0,0,2.00008,0.000169917,14.2459,15.344,17.3614,18.7538,19.8455,20.5979,20.0591,21.2737,26.1297,24.7217,15,16,17,18,19,18,21,24,24,19
0,0,1.99999,0.000133049,12.3537,13.0933,14.423,15.3211,16.0151,16.4886,16.1499,16.9108,19.8646,19.0214,12,17,17,14,14,19,11,23,16,12
0,0,1.99997,0.000389688,33.2925,39.4734,52.4013,62.5427,71.2087,77.5527,72.9786,83.5126,133.823,117.858,39,39,59,74,70,80,57,102,132,130
0,0,2.00007,0.000182894,14.978,16.2243,18.5315,20.136,21.4004,22.275,21.6485,23.0627,28.7753,27.1098,16,15,19,24,23,23,27,26,23,32
0,0,1.99994,0.00019629,15.7715,17.1841,19.8199,21.6673,23.1309,24.1469,23.4187,25.0644,31.7839,29.8138,11,24,17,19,20,23,21,28,36,30
0,0,2.00015,0.000318926,25.3343,29.123,36.7225,42.4438,47.1995,50.614,48.1574,53.7758,79.101,71.2899,34,27,30,47,57,53,49,75,95,71
0,0,1.99999,0.0001442,12.8975,13.7364,15.2546,16.2867,17.0878,17.6361,17.2438,18.1259,21.5813,20.5902,12,12,19,19,13,19,20,27,18,15
0,0,1.99989,0.000190297,15.4099,16.7462,19.2308,20.9661,22.3377,23.2883,22.6071,24.1458,30.3977,28.5692,20,22,20,21,26,20,22,20,29,32
0,0,1.99999,8.03703e-05,10.079,10.4393,11.0674,11.4787,11.7901,11.9994,11.8499,12.1841,13.4285,13.0812,10,11,13,19,12,19,13,17,13,9
0,0,1.99999,0.000195322,15.7135,17.1136,19.7247,21.5537,23.0022,24.0075,23.287,24.9152,31.5577,29.6109,8,18,21,25,27,30,24,15,27,30
0,0,1.99986,0.00028095,21.8712,24.7283,30.3318,34.4583,37.8377,40.2388,38.5133,42.4452,59.6302,54.4114,19,19,34,35,37,41,37,45,66,64
0,0,1.99994,0.000144777,12.9256,13.7698,15.2982,16.3375,17.1444,17.6967,17.3015,18.1903,21.673,20.6738,12,17,13,16,20,17,12,17,23,22
0,0,1.99985,0.000124747,11.9622,12.6324,13.8316,14.6376,15.2585,15.6811,15.3788,16.0572,18.6734,17.9292,9,12,16,15,9,15,19,11,22,25
0,0,2.00004,0.000208644,16.5442,18.1235,21.092,23.1876,24.856,26.0181,25.1848,27.0702,34.8444,32.5532,25,20,21,25,29,22,27,24,26,19
0,0,1.99997,0.000193281,15.5897,16.9637,19.523,21.3135,22.7304,23.7132,23.0089,24.6002,31.0819,29.1838,17,18,13,28,15,23,26,25,23,24
0,0,2.00012,0.000251967,19.5597,21.8364,26.2262,29.4046,31.9783,33.7925,32.4899,35.4496,48.086,44.294,20,14,24,32,31,39,36,34,42,44
0,0,2.00015,0.000214411,16.9186,18.5805,21.7147,23.9347,25.7061,26.942,26.0557,28.0622,36.3742,33.9185,15,18,32,19,27,24,25,28,32,43
0,0,2.00007,0.000354661,29.0821,33.9575,43.9454,51.6229,58.0943,62.7864,59.4069,67.1631,103.158,91.8947,34,40,49,52,64,55,54,68,104,91
0,0,1.99994,0.000224651,17.5978,19.413,22.8572,25.3115,27.2776,28.6532,27.6664,29.9027,39.2431,36.4718,18,18,20,24,29,25,19,25,45,42
0,0,1.99986,0.000157833,13.5932,14.5638,16.3346,17.548,18.495,19.1454,18.6798,19.7283,23.8798,22.6821,5,17,15,20,18,22,27,20,30,21
0,0,1.99997,4.17982e-05,8.68361,8.84368,9.11654,9.29119,9.42141,9.50805,9.44626,9.58386,10.081,9.94461,7,8,8,8,13,9,9,9,11,15
0,0,2.00015,0.000175659,14.5665,15.7287,17.8712,19.3547,20.5206,21.3254,20.749,22.0492,27.271,25.7532,10,24,15,12,16,24,17,26,28,25
0,0,2.0001,0.000217529,17.1229,18.8305,22.0568,24.3463,26.1753,27.4524,26.5365,28.6108,37.2255,34.6771,23,16,24,17,23,30,33,32,33,22
0,0,2.00007,0.00027067,21.0241,23.6639,28.8101,32.5771,35.6498,37.8269,36.2629,39.8231,55.255,50.5883,23,21,22,39,45,25,44,45,44,59
0,0,2.0001,0.000306664,24.161,27.6258,34.5254,39.683,43.9495,47.0025,44.8069,49.8225,72.2065,65.337,17,23,31,42,42,57,65,50,62,70
0,0,1.99999,0.000104258,11.0533,11.5686,12.4795,13.0844,13.5466,13.8595,13.6359,14.1368,16.0375,15.5016,13,21,14,19,19,18,17,28,14,16
0,0,2.00022,0.000187745,15.2637,16.5688,18.9919,20.6817,22.016,22.9401,22.2779,23.7731,29.8364,28.065,19,14,22,24,22,26,21,24,36,34
0,0,2.00001,9.57021e-05,10.6943,11.151,11.9545,12.4854,12.8897,13.1627,12.9676,13.4042,15.0498,14.5875,5,14,9,11,11,14,17,16,14,8
0,0,2.00011,0.000171429,14.3298,15.4445,17.4945,18.9104,20.0213,20.7873,20.2387,21.4755,26.4258,24.9895,8,29,19,18,24,24,19,18,24,28
0,0,1.9999,8.53483e-05,10.2738,10.6642,11.3469,11.7952,12.1352,12.3642,12.2006,12.5663,13.9334,13.5511,15,14,13,19,8,12,15,11,10,11
0,0,1.99997,0.000191285,15.4701,16.8188,19.3282,21.0818,22.4683,23.4295,22.7407,24.2967,30.6244,28.773,20,15,25,17,27,14,20,20,31,25
0,0,1.99997,0.000197567,15.85,17.2793,19.9482,21.8202,23.304,24.3344,23.5959,25.2652,32.0881,30.0866,8,16,22,26,19,17,20,23,31,30
0,0,2.00006,0.000221763,17.4045,19.1756,22.5303,24.9168,26.8264,28.1614,27.2038,29.3734,38.414,35.7349,10,18,18,28,23,24,31,27,29,39
0,0,1.99997,0.000196251,15.7697,17.1818,19.8167,21.6634,23.1264,24.142,23.4141,25.0592,31.7759,29.8066,14,21,18,29,26,27,29,33,46,31
0,0,1.99984,0.00020966,16.6059,18.1992,21.1958,23.3125,24.9982,26.1728,25.3306,27.2365,35.1016,32.7825,21,20,19,22,29,30,17,18,32,44
0,0,2.00005,0.000182315,14.9444,16.1837,18.4774,20.0719,21.3282,22.197,21.5746,22.9794,28.6513,26.998,15,18,20,35,21,22,29,22,22,27
0,0,2.00005,0.000378373,31.8712,37.6018,49.5078,58.7864,66.6803,72.441,68.2888,77.8406,123.038,108.76,35,35,57,53,73,77,70,74,149,98
0,0,1.99996,0.000361526,29.8604,34.971,45.4835,53.5965,60.4533,65.4342,61.846,70.0869,108.547,96.479,30,43,58,41,63,72,74,82,92,89
0,0,2.00002,0.000146548,13.0154,13.8762,15.4361,16.4981,17.3232,17.8882,17.4839,18.3932,21.9618,20.9373,18,13,16,20,17,18,20,17,16,20
0,0,2.00012,0.000154127,13.4035,14.3374,16.0374,17.1997,18.1056,18.7271,18.2822,19.2836,23.2371,22.0984,12,19,14,17,17,12,16,20,36,25
0,0,2.00014,0.000271233,21.0714,23.723,28.8939,32.6802,35.7693,37.9584,36.3858,39.9658,55.4907,50.7948,26,30,29,34,38,36,33,51,56,57
0,0,2.00001,0.000151599,13.2717,14.1807,15.833,16.961,17.8393,18.4415,18.0105,18.9804,22.8018,21.7023,8,17,24,24,15,21,17,16,29,25
0,0,1.99991,0.000233969,18.2422,20.206,23.9526,26.6369,28.7952,30.3091,29.2228,31.6869,42.0561,38.9676,20,27,20,36,40,39,23,37,32,41
0,0,1.99999,0.000289303,22.5913,25.6358,31.6365,36.077,39.7255,42.3239,40.4562,44.7155,63.4579,57.7465,19,19,34,35,27,31,39,45,69,52
0,0,1.99993,0.000120514,11.7691,12.4055,13.5415,14.303,14.8887,15.2869,15.0022,15.6409,18.0964,17.3992,12,11,7,13,13,13,14,12,15,15
0,0,2.00005,0.000177503,14.6692,15.8523,18.0358,19.5495,20.7398,21.5619,20.9731,22.3015,27.6447,26.0904,15,10,24,19,20,22,18,24,30,24
0,0,2.00005,0.00013877,12.6305,13.4202,14.8448,15.8101,16.5578,17.0688,16.7032,17.5248,20.7289,19.812,12,21,17,12,14,17,16,17,20,19
0,0,1.99999,0.000395667,34.0714,40.5025,54.0016,64.628,73.7296,80.4033,75.5906,86.6808,139.909,122.978,34,50,58,62,79,88,86,83,155,115
0,0,1.99992,0.00026786,20.794,23.3762,28.4018,32.0744,35.0669,37.1855,35.6636,39.1269,54.1047,49.5806,18,28,19,35,36,35,32,41,58,51
0,0,2.0001,0.000114052,11.4809,12.0676,13.1108,13.8076,14.3421,14.7048,14.4455,15.0269,17.2506,16.621,9,18,15,14,20,14,21,14,12,15
0,0,2.00012,5.36704e-05,9.09246,9.30823,9.6786,9.91733,10.0962,10.2155,10.1304,10.3202,11.0127,10.8217,9,15,10,9,7,7,9,14,22,25
0,0,1.99997,0.000159868,13.702,14.6935,16.5044,17.7468,18.7172,19.3841,18.9067,19.9819,24.2464,23.0151,6,12,14,16,21,17,22,19,30,17
0,0,2.00001,0.00026155,20.2951,22.7525,27.5175,30.987,33.8068,35.7998,34.3685,37.6238,51.6305,47.4107,27,31,33,29,40,33,26,33,41,50
0,0,1.99992,0.00025868,20.0694,22.4713,27.1208,30.5004,33.2442,35.1819,33.7904,36.9542,50.5358,46.4489,20,25,24,21,33,37,34,52,38,34
0,0,1.99995,0.00020543,16.3386,17.8732,20.7521,22.7807,24.3936,25.5161,24.7114,26.5318,34.0188,31.8152,13,19,14,26,21,18,22,26,31,26
0,0,1.99978,0.000165814,14.0177,15.0711,17.0019,18.3313,19.3719,20.0883,19.5753,20.7312,25.3373,24.004,16,12,18,21,18,22,18,23,23,22
0,0,2.00003,0.000205942,16.3721,17.9139,20.8072,22.8465,24.4682,25.597,24.7877,26.6185,34.1511,31.9336,14,14,24,21,21,15,35,22,34,23
0,0,2.00002,0.000205812,16.3639,17.9039,20.7935,22.8301,24.4497,25.5769,24.7688,26.5969,34.1181,31.904,20,19,23,26,27,23,23,31,38,42
0,0,1.99994,0.000301206,23.6532,26.9808,33.5857,38.5074,42.57,45.4728,43.3856,48.1511,69.3248,62.8411,14,32,24,35,37,42,39,47,65,55
0,0,1.99992,1.41695e-05,7.80412,7.8526,7.93391,7.98511,8.02287,8.04781,8.03004,8.0695,8.20905,8.17122,7,9,7,7,10,9,9,3,1,14
0,0,2.00005,0.000226945,17.7563,19.6076,23.1248,25.6345,27.6468,29.0556,28.0449,30.3359,39.9222,37.0752,21,28,24,24,31,24,27,43,44,48
0,0,2,0.000144961,12.9356,13.7815,15.3132,16.3549,17.1638,17.7174,17.3212,18.2122,21.7039,20.7021,12,16,14,16,19,26,9,16,19,22
0,0,1.99988,0.000243276,18.9092,21.0303,25.0989,28.0299,30.3951,32.0584,30.8646,33.575,45.0668,41.6307,21,25,30,34,28,30,32,39,41,46
0,0,2.00006,0.000287234,22.4131,25.4106,31.3116,35.6729,39.2535,41.802,39.9703,44.1468,62.4942,56.9079,24,24,35,37,49,35,40,38,63,49
0,0,1.99985,0.00018806,15.2767,16.5852,19.015,20.7098,22.0482,22.9752,22.311,23.811,29.8953,28.1175,19,15,17,23,20,18,19,23,31,38
0,0,2.00003,0.000263869,20.4782,22.9811,27.8409,31.3841,34.2666,36.3051,34.841,38.1717,52.5295,48.1998,22,31,35,35,26,40,45,47,46,38
0,0,2,0.000123693,11.9154,12.5772,13.7606,14.5555,15.1675,15.584,15.2862,15.9546,18.5305,17.7981,9,11,7,17,9,19,14,25,19,15
0,0,1.99986,0.000155907,13.4924,14.4437,16.1772,17.3638,18.2891,18.9243,18.4696,19.4933,23.5404,22.3738,21,14,20,20,24,12,24,10,29,24
0,0,1.99987,0.000315611,25.0051,28.703,36.1057,41.6682,46.2859,49.5983,47.2154,52.6635,77.1547,69.611,16,32,38,34,44,50,54,56,73,66
0,0,1.99982,8.82194e-05,10.3875,10.7958,11.5109,11.9813,12.3385,12.5792,12.4073,12.7918,14.2328,13.8293,8,9,14,14,17,12,10,12,21,18
0,0,2.00014,0.000289803,22.6384,25.6949,31.721,36.1815,39.8472,42.4582,40.5814,44.8616,63.7038,57.9609,21,20,39,47,38,34,45,46,58,65
0,0,2.00009,0.000240637,18.7214,20.7974,24.7734,27.6333,29.9387,31.5588,30.3961,33.0352,44.2008,40.8659,21,23,25,32,22,24,30,26,40,37
0,0,1.9999,0.000231274,18.053,19.973,23.63,26.2461,28.3472,29.82,28.7633,31.1596,41.2216,38.228,15,25,23,23,24,27,27,35,38,41
0,0,2.00001,0.000178476,14.7238,15.9182,18.1236,19.6532,20.8567,21.688,21.0925,22.4361,27.8443,26.2704,15,14,16,24,25,30,24,20,20,36
0,0,2.00003,0.00019649,15.7852,17.2005,19.8417,21.6931,23.1599,24.1783,23.4484,25.098,31.8342,29.859,17,17,24,19,22,30,26,24,22,33
0,0,2.00022,0.000199877,15.996,17.456,20.1861,22.1036,23.6248,24.6819,23.9242,25.6373,32.6518,30.592,12,14,20,30,27,20,28,26,40,31
0,0,2.00007,0.000116612,11.5946,12.2007,13.2802,14.0022,14.5566,14.9332,14.664,15.2677,17.5814,16.9256,6,14,11,22,15,8,21,18,16,18
0,0,2,9.02377e-05,10.4708,10.892,11.6305,12.1169,12.4865,12.7357,12.5577,12.9559,14.4507,14.0318,12,15,15,17,8,8,9,12,19,19
0,0,1.9999,0.000115317,11.5348,12.131,13.1918,13.9009,14.445,14.8145,14.5504,15.1427,17.4101,16.7677,13,12,14,22,19,14,14,19,21,9
0,0,2.0001,0.000285978,22.3055,25.2748,31.1157,35.4296,38.9694,41.4881,39.6779,43.8048,61.9158,56.4044,22,22,19,51,35,30,40,46,59,52
0,0,2.00002,0.000177551,14.6714,15.8551,18.0396,19.5539,20.7449,21.5674,20.9782,22.3074,27.6536,26.0984,14,13,17,25,15,22,22,19,21,16
0,0,2.0001,0.00018216,14.9361,16.1737,18.4639,20.0558,21.31,22.1773,21.556,22.9583,28.6196,26.9695,20,17,11,9,18,22,21,24,24,22
0,0,2.00003,0.000223321,17.5092,19.3041,22.7069,25.1299,27.0699,28.4268,27.4535,29.6589,38.8606,36.132,22,9,13,35,33,22,27,22,40,26
0,0,2.00013,0.000206935,16.4367,17.9924,20.9134,22.9734,24.6123,25.7533,24.9353,26.7861,34.4075,32.1629,21,18,23,30,17,18,21,23,38,30
0,0,2.00002,0.00016776,14.1269,15.2014,17.1732,18.5323,19.597,20.3304,19.8052,20.9888,25.7126,24.3441,18,14,12,17,27,16,23,21,25,30
0,0,2.00011,0.000225194,17.6375,19.4615,22.9233,25.391,27.3682,28.7518,27.7593,30.0087,39.4081,36.6187,17,21,18,24,27,21,22,32,33,35
0,0,1.99993,0.000232034,18.1066,20.0389,23.7211,26.3563,28.4735,29.9578,28.8928,31.3081,41.4562,38.436,14,21,30,23,31,44,29,28,39,42
0,0,1.99988,5.66181e-05,9.19442,9.42475,9.82078,10.0765,10.2683,10.3964,10.305,10.5088,11.254,11.0482,6,9,11,9,14,7,8,11,10,10
0,0,2.00007,0.000186783,15.2049,16.498,18.8975,20.5699,21.89,22.804,22.1491,23.6278,29.6194,27.8697,14,13,13,21,21,22,27,26,27,27
0,0,1.99986,0.000201867,16.1137,17.5998,20.3818,22.338,23.8912,24.9711,24.197,25.9475,33.1265,31.0167,14,12,26,21,25,20,20,29,29,32
0,0,2.00025,0.000304759,23.9876,27.4048,34.2018,39.277,43.4722,46.4727,44.315,49.2431,71.2025,64.4685,23,23,35,37,36,51,51,55,68,60
0,0,1.99998,0.000185723,15.1413,16.4214,18.7953,20.4488,21.7534,22.6565,22.0095,23.4702,29.3842,27.6579,11,16,15,24,28,26,23,22,32,26
0,0,2.00004,0.000232684,18.1542,20.0973,23.8014,26.4534,28.5846,30.079,29.0067,31.4386,41.6618,38.6184,14,25,25,22,26,30,29,35,40,34
0,0,1.99987,0.000163086,13.872,14.8967,16.7719,18.0608,19.0688,19.7622,19.2657,20.3841,24.8309,23.5452,9,19,23,22,13,19,20,19,25,21
0,0,1.99993,2.73334e-05,8.21133,8.31,8.47678,8.58263,8.6611,8.7131,8.67603,8.75847,9.05299,8.97268,11,10,4,12,8,10,10,7,7,7
0,0,1.99993,0.000112188,11.3965,11.9692,12.9863,13.6649,14.185,14.5379,14.2856,14.8511,17.0103,16.3994,12,7,12,15,17,8,19,30,10,18
0,0,1.99989,0.000268836,20.8719,23.4738,28.5406,32.2455,35.2654,37.404,35.8678,39.3642,54.4971,49.9243,16,24,28,22,42,26,38,43,57,35
0,0,1.99988,8.65834e-05,10.3227,10.7208,11.4173,11.8751,12.2224,12.4564,12.2893,12.663,14.0617,13.6703,7,13,13,15,7,8,11,18,10,14
0,0,1.99993,0.000235851,18.3756,20.3705,24.1807,26.9136,29.1125,30.6557,29.5483,32.0607,42.6493,39.493,22,11,42,37,39,37,27,39,45,39
0,0,1.99994,0.000173857,14.4623,15.6039,17.7062,19.1604,20.3025,21.0904,20.5261,21.7987,26.9024,25.4201,11,18,11,29,17,22,15,17,39,20
0,0,2.00006,0.000142978,12.8376,13.6653,15.1622,16.1791,16.968,17.5077,17.1215,17.9898,21.3876,20.4136,19,10,17,14,19,17,30,19,13,20
0,0,2.00015,0.000170712,14.2907,15.3975,17.4321,18.8369,19.9388,20.6983,20.1544,21.3807,26.2863,24.8634,11,15,14,20,17,23,26,30,23,18
0,0,2.0002,0.00023204,18.1118,20.0448,23.7281,26.3642,28.4821,29.9669,28.9015,31.3176,41.4691,38.4479,21,17,22,24,25,31,22,22,34,38
0,0,2,0.000120007,11.7469,12.3794,13.5079,14.2643,14.8459,15.2412,14.9585,15.5927,18.0295,17.3378,19,11,15,10,17,15,14,13,20,17
0,0,2.00009,0.000340331,27.5166,31.9289,40.892,47.7245,53.4515,57.5876,54.6099,61.4344,92.7372,82.9985,30,39,48,62,49,67,41,72,91,84
0,0,2.00013,0.000246607,19.159,21.3391,25.5292,28.5536,30.9974,32.7175,31.4827,34.287,46.2083,42.6388,21,21,26,20,25,28,34,34,43,39
0,0,2.00007,0.000126705,12.0557,12.7421,13.9715,14.7988,15.4366,15.8709,15.5603,16.2576,18.9514,18.1845,9,11,13,14,13,12,21,18,12,19
0,0,1.99986,0.000185878,15.1486,16.4305,18.8078,20.4639,21.7705,22.675,22.027,23.4902,29.4147,27.6852,13,22,31,15,22,26,21,21,34,34
0,0,1.99997,0.000338026,27.2693,31.6102,40.416,47.1196,52.7335,56.7854,53.8686,60.5521,91.1509,81.64,29,45,44,39,56,49,48,59,92,82
0,0,2.00003,0.000132195,12.3135,13.0458,14.3618,15.2502,15.9365,16.4046,16.0698,16.8219,19.7398,18.9072,15,20,12,9,13,15,18,16,29,16
0,0,1.99986,0.000269134,20.8953,23.5032,28.5826,32.2973,35.3255,37.4702,35.9296,39.4361,54.6163,50.0286,20,27,26,31,34,42,46,42,57,40
0,0,2.00012,0.000302207,23.7491,27.102,33.7612,38.7262,42.8262,45.7565,43.6494,48.4607,69.8551,63.3012,20,31,28,37,43,49,56,52,76,63
0,0,1.9999,0.000156374,13.5173,14.4733,16.2158,17.4089,18.3394,18.9784,18.521,19.5507,23.6231,22.449,18,16,14,15,14,17,17,23,27,18
0,0,2.00007,0.00018316,14.9934,16.2429,18.5563,20.1653,21.4336,22.3108,21.6823,23.1009,28.8322,27.161,17,16,22,23,22,28,26,20,30,37
0,0,1.99997,0.000177963,14.6941,15.8824,18.0761,19.5972,20.7937,21.6201,21.0281,22.3636,27.7371,26.1737,17,17,21,25,25,14,23,19,35,26
0,0,2.00011,0.000171065,14.3096,15.4203,17.4624,18.8727,19.9789,20.7416,20.1954,21.4268,26.3543,24.9249,7,10,16,23,31,24,17,31,20,24
0,0,2.00007,0.000338784,27.3522,31.7167,40.5745,47.3207,52.972,57.0517,54.1147,60.8448,91.6755,82.0896,29,28,33,54,60,48,39,75,82,80
0,0,1.99994,5.86975e-05,9.2691,9.50994,9.92454,10.1926,10.3938,10.5282,10.4323,10.6463,11.4299,11.2133,8,8,8,12,8,13,10,14,8,6
0,0,2.00007,0.00021814,17.1628,18.8794,22.1239,24.4272,26.2676,27.5529,26.6311,28.7189,37.3938,34.8269,20,20,17,28,25,28,37,33,40,34
0,0,2.00006,0.000203268,16.2045,17.7098,20.5301,22.5149,24.0916,25.1883,24.4021,26.1801,33.4802,31.3336,16,12,25,28,20,25,21,30,47,29
0,0,2.00008,0.000109919,11.2988,11.8548,12.841,13.4981,14.0013,14.3424,14.0986,14.6451,16.7284,16.1396,12,11,8,17,23,16,6,11,18,13
0,0,1.99996,0.000173675,14.4525,15.5921,17.6905,19.1418,20.2815,21.0677,20.5046,21.7745,26.8667,25.3878,12,12,14,16,22,21,22,24,38,21
0,0,1.99991,0.000109227,11.2668,11.8176,12.7943,13.4447,13.9427,14.2803,14.039,14.5797,16.6398,16.0577,10,23,7,12,12,15,12,21,21,23
0,0,1.99994,0.000161596,13.7934,14.8026,16.6479,17.9152,18.9057,19.5867,19.0991,20.1974,24.5592,23.2989,11,14,14,16,18,6,29,22,27,26
0,0,1.99998,0.00021721,17.0996,18.8022,22.0186,24.3006,26.1234,27.3961,26.4833,28.5504,37.1326,34.5941,18,12,36,29,30,34,21,35,43,44
0,0,1.99996,0.000162286,13.8305,14.8469,16.7061,17.9835,18.982,19.6688,19.1771,20.2847,24.686,23.4139,12,15,16,24,18,19,22,14,21,37
0,0,1.99997,0.000244845,19.0259,21.1746,25.3,28.2746,30.6765,32.3663,31.1533,33.9075,45.5997,42.1014,19,17,31,19,35,40,37,36,50,55
0,0,2.00009,0.000151681,13.2771,14.187,15.8409,16.9702,17.8494,18.4523,18.0208,18.9918,22.8179,21.717,9,11,16,17,16,15,19,14,22,20
0,0,1.99998,0.000206183,16.3866,17.9316,20.8314,22.8755,24.5013,25.633,24.8217,26.6571,34.2106,31.9867,11,23,21,32,32,30,21,20,34,29
0,0,1.99998,0.000148605,13.1187,13.9989,15.596,16.6845,17.531,18.1109,17.6958,18.6295,22.2994,21.2448,15,11,13,18,16,20,15,21,16,17
0,0,2.00012,0.000153883,13.3909,14.3223,16.0177,17.1767,18.0799,18.6995,18.256,19.2544,23.195,22.0601,11,14,9,15,24,19,24,22,23,24
0,0,2.00008,0.000236768,18.4435,20.454,24.296,27.0532,29.2725,30.8304,29.7124,32.249,42.9474,39.7572,17,27,28,35,29,35,36,27,42,35
0,0,1.99998,0.000237394,18.4863,20.5071,24.3702,27.1435,29.3763,30.944,29.819,32.3716,43.1434,39.9305,26,15,23,26,34,22,41,35,45,45
0,0,1.99996,0.000177295,14.6561,15.8368,18.0154,19.5255,20.713,21.533,20.9456,22.2707,27.5996,26.0496,24,14,20,18,19,20,13,19,26,30
0,0,1.99982,0.000323971,25.8244,29.752,37.6534,43.6196,48.5886,52.1612,49.5905,55.4728,82.0968,73.8683,28,43,44,41,47,53,50,63,104,69
0,0,2.00005,0.000225722,17.6727,19.5048,22.9831,25.4633,27.451,28.8421,27.8442,30.106,39.5612,36.7546,19,26,23,22,19,38,23,32,35,38
0,0,1.99998,0.000226188,17.7032,19.5424,23.0353,25.5265,27.5234,28.9211,27.9184,30.1911,39.6954,36.8737,13,26,14,24,40,20,24,22,55,29
0,0,2.00018,0.000126309,12.0385,12.7217,13.9452,14.7682,15.4027,15.8347,15.5257,16.2193,18.8976,18.1352,12,12,13,12,15,20,15,18,23,13
0,0,2.00008,0.000209535,16.6019,18.1938,21.1876,23.3021,24.9861,26.1593,25.3181,27.2218,35.0773,32.7613,25,22,23,27,24,30,34,30,36,38
0,0,1.99999,0.000278114,21.6358,24.4317,29.9064,33.9312,37.2238,39.5614,37.8817,41.7081,58.394,53.3326,19,21,40,39,41,43,36,47,69,63
0,0,1.99994,0.000286577,22.3537,25.336,31.2046,35.5405,39.0992,41.6318,39.8116,43.9614,62.1824,56.6361,28,22,27,36,33,44,45,33,61,59
