# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:29:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/hiim9402.json
# init = 2 (Default)
# random
#   seed = 92123
# output
#   file = /home/lab5/output/code3-20230416112911_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,0.000178437,2.50005,2.50008,2.50044,2.49906,2.50112,2.50012,2.50045,2.49937,2.49905,2.50079,24.2726,26.242,29.8875,32.3649,34.417,35.7526,34.7827,36.958,45.8495,43.3341,29,32,26,31,37,42,41,41,48,52
0,0,7.36783e-05,2.50099,2.50083,2.49864,2.50234,2.50067,2.49801,2.50079,2.49876,2.49956,2.49888,16.2096,16.7374,17.6198,18.2867,18.7095,18.9633,18.7988,19.2452,21.0566,20.5428,19,16,16,16,17,14,26,26,14,15
0,0,4.80198e-05,2.50078,2.49878,2.50048,2.50066,2.49884,2.49926,2.50096,2.50055,2.49976,2.50203,14.677,14.9583,15.5161,15.8609,16.0873,16.2641,16.1702,16.4344,17.4039,17.1725,12,12,18,15,22,12,20,19,18,16
0,0,6.28538e-05,2.50016,2.50023,2.49908,2.49969,2.50009,2.50001,2.50134,2.50029,2.50128,2.50057,15.533,15.9666,16.694,17.1877,17.5583,17.8002,17.6499,18.019,19.4622,19.054,16,13,12,14,21,15,23,16,20,24
0,0,0.000166462,2.50071,2.50177,2.49825,2.49916,2.50062,2.50089,2.49911,2.50003,2.49837,2.49984,23.1908,24.967,28.08,30.3116,32.0862,33.2865,32.3757,34.3266,41.9165,39.7607,27,25,33,28,39,23,30,29,33,35
0,0,4.53288e-05,2.5013,2.49808,2.5,2.50074,2.49923,2.50097,2.50013,2.49975,2.5013,2.49964,14.5327,14.7759,15.3002,15.6299,15.8438,16.0297,15.9033,16.1486,17.0855,16.807,13,16,10,19,18,17,12,18,31,20
0,0,0.000149044,2.50102,2.49921,2.49934,2.50059,2.50015,2.49997,2.50143,2.50056,2.49962,2.50015,21.6885,23.1063,25.7538,27.5915,28.9825,29.9388,29.2935,30.817,36.8727,35.1425,19,18,19,27,29,34,25,32,24,35
0,0,3.79055e-05,2.49884,2.49903,2.50108,2.49896,2.50012,2.49906,2.50094,2.50155,2.49917,2.5016,14.0873,14.3253,14.7558,14.9801,15.1879,15.2983,15.2367,15.4473,16.1339,15.9745,16,17,16,10,15,11,10,21,10,18
0,0,0.000124682,2.4989,2.49866,2.50015,2.49992,2.50133,2.50038,2.50071,2.49999,2.49973,2.50057,19.6985,20.7967,22.8039,24.1262,25.1846,25.8571,25.3674,26.4667,30.7686,29.5676,17,14,21,34,19,23,26,24,29,19
0,0,0.000172096,2.50083,2.50024,2.50054,2.50007,2.4998,2.4987,2.50027,2.49736,2.50113,2.50111,23.7038,25.5402,28.9528,31.2909,33.1276,34.3621,33.5045,35.4568,43.8302,41.4379,22,23,32,30,31,31,38,45,40,41
0,0,0.000186092,2.50164,2.50047,2.49963,2.4988,2.50076,2.50014,2.50042,2.49976,2.49853,2.49933,25.041,27.1307,31.035,33.7431,35.9704,37.4435,36.3824,38.7765,48.5092,45.6902,35,33,29,33,36,43,34,37,63,41
0,0,0.000142939,2.50093,2.50005,2.50088,2.50101,2.50044,2.49972,2.49958,2.4989,2.49995,2.50073,21.1809,22.5265,25.0139,26.6945,27.98,28.849,28.2088,29.6188,35.2483,33.6696,18,22,17,23,30,30,24,29,26,40
0,0,3.24349e-05,2.4991,2.50026,2.4994,2.49937,2.4994,2.50024,2.49997,2.49872,2.49969,2.4994,13.7962,14.0094,14.3313,14.5436,14.7019,14.8192,14.7404,14.8881,15.4991,15.3316,11,13,13,8,19,13,16,19,9,17
0,0,0.00012277,2.49837,2.50242,2.49984,2.49987,2.50004,2.49988,2.50172,2.49858,2.50043,2.50013,19.5433,20.7042,22.5788,23.8735,24.8742,25.548,25.1094,26.1169,30.3557,29.156,23,27,17,24,27,28,27,25,27,28
0,0,0.00011928,2.49946,2.50128,2.50153,2.50006,2.50151,2.49856,2.50001,2.49887,2.50016,2.49861,19.3026,20.3725,22.2235,23.4257,24.4101,24.9825,24.5575,25.5631,29.5702,28.3983,21,31,14,27,18,29,23,21,24,29
0,0,5.16455e-05,2.49912,2.49972,2.50068,2.50121,2.50075,2.49904,2.49821,2.49897,2.50117,2.50036,14.8593,15.2077,15.8047,16.1881,16.4614,16.6202,16.4731,16.7829,17.9045,17.5913,6,15,16,16,16,16,14,14,15,15
0,0,1.67215e-05,2.49964,2.49877,2.50009,2.5002,2.49878,2.50113,2.50072,2.49866,2.4986,2.50118,12.9907,13.0746,13.2521,13.3545,13.4099,13.4909,13.4501,13.5004,13.7754,13.736,12,9,13,16,10,10,18,11,13,10
0,0,2.53705e-05,2.50018,2.49884,2.50026,2.50053,2.49991,2.49892,2.50007,2.49798,2.49941,2.49993,13.4393,13.571,13.8433,14.0074,14.1175,14.1821,14.1423,14.2372,14.7021,14.5886,10,12,16,8,19,17,17,13,19,9
0,0,0.000141717,2.50046,2.50033,2.49957,2.49947,2.49816,2.50036,2.50047,2.49851,2.50107,2.49975,21.0714,22.4147,24.8282,26.4755,27.7185,28.6554,28.0318,29.3831,34.9688,33.3459,21,25,21,31,19,32,19,35,48,44
0,0,0.000232262,2.50011,2.50096,2.49929,2.50005,2.50141,2.50027,2.50193,2.49937,2.50044,2.50094,29.8843,33.1051,39.1293,43.5138,47.0768,49.4769,47.7956,51.6628,68.501,63.5375,30,30,38,40,51,40,46,44,59,68
0,0,9.69712e-05,2.5001,2.50095,2.49839,2.49851,2.49984,2.49868,2.49852,2.49887,2.49906,2.50056,17.7202,18.5029,19.8036,20.6974,21.4051,21.8393,21.5079,22.2496,25.0244,24.2821,14,15,19,23,19,22,20,29,22,24
0,0,0.000112319,2.49987,2.50152,2.49915,2.50001,2.50086,2.49891,2.50204,2.50064,2.5008,2.4997,18.7981,19.7764,21.4083,22.5477,23.427,23.9635,23.621,24.5229,28.0972,27.0574,22,19,27,24,22,26,22,26,23,23
0,0,4.87037e-05,2.49969,2.49876,2.49996,2.49835,2.49929,2.49826,2.49871,2.4998,2.5003,2.50022,14.6997,15.0021,15.5614,15.8837,16.1587,16.3151,16.1989,16.4921,17.5019,17.2249,10,10,19,16,12,16,19,21,24,17
0,0,0.000123075,2.49752,2.49845,2.50077,2.49952,2.50097,2.50057,2.50123,2.50008,2.50106,2.50058,19.5497,20.6492,22.6344,23.9052,24.9415,25.6125,25.1421,26.2056,30.4437,29.2322,13,22,26,32,30,25,30,32,26,30
0,0,0.000115044,2.50206,2.50099,2.50104,2.49837,2.50017,2.50004,2.49915,2.50157,2.50055,2.50015,19.0388,19.9989,21.7447,22.8494,23.7846,24.3882,23.9332,24.9654,28.6649,27.5986,17,13,15,15,35,27,29,32,33,27
0,0,7.4923e-05,2.50112,2.49981,2.50135,2.49961,2.50061,2.49921,2.50053,2.49981,2.49928,2.50174,16.2899,16.8102,17.7785,18.3616,18.8443,19.1293,18.932,19.4153,21.2463,20.7846,14,13,16,17,13,24,22,16,24,19
0,0,0.000192287,2.50108,2.49831,2.50076,2.49975,2.49922,2.49937,2.49933,2.50238,2.5004,2.5006,25.6331,27.803,32.0529,34.9413,37.232,38.8393,37.69,40.4062,50.8898,47.8072,32,22,36,35,34,39,40,34,46,42
0,0,6.50963e-05,2.50123,2.4987,2.50072,2.50122,2.50041,2.49893,2.49908,2.50168,2.50177,2.50053,15.6849,16.0966,16.911,17.4268,17.7942,18.0232,17.8436,18.2976,19.7989,19.3592,21,17,16,26,19,18,17,28,16,22
0,0,8.90556e-06,2.50155,2.50044,2.50073,2.50061,2.5006,2.50052,2.50159,2.49943,2.50086,2.5007,12.6285,12.6636,12.7495,12.7997,12.8376,12.8616,12.8575,12.8694,13.0274,12.9876,11,14,9,15,13,14,11,13,13,11
0,0,6.74613e-05,2.50023,2.49745,2.49904,2.49971,2.50101,2.49975,2.5006,2.49988,2.5002,2.50056,15.813,16.241,17.0844,17.6276,18.0515,18.297,18.1211,18.5356,20.1184,19.688,15,25,23,18,28,22,18,16,18,23
0,0,0.000167418,2.49927,2.50033,2.50097,2.50144,2.49989,2.49969,2.50022,2.5007,2.50037,2.49945,23.243,25.0339,28.292,30.5405,32.2415,33.439,32.5943,34.5547,42.3002,40.0163,35,23,33,34,38,27,36,34,36,53
0,0,0.00013144,2.50098,2.50138,2.49819,2.5005,2.49928,2.50119,2.49918,2.50022,2.50124,2.49912,20.2618,21.4682,23.5456,25.0512,26.1401,26.9552,26.3551,27.61,32.4026,30.9776,15,20,16,21,32,30,31,34,35,22
0,0,8.20831e-05,2.49787,2.49929,2.49798,2.49841,2.50044,2.5022,2.49937,2.49968,2.49982,2.50146,16.6925,17.3267,18.368,19.0737,19.6421,20.0335,19.7228,20.2972,22.4197,21.8636,16,20,11,23,20,22,20,19,23,26
0,0,0.000164821,2.4998,2.49851,2.50064,2.49833,2.4978,2.49938,2.50003,2.50021,2.49956,2.4998,23.0232,24.7109,27.9158,30.0155,31.6922,32.909,32.0946,33.9842,41.458,39.2983,22,29,28,36,24,22,30,31,35,39
0,0,0.000187665,2.50089,2.49886,2.50032,2.5006,2.50179,2.49977,2.50039,2.50168,2.49977,2.50044,25.1747,27.2708,31.3029,34.0962,36.3384,37.7865,36.7192,39.2331,49.1403,46.255,25,18,28,32,27,37,34,40,51,56
0,0,7.86496e-05,2.49923,2.49956,2.50106,2.49784,2.50089,2.4995,2.50009,2.50089,2.50029,2.50051,16.4949,17.0773,18.1094,18.7073,19.2625,19.5699,19.3426,19.8921,21.8651,21.3164,18,12,18,22,28,24,21,21,28,14
0,0,5.34245e-05,2.49904,2.50024,2.5002,2.4986,2.50103,2.49911,2.50004,2.4992,2.49984,2.50133,14.9606,15.3324,15.939,16.3042,16.6372,16.8007,16.6768,16.9737,18.1188,17.8325,16,18,12,19,11,12,24,16,24,14
0,0,5.16125e-05,2.49879,2.50101,2.49786,2.49996,2.49887,2.49985,2.4983,2.50088,2.50184,2.50036,14.8525,15.225,15.7575,16.165,16.4273,16.6304,16.4714,16.8116,17.912,17.5872,19,14,21,21,14,13,17,15,15,20
0,0,0.000160237,2.49967,2.50021,2.49842,2.49953,2.49933,2.50133,2.50017,2.50053,2.49963,2.49867,22.6161,24.2698,27.2193,29.3058,30.9057,32.0736,31.2457,33.0388,40.0716,37.9956,24,18,23,31,37,28,32,38,42,45
0,0,3.23246e-05,2.49861,2.50145,2.50075,2.49884,2.50035,2.49924,2.49895,2.50101,2.4995,2.49953,13.7835,14.0195,14.3427,14.527,14.7065,14.7945,14.7158,14.9119,15.4833,15.3215,16,13,16,19,17,12,16,19,14,20
0,0,7.2642e-05,2.49934,2.5004,2.5008,2.50026,2.50073,2.50021,2.50046,2.50022,2.49823,2.50057,16.1183,16.6558,17.5661,18.1453,18.5984,18.8868,18.6786,19.1494,20.8673,20.4266,14,23,19,16,17,8,11,17,21,24
0,0,7.96114e-05,2.49887,2.49927,2.50049,2.49979,2.49751,2.50199,2.50006,2.4999,2.50016,2.50076,16.5504,17.1431,18.1868,18.843,19.305,19.7329,19.4517,19.9918,22.0192,21.4678,15,16,22,19,19,21,14,19,27,26
0,0,7.02202e-05,2.49843,2.49901,2.49979,2.49935,2.49889,2.50075,2.49932,2.49888,2.49965,2.50093,15.9537,16.4603,17.336,17.8897,18.3046,18.6228,18.3937,18.8377,20.524,20.0852,19,16,9,11,11,21,21,22,20,21
0,0,5.91543e-05,2.50041,2.50111,2.50114,2.49857,2.49986,2.49975,2.50074,2.50133,2.50094,2.49985,15.3164,15.7285,16.4202,16.8237,17.1806,17.4028,17.2599,17.6272,18.9279,18.546,18,17,22,19,17,23,16,10,21,26
0,0,5.46777e-05,2.49943,2.50098,2.49993,2.4984,2.50205,2.501,2.49874,2.49994,2.49985,2.50116,15.0391,15.4266,16.0353,16.4132,16.776,16.9602,16.7782,17.1192,18.2884,17.9889,9,17,17,16,15,9,18,19,20,27
0,0,0.000134003,2.50106,2.50168,2.49945,2.49893,2.5007,2.50065,2.50089,2.4996,2.5008,2.50083,20.4649,21.7127,23.8811,25.3658,26.5703,27.3603,26.8006,28.0363,33.0112,31.6011,17,15,23,29,27,33,15,24,35,23
0,0,9.16815e-05,2.50108,2.50051,2.49972,2.50127,2.49885,2.50118,2.50062,2.49948,2.49814,2.50028,17.3787,18.0789,19.3096,20.1615,20.7364,21.2062,20.8935,21.5423,24.0374,23.3794,13,21,16,19,23,23,16,18,29,23
0,0,0.000102674,2.50059,2.50064,2.50023,2.49993,2.49955,2.49884,2.50091,2.50044,2.50009,2.49858,18.1238,18.9564,20.417,21.3849,22.1204,22.6074,22.2942,23.0897,26.1348,25.2363,24,20,24,25,18,19,22,25,30,24
0,0,0.0001099,2.50066,2.49984,2.50137,2.50044,2.49914,2.50144,2.50178,2.49921,2.4996,2.49913,18.6379,19.5388,21.1965,22.2602,23.06,23.6761,23.2816,24.1218,27.5634,26.5807,24,25,18,24,23,31,29,20,31,21
0,0,-8.5584e-06,2.49879,2.49887,2.50084,2.49917,2.49957,2.49949,2.49988,2.49975,2.4989,2.50055,11.772,11.7291,11.6792,11.6146,11.5862,11.5636,11.5835,11.5477,11.4191,11.4699,12,16,14,5,10,8,16,8,13,13
0,0,2.37257e-05,2.50051,2.49929,2.49965,2.50025,2.50111,2.5003,2.50314,2.49862,2.50074,2.49924,13.3586,13.4814,13.7209,13.8778,13.9999,14.0615,14.0494,14.1012,14.5428,14.4091,11,8,13,12,18,17,16,16,11,10
0,0,0.000106609,2.4984,2.50069,2.50074,2.50086,2.49863,2.49927,2.49856,2.50071,2.5017,2.50018,18.361,19.2809,20.8356,21.8715,22.6115,23.1604,22.7622,23.6684,26.954,25.9937,21,17,24,24,18,26,17,19,22,19
0,0,0.000134539,2.4998,2.49886,2.49961,2.50092,2.50027,2.49902,2.50062,2.50217,2.49943,2.50005,20.4815,21.7015,23.9493,25.491,26.6418,27.4042,26.8778,28.2022,33.0975,31.6967,25,21,32,20,27,28,32,33,27,33
0,0,8.74409e-05,2.50054,2.49887,2.50033,2.50051,2.5003,2.50254,2.49833,2.4992,2.50076,2.49925,17.087,17.7231,18.9138,19.6834,20.2607,20.6986,20.3325,20.9752,23.3525,22.6621,14,19,12,18,18,17,22,16,21,26
0,0,0.000210855,2.50071,2.50088,2.50037,2.5006,2.5006,2.49949,2.50062,2.50107,2.50007,2.49964,27.529,30.1915,35.1751,38.7178,41.5339,43.4487,42.0902,45.2963,58.4024,54.4996,24,23,42,39,41,37,36,39,66,48
0,0,0.0001359,2.50111,2.50101,2.50063,2.50004,2.50079,2.50042,2.49929,2.49874,2.49892,2.4999,20.6164,21.8758,24.1384,25.6592,26.8674,27.6688,27.0578,28.3449,33.417,32.0002,24,20,21,22,27,27,37,32,26,47
0,0,8.89372e-05,2.49964,2.49963,2.49933,2.49977,2.5015,2.49951,2.50246,2.4993,2.50012,2.49789,17.1707,17.8511,19.0376,19.8307,20.4622,20.8232,20.5969,21.1735,23.5987,22.8732,24,15,14,29,23,25,16,21,16,23
0,0,9.78868e-05,2.49876,2.49911,2.50015,2.50155,2.49975,2.49954,2.5017,2.50074,2.50092,2.50108,17.7592,18.5418,19.93,20.865,21.5175,21.979,21.6927,22.4185,25.2421,24.4531,17,17,24,18,24,23,12,36,29,27
0,0,0.000134147,2.4999,2.50006,2.50007,2.49902,2.50177,2.49904,2.50054,2.50162,2.49893,2.5013,20.4526,21.6909,23.913,25.3881,26.6209,27.34,26.8139,28.1182,32.9847,31.6482,15,20,24,27,27,23,32,35,31,33
0,0,9.61698e-05,2.49967,2.50124,2.49936,2.50007,2.49948,2.50088,2.49977,2.49943,2.50194,2.49792,17.6577,18.4445,19.7431,20.6388,21.2979,21.7817,21.4335,22.1513,24.9475,24.0803,18,15,23,17,28,18,27,36,28,27
0,0,3.38568e-05,2.4992,2.49873,2.50051,2.50004,2.50135,2.50231,2.49972,2.50024,2.50083,2.49943,13.8737,14.0738,14.4503,14.6672,14.8529,14.9778,14.8603,15.0433,15.6816,15.4877,14,15,17,13,16,20,17,14,16,19
0,0,0.000187954,2.49942,2.49871,2.49901,2.49958,2.50098,2.49874,2.50047,2.49971,2.50016,2.49915,25.1658,27.3008,31.3075,34.1157,36.37,37.8136,36.7845,39.2264,49.2656,46.2906,24,37,25,25,29,41,46,50,44,52
0,0,5.1412e-05,2.50024,2.49954,2.49862,2.4996,2.501,2.50021,2.50195,2.50013,2.50045,2.5012,14.8626,15.1896,15.7536,16.1414,16.4432,16.6163,16.5122,16.778,17.8605,17.5769,4,17,12,13,14,18,20,17,18,22
0,0,5.40717e-05,2.50118,2.50005,2.49956,2.49887,2.5006,2.49905,2.50171,2.4994,2.50032,2.5009,15.0302,15.3722,15.9807,16.3665,16.6927,16.8655,16.7682,17.0455,18.2149,17.9069,15,18,20,18,19,11,12,15,22,21
0,0,7.48776e-05,2.49895,2.50068,2.50016,2.49835,2.49927,2.49961,2.50074,2.49992,2.49944,2.49971,16.2518,16.8214,17.7533,18.3339,18.8141,19.1316,18.9309,19.4118,21.2425,20.7358,7,11,24,21,14,14,22,12,27,22
0,0,5.22672e-05,2.49904,2.50219,2.49846,2.49924,2.49805,2.50161,2.49973,2.50148,2.49953,2.49976,14.8939,15.286,15.8189,16.2114,16.4764,16.7255,16.5586,16.8903,17.9579,17.6586,24,15,23,27,13,14,12,15,16,23
0,0,4.12127e-05,2.50043,2.49904,2.4986,2.50107,2.50167,2.49964,2.4998,2.50109,2.50046,2.50012,14.2911,14.5305,14.9659,15.2863,15.5069,15.6156,15.5181,15.7613,16.5567,16.3303,8,18,16,18,16,12,12,10,19,15
0,0,0.000142603,2.49902,2.49986,2.49924,2.50022,2.50036,2.50048,2.50139,2.49956,2.49991,2.50002,21.1131,22.4896,24.9308,26.6243,27.9231,28.8123,28.204,29.5762,35.1588,33.5653,24,19,20,26,27,37,35,30,31,26
0,0,0.000112005,2.49958,2.49934,2.49901,2.49974,2.49664,2.49963,2.49933,2.49965,2.49918,2.49889,18.7699,19.7068,21.3716,22.5028,23.2857,23.9355,23.5137,24.4508,27.9863,26.9751,19,23,18,23,19,28,26,28,32,22
0,0,0.000122005,2.4987,2.50072,2.49946,2.50027,2.50014,2.49923,2.50062,2.50129,2.50076,2.49946,19.492,20.6012,22.4835,23.7833,24.7662,25.4136,24.9693,26.0634,30.1935,28.9784,20,31,22,27,15,27,24,25,36,37
0,0,0.000120506,2.49959,2.50057,2.50067,2.50083,2.49737,2.50132,2.49848,2.50094,2.50005,2.49976,19.3968,20.4656,22.3417,23.6017,24.4832,25.2376,24.6974,25.8121,29.8377,28.6797,21,29,18,26,24,31,24,24,35,19
0,0,7.37904e-05,2.49898,2.4998,2.50003,2.49942,2.49975,2.50053,2.5013,2.50086,2.50018,2.49995,16.1842,16.7283,17.6542,18.2445,18.7046,19.024,18.8208,19.2991,21.0872,20.5811,14,22,12,18,18,16,17,20,15,24
0,0,0.000107089,2.49886,2.50002,2.50159,2.49911,2.49891,2.49935,2.49852,2.50078,2.50025,2.50007,18.4036,19.3076,20.9038,21.8908,22.681,23.2293,22.8255,23.7408,27.0109,26.0795,17,22,12,25,22,29,26,26,33,21
0,0,0.000151355,2.4995,2.50082,2.50099,2.50002,2.50012,2.4994,2.50111,2.50091,2.49911,2.5003,21.8496,23.3744,26.0976,27.9269,29.3737,30.3416,29.6843,31.2741,37.492,35.7296,26,24,23,26,30,33,28,42,34,41
0,0,8.24975e-05,2.50142,2.50014,2.50067,2.49924,2.49951,2.50014,2.49883,2.49998,2.49953,2.50102,16.7787,17.3723,18.4559,19.1329,19.6712,20.0423,19.7601,20.3558,22.4825,21.9184,15,13,17,17,13,18,32,16,17,20
0,0,0.000152006,2.50182,2.50128,2.50167,2.50045,2.49898,2.50067,2.50194,2.49899,2.49914,2.49876,21.9555,23.4509,26.2013,28.0389,29.4514,30.4999,29.823,31.341,37.6752,35.8403,20,21,26,25,31,24,26,27,38,46
0,0,0.000115804,2.49849,2.49948,2.49872,2.49914,2.49915,2.49998,2.5001,2.49837,2.50099,2.49826,19.0266,20.0343,21.7774,22.9625,23.8655,24.4988,24.0632,25.0037,28.8399,27.6957,31,23,14,22,21,18,26,16,29,25
0,0,7.88686e-05,2.49972,2.50203,2.50126,2.49893,2.49984,2.49819,2.49951,2.49934,2.49988,2.50052,16.5169,17.1357,18.1331,18.7503,19.2668,19.5701,19.3563,19.8885,21.8918,21.3498,12,26,17,11,19,22,18,30,21,23
0,0,0.000106579,2.49948,2.49755,2.5016,2.49968,2.50023,2.50047,2.50019,2.4987,2.5011,2.49874,18.3787,19.2178,20.8504,21.842,22.6437,23.1839,22.7954,23.6164,26.9315,25.9506,29,14,29,28,19,22,27,17,19,21
0,0,2.46591e-05,2.50231,2.50007,2.49888,2.49909,2.4995,2.49979,2.50059,2.50133,2.50011,2.50023,13.431,13.5462,13.7748,13.9328,14.0534,14.1337,14.0906,14.2219,14.6348,14.5193,15,4,19,14,19,15,19,21,17,15
0,0,7.9106e-05,2.49924,2.50131,2.50173,2.50058,2.50133,2.50101,2.49979,2.49945,2.49829,2.49981,16.5242,17.1408,18.1632,18.8056,19.3222,19.6536,19.3889,19.9201,21.8955,21.3707,18,11,15,18,17,17,19,19,18,19
0,0,0.00012555,2.50018,2.49949,2.50015,2.49917,2.50118,2.50146,2.49867,2.50155,2.49898,2.4993,19.79,20.8917,22.9035,24.2233,25.3082,26.021,25.4452,26.6516,30.9446,29.713,24,14,18,31,21,22,28,22,40,36
0,0,9.01846e-05,2.49962,2.49943,2.5006,2.50071,2.49906,2.49983,2.50011,2.49801,2.49881,2.50072,17.2533,17.9434,19.1817,19.9856,20.561,20.9872,20.6998,21.3111,23.7874,23.1423,16,23,14,19,21,23,24,19,22,20
0,0,0.000161278,2.4993,2.50075,2.49998,2.49959,2.50005,2.49923,2.49987,2.5003,2.49891,2.49843,22.699,24.3918,27.405,29.4755,31.116,32.2084,31.4282,33.2461,40.354,38.2689,24,35,27,37,27,37,30,32,35,39
0,0,0.000121453,2.50042,2.4996,2.49899,2.50076,2.50014,2.49986,2.49922,2.49894,2.50082,2.49954,19.484,20.5292,22.4105,23.7229,24.6868,25.3451,24.8535,25.9128,30.0715,28.867,11,26,16,29,21,30,25,33,38,26
0,0,0.000177755,2.49911,2.49848,2.49978,2.50018,2.49985,2.50057,2.50006,2.4989,2.49913,2.50235,24.186,26.1233,29.7655,32.2801,34.2371,35.622,34.6302,36.7841,45.6217,43.1921,27,22,34,38,21,42,39,32,53,55
0,0,9.01644e-05,2.50075,2.49899,2.49992,2.49917,2.50034,2.49852,2.5012,2.49807,2.49827,2.49964,17.2714,17.934,19.1667,19.9526,20.5848,20.9571,20.7199,21.3097,23.771,23.1141,13,21,25,33,20,25,27,24,26,17
0,0,7.40724e-06,2.50001,2.50082,2.49988,2.50023,2.49988,2.49859,2.50049,2.5004,2.50013,2.49954,12.5363,12.5871,12.6431,12.6903,12.7171,12.7213,12.7308,12.7623,12.8738,12.8351,12,21,7,18,8,15,13,14,12,16
0,0,6.67084e-05,2.50016,2.49877,2.50067,2.50023,2.50104,2.49893,2.49882,2.49894,2.50069,2.49916,15.766,16.2098,17.0476,17.5641,17.9732,18.1993,18.0089,18.4316,20.016,19.5554,28,16,15,27,17,15,11,12,16,20
0,0,7.08071e-05,2.50069,2.50026,2.49962,2.50092,2.5007,2.49922,2.50087,2.50007,2.50179,2.50098,16.0261,16.5226,17.3843,17.9756,18.4005,18.6602,18.4858,18.9292,20.6579,20.1702,28,21,21,15,23,15,15,21,23,18
0,0,2.70848e-05,2.50084,2.50004,2.49958,2.50028,2.50119,2.49956,2.49839,2.50033,2.49984,2.49912,13.5375,13.6878,13.9536,14.1362,14.2771,14.3387,14.2615,14.4238,14.897,14.7555,14,11,16,11,14,13,9,16,15,17
0,0,8.63238e-05,2.49968,2.50174,2.4993,2.50141,2.49896,2.50067,2.49893,2.49961,2.49827,2.50049,16.9988,17.6888,18.7886,19.5809,20.1025,20.5213,20.2117,20.8385,23.1019,22.5109,18,15,14,20,14,24,26,27,26,15
0,0,7.81629e-05,2.4981,2.5008,2.49833,2.50014,2.49984,2.50064,2.49844,2.4986,2.49963,2.50093,16.4453,17.0628,18.0159,18.7005,19.1879,19.5348,19.2555,19.7867,21.7718,21.2516,16,28,22,18,17,23,15,21,22,18
0,0,8.94272e-05,2.5007,2.50061,2.49976,2.50038,2.49985,2.50113,2.49901,2.50058,2.49986,2.50108,17.2215,17.9062,19.0927,19.8962,20.4867,20.9188,20.5852,21.2655,23.6785,23.0263,21,18,17,28,11,18,29,23,22,28
0,0,5.20096e-05,2.49929,2.50002,2.50058,2.50049,2.49837,2.49864,2.50108,2.50061,2.501,2.5017,14.8828,15.2359,15.8319,16.2088,16.4571,16.65,16.5559,16.8485,17.9499,17.6604,13,17,12,20,25,9,14,19,18,30
0,0,9.35117e-05,2.49865,2.49887,2.50003,2.50026,2.49923,2.49957,2.49997,2.49873,2.49963,2.49982,17.4595,18.1917,19.4942,20.3442,20.966,21.4072,21.1056,21.7725,24.4029,23.6746,22,20,27,24,29,22,23,26,31,18
0,0,0.00015387,2.49953,2.49949,2.5017,2.49916,2.50065,2.5005,2.49967,2.49904,2.49938,2.49857,22.0635,23.5972,26.4485,28.2902,29.8221,30.8396,30.083,31.7079,38.2099,36.311,19,20,22,22,30,31,21,37,51,29
0,0,3.02447e-05,2.50008,2.50081,2.4998,2.50128,2.49886,2.50048,2.49968,2.49995,2.49935,2.50137,13.6935,13.8857,14.1801,14.3975,14.5081,14.6281,14.5476,14.7046,15.2436,15.1246,14,8,16,11,16,14,13,14,18,16
0,0,7.32167e-05,2.50013,2.50095,2.49853,2.49924,2.49919,2.5009,2.4988,2.49883,2.49925,2.50084,16.167,16.7063,17.577,18.184,18.6317,18.9654,18.7106,19.1914,20.9778,20.5157,15,22,22,25,22,17,22,14,31,22
0,0,0.000156636,2.49864,2.50062,2.5008,2.49888,2.50048,2.49903,2.50052,2.499,2.49845,2.49996,22.2808,23.9066,26.7948,28.7147,30.3006,31.3126,30.6023,32.2574,38.9674,37.0836,27,22,21,30,26,37,29,20,45,34
0,0,0.000104409,2.4996,2.49931,2.4997,2.50085,2.49892,2.49972,2.50055,2.49946,2.49988,2.49982,18.2274,19.0728,20.585,21.6092,22.3306,22.8653,22.5146,23.3175,26.4685,25.5811,9,21,18,20,23,32,13,25,23,25
