# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:05:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/8qagaqkr.json
# init = 2 (Default)
# random
#   seed = 66003
# output
#   file = /home/lab5/output/code3-20230416110526_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,0.000113703,2.50033,2.49975,2.50058,2.50209,2.4993,2.49813,2.5008,2.50072,2.49971,2.50016,18.9076,19.8593,21.5886,22.7667,23.5794,24.1457,23.7845,24.737,28.3567,27.3373,20,21,14,24,21,26,20,22,24,22
0,0,0.000122378,2.49792,2.49958,2.4996,2.49929,2.50036,2.49832,2.49918,2.49823,2.49944,2.49881,19.505,20.6106,22.5288,23.8086,24.8253,25.4477,24.988,26.0441,30.2371,29.0365,19,17,19,27,27,22,21,29,29,29
0,0,0.000160041,2.50123,2.49958,2.4994,2.49967,2.49949,2.49995,2.50186,2.49955,2.50173,2.50126,22.6344,24.2341,27.2194,29.2787,30.8756,31.9918,31.2626,32.9662,40.0975,38.0412,24,24,39,33,39,23,38,29,37,46
0,0,6.81936e-05,2.49806,2.50102,2.50024,2.4992,2.50078,2.49951,2.49882,2.50021,2.50211,2.5009,15.8235,16.3504,17.168,17.6895,18.1243,18.3736,18.1668,18.6264,20.267,19.7974,13,23,14,16,22,18,21,18,22,16
0,0,0.000140284,2.50115,2.49912,2.50184,2.49998,2.49992,2.50043,2.50025,2.49985,2.49957,2.49934,20.9695,22.2499,24.7061,26.2819,27.5371,28.4106,27.7907,29.1613,34.5464,32.9945,24,20,26,30,22,33,35,35,48,36
0,0,9.97524e-05,2.50067,2.50012,2.49968,2.49779,2.4988,2.49935,2.49903,2.49964,2.50063,2.49973,17.9218,18.71,20.1083,21.0001,21.7315,22.2236,21.8734,22.6553,25.5873,24.7461,18,29,16,24,14,13,17,18,25,31
0,0,9.83635e-05,2.50008,2.4993,2.50279,2.5003,2.499,2.49792,2.50054,2.49996,2.50064,2.50073,17.8152,18.5832,20.0307,20.8934,21.5609,22.0067,21.7285,22.4676,25.3245,24.5276,21,28,22,21,25,22,25,18,26,35
0,0,0.000174104,2.4992,2.4991,2.50014,2.50003,2.49983,2.50017,2.4986,2.50012,2.5006,2.49947,23.8495,25.7323,29.235,31.636,33.5178,34.832,33.8458,36.0018,44.4657,41.9648,29,23,27,28,30,32,35,25,38,46
0,0,0.000134016,2.50075,2.5005,2.50056,2.50052,2.50082,2.50264,2.50084,2.50081,2.5004,2.50098,20.4597,21.6882,23.9092,25.408,26.5755,27.4169,26.8013,28.0724,33.0011,31.6086,24,20,14,25,22,21,33,34,25,30
0,0,8.82323e-05,2.50006,2.49904,2.49842,2.49978,2.49821,2.49931,2.49906,2.49995,2.50054,2.50071,17.1312,17.7866,18.9531,19.7545,20.3117,20.7306,20.4421,21.0946,23.4852,22.8232,12,21,21,19,19,20,21,30,20,27
0,0,9.77269e-05,2.50028,2.49987,2.49861,2.50059,2.50116,2.50114,2.50019,2.50052,2.49819,2.49885,17.775,18.543,19.8833,20.8266,21.5278,21.993,21.6397,22.3913,25.1433,24.371,14,19,13,23,14,16,25,31,27,21
0,0,0.000107235,2.49954,2.49984,2.49965,2.50041,2.49924,2.50013,2.50106,2.50189,2.50138,2.50079,18.4266,19.3164,20.8786,21.9367,22.7077,23.2679,22.9032,23.7888,27.071,26.1256,26,16,24,16,25,16,26,22,21,38
0,0,0.000120023,2.49905,2.50001,2.4998,2.49994,2.4995,2.50024,2.49944,2.50186,2.49975,2.49939,19.35,20.4116,22.2682,23.5185,24.4668,25.1371,24.6509,25.7586,29.722,28.5712,17,18,28,29,22,22,16,25,23,23
0,0,0.000149556,2.49794,2.49908,2.49966,2.50166,2.501,2.49995,2.50081,2.49897,2.50032,2.50157,21.6646,23.1541,25.8285,27.6985,29.0937,30.0308,29.3634,30.866,37.039,35.3208,20,23,21,36,31,43,26,35,39,39
0,0,6.53499e-05,2.49939,2.50006,2.49852,2.50028,2.5003,2.49989,2.4992,2.49985,2.49952,2.50096,15.6714,16.1362,16.8953,17.4346,17.8187,18.0681,17.8725,18.2931,19.7917,19.4024,13,13,17,25,19,19,13,17,19,26
0,0,0.000128681,2.50443,2.4997,2.49957,2.50013,2.50054,2.5012,2.49896,2.49818,2.49919,2.50049,20.1162,21.1793,23.2534,24.6662,25.7565,26.5104,25.9253,27.0845,31.6795,30.4177,23,24,20,21,17,25,26,29,30,33
0,0,0.000171829,2.49913,2.49931,2.49955,2.50067,2.49959,2.49908,2.499,2.49976,2.50002,2.50096,23.6391,25.4872,28.8854,31.2638,33.0693,34.3198,33.4094,35.4831,43.6946,41.3531,24,27,30,43,35,45,34,34,30,40
0,0,0.00012375,2.49913,2.5008,2.50064,2.49913,2.49944,2.50061,2.50214,2.49923,2.50117,2.50177,19.6323,20.7578,22.7083,23.9843,25.0012,25.7179,25.2648,26.2936,30.5999,29.4078,14,25,18,18,30,24,24,33,21,27
0,0,5.80584e-05,2.49994,2.49974,2.49897,2.5011,2.4997,2.49941,2.49944,2.50146,2.4996,2.49985,15.2445,15.6331,16.2946,16.7654,17.0687,17.2822,17.1269,17.5098,18.7491,18.4021,12,14,19,12,10,19,12,17,27,15
0,0,0.000144399,2.50156,2.50144,2.49969,2.49997,2.50191,2.49976,2.50127,2.49938,2.49916,2.49839,21.3143,22.6998,25.1682,26.881,28.26,29.1054,28.5001,29.9035,35.6047,33.9413,21,20,21,20,27,27,37,34,36,31
0,0,8.4683e-05,2.49845,2.50076,2.49916,2.50058,2.49813,2.50016,2.5,2.50152,2.49925,2.49987,16.8707,17.5473,18.6317,19.3895,19.8951,20.3087,20.0391,20.6663,22.8443,22.2359,19,12,19,18,19,21,17,23,24,21
0,0,0.000101199,2.4988,2.5,2.49999,2.49933,2.50036,2.49866,2.50082,2.4997,2.49879,2.50125,17.9885,18.8244,20.2615,21.2001,21.9492,22.403,22.0998,22.8617,25.8162,25.0401,19,19,23,25,21,19,17,30,22,22
0,0,0.000126552,2.5014,2.49831,2.49909,2.50133,2.50059,2.50171,2.49904,2.49924,2.49949,2.50101,19.891,20.9571,22.9948,24.4093,25.4409,26.1852,25.6049,26.7565,31.1918,29.9764,16,28,28,24,21,22,15,23,30,29
0,0,6.81299e-06,2.50003,2.49912,2.49983,2.49945,2.5003,2.49996,2.50188,2.49817,2.5012,2.50055,12.5078,12.5336,12.6048,12.6391,12.6785,12.6932,12.704,12.6868,12.8307,12.7939,9,13,16,20,14,9,16,17,12,8
0,0,6.19687e-05,2.49989,2.50038,2.49934,2.49933,2.49789,2.49889,2.49968,2.50082,2.50241,2.49908,15.4758,15.9083,16.6242,17.0983,17.4298,17.6855,17.5293,17.9295,19.3564,18.9062,19,12,18,20,18,15,24,22,30,13
0,0,0.000185757,2.50009,2.49988,2.50121,2.4986,2.4996,2.50032,2.50066,2.49809,2.50004,2.49822,24.9698,27.0757,31.0318,33.6742,35.859,37.3746,36.3195,38.6311,48.4616,45.5312,21,28,30,37,27,35,38,41,61,51
0,0,7.12281e-05,2.50077,2.49998,2.50001,2.50137,2.5014,2.49861,2.49988,2.50053,2.50058,2.49971,16.0535,16.548,17.4279,18.0253,18.4584,18.6964,18.5132,18.9875,20.6976,20.2049,9,13,27,18,11,8,20,25,21,21
0,0,8.57684e-05,2.50043,2.49859,2.49845,2.50085,2.50114,2.49859,2.50163,2.49887,2.49997,2.50056,16.9753,17.5911,18.7203,19.5103,20.0815,20.4101,20.2002,20.7513,23.0459,22.4236,17,19,18,23,17,33,29,23,21,15
0,0,0.000140857,2.50224,2.49998,2.49978,2.50085,2.49827,2.50046,2.50177,2.49937,2.49979,2.49849,21.0389,22.3241,24.7264,26.3874,27.5832,28.5099,27.9269,29.2512,34.7014,33.1008,19,20,22,30,25,37,26,34,38,22
0,0,1.76759e-05,2.49964,2.50072,2.50111,2.49915,2.49977,2.49946,2.49892,2.50051,2.49944,2.49917,13.0386,13.154,13.3294,13.4104,13.498,13.5461,13.5015,13.606,13.8852,13.8018,12,14,16,16,20,10,6,10,10,17
0,0,0.000128571,2.50078,2.50193,2.49851,2.49816,2.5011,2.49974,2.49928,2.5007,2.49949,2.49999,20.0343,21.2166,23.2158,24.6027,25.7545,26.4539,25.9169,27.1343,31.6633,30.3785,16,16,22,28,18,19,33,23,39,34
0,0,6.89033e-05,2.49822,2.49968,2.49823,2.49951,2.50141,2.49969,2.50051,2.50032,2.50083,2.50127,15.8695,16.3784,17.1949,17.7639,18.2108,18.456,18.2736,18.7108,20.3481,19.905,17,16,19,17,14,16,21,17,21,18
0,0,0.000138559,2.49962,2.50066,2.49939,2.49845,2.49989,2.49998,2.49922,2.50037,2.49984,2.49997,20.7984,22.1197,24.4329,25.9948,27.2614,28.1039,27.4819,28.8647,34.1155,32.6128,16,20,36,31,33,30,25,33,38,41
0,0,0.000146783,2.50038,2.50021,2.49987,2.50165,2.50154,2.49936,2.49946,2.49933,2.50023,2.49888,21.4861,22.9054,25.4764,27.2803,28.6437,29.515,28.8498,30.3488,36.2801,34.5382,28,25,22,23,32,27,34,34,32,34
0,0,9.47149e-05,2.50028,2.50063,2.50247,2.49837,2.50026,2.50087,2.50035,2.50017,2.49993,2.5005,17.5694,18.3184,19.6603,20.4401,21.1351,21.5911,21.2634,21.9678,24.6296,23.8944,14,20,21,24,23,20,17,19,24,28
0,0,0.000100813,2.49861,2.50084,2.50043,2.49889,2.49784,2.50009,2.5004,2.5004,2.50112,2.50015,17.9583,18.8089,20.231,21.1458,21.8448,22.3829,22.0403,22.8227,25.8024,24.944,21,23,25,20,24,26,18,32,30,17
0,0,0.000115033,2.50108,2.49881,2.50176,2.4998,2.4996,2.50015,2.50002,2.50047,2.49794,2.50087,19.0193,19.9544,21.7591,22.8808,23.7695,24.3894,23.9523,24.9363,28.5876,27.6164,23,24,19,21,25,28,17,29,20,25
0,0,0.000187085,2.50039,2.50083,2.5006,2.50012,2.49884,2.49884,2.50138,2.49915,2.49859,2.50161,25.1059,27.2566,31.2205,33.9721,36.1094,37.6196,36.6307,38.9929,48.8717,46.1192,27,25,34,43,38,36,26,35,51,50
0,0,0.000100252,2.49996,2.49961,2.49921,2.50063,2.50021,2.49862,2.49931,2.50112,2.49889,2.49974,17.9436,18.7406,20.1495,21.1177,21.8255,22.2746,21.9439,22.7597,25.6377,24.8346,16,15,16,25,26,17,24,24,29,27
0,0,6.63106e-05,2.50184,2.50001,2.49838,2.50136,2.50007,2.49928,2.49812,2.49838,2.50272,2.50096,15.7683,16.2021,16.9746,17.5456,17.9144,18.162,17.9542,18.3758,19.9975,19.5354,13,20,20,18,21,25,18,17,14,14
0,0,0.000151475,2.49892,2.4999,2.50117,2.49951,2.50048,2.49917,2.50064,2.50058,2.50071,2.50076,21.847,23.365,26.1183,27.9312,29.4047,30.3567,29.6914,31.2871,37.5855,35.7764,24,27,29,25,35,26,29,32,43,36
0,0,0.000110406,2.4992,2.49947,2.50037,2.50112,2.49979,2.49928,2.49938,2.50075,2.49955,2.50041,18.6473,19.5743,21.2293,22.3372,23.1429,23.6973,23.2949,24.2352,27.6659,26.7107,21,16,21,19,23,35,20,23,33,32
0,0,0.000143165,2.49955,2.49815,2.49897,2.49967,2.49903,2.50129,2.50149,2.50123,2.49949,2.5023,21.1702,22.5056,24.9947,26.6918,27.9772,28.9338,28.3002,29.7297,35.2913,33.7768,15,17,29,26,25,25,30,32,34,26
0,0,7.06233e-05,2.50322,2.50148,2.49879,2.49915,2.50001,2.50008,2.5009,2.49969,2.50065,2.49843,16.0552,16.5298,17.3538,17.9256,18.368,18.6556,18.4664,18.9004,20.6061,20.0925,23,14,20,20,23,11,18,11,23,23
0,0,0.000129782,2.4998,2.50058,2.49969,2.49903,2.49933,2.50038,2.49976,2.5006,2.49995,2.50014,20.1086,21.2986,23.3853,24.788,25.8907,26.665,26.1144,27.3367,31.9644,30.646,13,22,17,24,34,33,19,26,34,15
0,0,0.000164076,2.49963,2.49821,2.50139,2.50111,2.49919,2.49915,2.50004,2.50158,2.50075,2.50006,22.9532,24.6243,27.8324,29.9763,31.5991,32.754,31.9545,33.8733,41.2779,39.1012,27,25,25,40,23,26,27,32,50,32
0,0,5.04061e-05,2.49837,2.49859,2.50106,2.49905,2.50027,2.49703,2.49944,2.50046,2.49992,2.49902,14.7772,15.1096,15.7124,16.0438,16.3354,16.4632,16.3738,16.6788,17.718,17.4137,16,17,15,13,13,20,21,19,22,15
0,0,0.000138726,2.50051,2.50045,2.50023,2.50085,2.50072,2.50241,2.49825,2.50182,2.5007,2.49977,20.8304,22.1309,24.4738,26.0811,27.3105,28.2006,27.4823,28.9368,34.1873,32.645,16,22,30,26,23,32,23,21,30,34
0,0,8.70424e-05,2.50119,2.49958,2.49847,2.49994,2.49849,2.49834,2.49944,2.50006,2.49851,2.49904,17.072,17.7053,18.841,19.6292,20.1772,20.5624,20.3074,20.9414,23.2312,22.5933,26,19,19,21,18,19,18,25,22,23
0,0,0.000171403,2.50088,2.5002,2.49967,2.4993,2.49784,2.50041,2.49985,2.50138,2.49883,2.50112,23.6417,25.4631,28.8271,31.1483,32.9298,34.2773,33.3542,35.4464,43.5048,41.2348,29,23,21,18,40,31,36,33,48,43
0,0,0.000177656,2.49997,2.49953,2.50058,2.49948,2.4988,2.50069,2.50062,2.4998,2.50101,2.50006,24.1976,26.1396,29.7746,32.2401,34.1818,35.6051,34.6293,36.7946,45.6737,43.0629,20,15,37,41,41,34,34,41,56,44
0,0,0.000104704,2.50214,2.50011,2.50135,2.5001,2.4997,2.50059,2.49848,2.4999,2.50012,2.49949,18.2947,19.1124,20.6496,21.6278,22.3864,22.9258,22.5069,23.3704,26.5329,25.6264,23,20,20,21,21,24,19,25,29,26
0,0,0.000135529,2.49869,2.49764,2.49878,2.50097,2.50036,2.50025,2.49917,2.49939,2.49915,2.50005,20.5371,21.7673,24.0487,25.6311,26.7979,27.6023,26.9955,28.2979,33.3327,31.9205,33,23,31,30,24,18,19,31,29,36
0,0,3.09912e-06,2.5017,2.50083,2.50025,2.50059,2.50028,2.49992,2.49945,2.50013,2.49898,2.50031,12.3502,12.3562,12.3769,12.3985,12.4074,12.4114,12.3996,12.4213,12.4537,12.4576,12,11,8,14,16,14,16,15,14,21
0,0,0.000153597,2.50006,2.50146,2.5012,2.50103,2.49919,2.49997,2.50052,2.49999,2.49974,2.50302,22.0521,23.6161,26.3992,28.3008,29.7312,30.7723,30.0605,31.6844,38.1462,36.4022,19,22,19,31,25,30,25,32,33,33
0,0,1.3982e-05,2.49962,2.49952,2.4996,2.49971,2.49896,2.50102,2.49998,2.49879,2.49871,2.50236,12.8538,12.9312,13.0644,13.1491,13.2004,13.2683,13.2255,13.2739,13.4992,13.487,24,20,17,20,17,14,14,15,12,16
0,0,0.0001366,2.49877,2.49981,2.49907,2.50071,2.50105,2.50023,2.50078,2.50148,2.50258,2.49983,20.624,21.9153,24.1857,25.7753,26.984,27.7808,27.2098,28.5468,33.7147,32.1577,17,17,18,28,29,24,28,33,39,33
0,0,8.94611e-05,2.50098,2.49943,2.49821,2.50066,2.50047,2.50074,2.49876,2.50138,2.50058,2.50063,17.2285,17.8877,19.0665,19.9055,20.5036,20.9149,20.5841,21.2869,23.7017,23.0216,19,11,17,26,17,22,27,13,28,26
0,0,-6.06276e-05,2.5007,2.49903,2.50012,2.49981,2.50078,2.4996,2.50123,2.50005,2.50084,2.49872,9.64554,9.37763,8.98307,8.73649,8.57019,8.4472,8.54136,8.35419,7.7694,7.90772,11,7,12,4,6,8,11,6,7,9
0,0,0.000128977,2.49886,2.49997,2.5014,2.49893,2.49904,2.50177,2.49989,2.50029,2.4986,2.50216,20.0275,21.2122,23.3306,24.6765,25.7622,26.5728,25.9946,27.1918,31.7307,30.5328,17,18,24,29,36,25,23,29,28,28
0,0,8.69281e-05,2.50073,2.4978,2.49951,2.50159,2.50006,2.50004,2.4995,2.50015,2.50072,2.49858,17.0566,17.6652,18.8497,19.6492,20.1956,20.5831,20.2951,20.9283,23.2627,22.5644,15,18,12,23,24,29,35,19,24,25
0,0,-4.62116e-05,2.50119,2.50011,2.49893,2.49951,2.49948,2.50064,2.50075,2.50105,2.49952,2.50052,10.2029,9.98818,9.64682,9.45199,9.30739,9.2243,9.29206,9.14743,8.6368,8.77668,12,9,15,9,5,12,11,13,7,5
0,0,5.87245e-05,2.50046,2.49974,2.49973,2.49927,2.50028,2.50199,2.50082,2.50042,2.49987,2.49977,15.2918,15.678,16.3616,16.796,17.1449,17.3966,17.2178,17.5643,18.8472,18.488,19,9,22,9,20,17,15,15,20,17
0,0,8.63368e-05,2.5007,2.50027,2.50131,2.49853,2.49985,2.50126,2.4991,2.49948,2.50005,2.49998,17.0172,17.6639,18.8276,19.5259,20.122,20.535,20.2165,20.8374,23.1452,22.5015,17,14,18,16,22,11,13,21,19,22
0,0,9.30792e-05,2.50029,2.50111,2.50012,2.4999,2.49879,2.49932,2.49882,2.50094,2.50093,2.50037,17.4589,18.1987,19.4535,20.2887,20.9042,21.346,21.0279,21.7622,24.3563,23.6151,15,23,22,23,12,22,24,18,18,21
0,0,0.000138053,2.49995,2.49978,2.49932,2.49787,2.50015,2.4978,2.49815,2.50094,2.49918,2.49909,20.7646,22.0522,24.3692,25.9077,27.1883,27.9571,27.371,28.7906,33.965,32.4675,25,25,20,24,25,35,30,32,33,33
0,0,0.000127812,2.50107,2.50045,2.49961,2.50075,2.50115,2.50024,2.49929,2.49984,2.50053,2.50106,19.9816,21.1162,23.153,24.5643,25.6425,26.3465,25.8018,26.9832,31.518,30.2477,21,22,26,18,29,26,31,29,31,31
0,0,9.24174e-05,2.50078,2.5003,2.50147,2.50179,2.49982,2.49886,2.50083,2.49983,2.49946,2.50111,17.4229,18.1323,19.4152,20.2535,20.8455,21.2512,20.9884,21.6487,24.201,23.5217,13,20,32,19,19,25,24,25,23,20
0,0,4.66583e-05,2.50202,2.50001,2.50074,2.50163,2.50106,2.49954,2.50016,2.49934,2.49992,2.4995,14.6181,14.8893,15.4143,15.7582,15.996,16.1357,16.0285,16.276,17.2313,16.9641,12,12,20,24,12,14,11,14,20,17
0,0,6.70166e-05,2.50042,2.50085,2.49925,2.49955,2.50029,2.49907,2.50237,2.50152,2.50062,2.50057,15.7889,16.2652,17.0499,17.5819,17.992,18.2357,18.1057,18.5147,20.0605,19.626,15,18,12,23,16,15,19,14,20,23
0,0,0.000100672,2.50055,2.50039,2.49966,2.49986,2.50093,2.50062,2.50083,2.4989,2.49947,2.50022,17.9833,18.7892,20.2012,21.1501,21.8945,22.3758,22.0317,22.7685,25.7327,24.9206,16,23,20,25,19,17,21,30,20,19
0,0,5.8218e-05,2.5004,2.49958,2.49974,2.50053,2.49966,2.49899,2.50017,2.50051,2.50079,2.49969,15.2609,15.6413,16.3202,16.7705,17.084,17.2917,17.1556,17.5106,18.7937,18.4201,22,18,19,14,14,20,16,13,13,15
0,0,5.95009e-05,2.49867,2.49898,2.50098,2.50027,2.4997,2.49902,2.49901,2.50015,2.49951,2.49799,15.3103,15.7184,16.4462,16.8845,17.2125,17.4265,17.2653,17.6445,18.9496,18.5573,15,13,9,17,14,21,23,20,17,20
0,0,8.86795e-05,2.49977,2.49898,2.49906,2.49931,2.49998,2.50059,2.50035,2.50019,2.50235,2.5018,17.1559,17.8197,19.0079,19.7937,20.4005,20.8134,20.5224,21.1585,23.606,22.9209,19,12,16,25,12,19,21,15,28,20
0,0,0.00011314,2.49936,2.49906,2.50042,2.49911,2.49983,2.49792,2.49954,2.49855,2.49925,2.49824,18.8482,19.7976,21.5241,22.629,23.5147,24.0587,23.6761,24.5969,28.2252,27.1757,18,14,19,25,29,26,21,21,28,29
0,0,9.25404e-05,2.49839,2.49909,2.50252,2.4993,2.50033,2.4995,2.49912,2.49981,2.5001,2.50163,17.3896,18.12,19.4475,20.2169,20.8709,21.2806,20.9675,21.6647,24.2389,23.5545,25,15,24,21,21,21,13,18,21,23
0,0,7.9636e-05,2.49862,2.50194,2.50098,2.49847,2.50059,2.49952,2.50013,2.50057,2.50143,2.5007,16.5478,17.1908,18.1979,18.8206,19.3675,19.6872,19.4559,20.0083,22.0511,21.4705,16,16,27,17,13,20,18,23,29,20
0,0,7.71634e-05,2.50145,2.49856,2.49826,2.50024,2.49931,2.5004,2.50044,2.49978,2.50034,2.50153,16.4369,16.9516,17.9244,18.6002,19.0667,19.4127,19.1811,19.6872,21.6259,21.1138,17,19,18,23,17,20,25,23,30,20
0,0,8.37259e-05,2.50017,2.50034,2.50035,2.49947,2.50018,2.49976,2.4967,2.49923,2.49994,2.50111,16.8374,17.4678,18.5644,19.2665,19.8254,20.1837,19.8609,20.4965,22.698,22.1126,24,18,9,16,21,23,21,17,15,24
0,0,0.000131673,2.49998,2.4997,2.49941,2.50067,2.50011,2.50104,2.50021,2.50107,2.50031,2.5011,20.2597,21.4536,23.6019,25.0875,26.1974,26.989,26.4181,27.6735,32.4284,31.0906,20,22,25,29,23,24,19,25,31,32
0,0,7.52134e-05,2.4997,2.50115,2.49922,2.50066,2.49848,2.50143,2.49886,2.50142,2.5013,2.50119,16.285,16.8537,17.7666,18.4103,18.8361,19.2055,18.9326,19.4817,21.3352,20.8162,25,26,16,14,26,13,25,25,25,25
0,0,0.00015045,2.49853,2.50069,2.50009,2.50126,2.49868,2.50085,2.50209,2.50184,2.50039,2.5008,21.7523,23.2807,25.956,27.8235,29.1777,30.2203,29.5559,31.1276,37.2885,35.5184,24,16,28,29,29,37,39,39,41,34
0,0,0.000100814,2.5002,2.50047,2.5001,2.4997,2.49853,2.49923,2.50082,2.50108,2.50059,2.50226,17.9869,18.802,20.2245,21.1632,21.8601,22.3636,22.0498,22.8384,25.7886,24.9966,12,22,25,25,23,22,23,32,30,28
0,0,9.39924e-05,2.49955,2.49955,2.49889,2.50167,2.50036,2.49991,2.49946,2.501,2.49931,2.49992,17.5077,18.2418,19.519,20.4267,21.0486,21.4767,21.1545,21.8875,24.4823,23.7581,11,20,21,22,18,19,25,35,28,18
0,0,0.000108605,2.5018,2.50038,2.49995,2.49957,2.49893,2.50096,2.50187,2.49956,2.50041,2.49963,18.5662,19.441,21.0291,22.0836,22.8822,23.4806,23.1073,23.9366,27.3213,26.3506,19,14,17,29,18,16,30,34,26,31
0,0,7.22442e-05,2.50058,2.49995,2.49963,2.50018,2.5,2.49981,2.49957,2.50008,2.49864,2.50273,16.1135,16.62,17.5104,18.1043,18.5417,18.8339,18.6183,19.0995,20.8141,20.413,17,18,12,20,19,23,22,18,21,27
0,0,0.000126853,2.50068,2.50198,2.49926,2.50015,2.50079,2.49961,2.49916,2.49998,2.50053,2.50216,19.8998,21.0616,23.0334,24.4208,25.4906,26.1778,25.6533,26.8263,31.2939,30.0753,24,25,19,19,20,35,23,36,28,23
0,0,0.000104016,2.4988,2.50043,2.50222,2.49867,2.50022,2.49918,2.5001,2.49919,2.50037,2.50034,18.1854,19.062,20.5963,21.5156,22.3086,22.7988,22.4525,23.254,26.4041,25.523,16,17,13,19,21,19,28,23,22,22
0,0,0.000114248,2.4998,2.5,2.50095,2.49897,2.5007,2.50027,2.50145,2.50005,2.5005,2.5001,18.9374,19.9108,21.6558,22.7635,23.6873,24.2768,23.8762,24.8042,28.4941,27.4415,25,20,26,22,27,26,28,24,36,34
0,0,7.05272e-05,2.49895,2.49919,2.49903,2.49941,2.49926,2.50064,2.4991,2.50158,2.5018,2.50082,15.981,16.4851,17.3496,17.921,18.344,18.6553,18.4228,18.9248,20.6151,20.1269,26,14,8,15,26,25,15,18,22,17
0,0,0.000152964,2.49828,2.49845,2.49979,2.50066,2.49978,2.50029,2.49982,2.50021,2.4981,2.50031,21.9591,23.481,26.2783,28.1925,29.6396,30.6648,29.9277,31.5667,37.905,36.1407,22,30,34,29,28,21,37,42,32,37
0,0,7.03825e-05,2.4989,2.5009,2.49994,2.4997,2.5015,2.5011,2.5008,2.50038,2.50038,2.49993,15.9712,16.5031,17.3527,17.912,18.3696,18.6475,18.4385,18.8851,20.5639,20.0883,10,22,12,20,19,17,17,14,26,16
0,0,0.000144879,2.49899,2.5004,2.49962,2.50053,2.50034,2.499,2.49922,2.50038,2.49988,2.49892,21.299,22.7231,25.2271,26.9668,28.2945,29.1675,28.5218,30.0229,35.7577,34.0753,21,21,26,31,26,36,32,25,36,37
0,0,6.30103e-05,2.50091,2.49777,2.49852,2.4987,2.49947,2.50068,2.50081,2.49987,2.50138,2.50106,15.5541,15.9381,16.6977,17.1853,17.5633,17.8288,17.6567,18.029,19.4868,19.0845,18,12,18,13,18,26,23,18,29,12
0,0,5.40516e-05,2.49978,2.50063,2.49873,2.5011,2.49979,2.49899,2.49882,2.49953,2.49947,2.4986,15.008,15.3797,15.9659,16.4013,16.6773,16.8624,16.718,17.0457,18.1967,17.8632,23,14,20,19,17,24,10,14,12,17
0,0,6.16471e-05,2.50094,2.49883,2.49863,2.50101,2.49998,2.49915,2.50003,2.5021,2.50081,2.49932,15.4728,15.8619,16.5855,17.097,17.4335,17.6558,17.5023,17.9167,19.2792,18.8676,14,12,15,14,23,12,23,18,26,11
0,0,9.59257e-05,2.50002,2.49957,2.4989,2.50042,2.50083,2.50079,2.50103,2.49992,2.50051,2.5006,17.6473,18.3945,19.7099,20.6186,21.2966,21.7478,21.4298,22.1285,24.8667,24.1032,12,14,18,21,21,17,31,18,23,25
0,0,0.000113726,2.50001,2.49968,2.49976,2.50045,2.50035,2.4993,2.49955,2.49828,2.4997,2.5005,18.9033,19.86,21.5734,22.7322,23.6072,24.1772,23.758,24.6802,28.3613,27.351,16,21,21,22,22,21,17,25,17,25
0,0,0.000106317,2.50165,2.49895,2.50036,2.50003,2.49885,2.4998,2.50058,2.50048,2.49931,2.49987,18.4001,19.2231,20.7973,21.8185,22.578,23.1319,22.7692,23.62,26.8313,25.9319,19,19,13,29,17,28,29,19,18,17
0,0,5.79913e-05,2.49838,2.50024,2.50046,2.5003,2.50149,2.4989,2.50003,2.4997,2.49868,2.49825,15.2168,15.6364,16.3133,16.7459,17.0927,17.2664,17.1302,17.4717,18.7227,18.3639,17,13,17,14,15,14,17,18,16,14
0,0,0.000137495,2.49984,2.50095,2.4994,2.5003,2.49765,2.50134,2.4998,2.50013,2.49942,2.49924,20.7175,22.0249,24.3027,25.8913,27.0326,27.962,27.3265,28.6673,33.8322,32.3434,15,17,32,26,35,22,27,41,43,30
