# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:39:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/bgiv5703.json
# init = 2 (Default)
# random
#   seed = 72026
# output
#   file = /home/lab5/output/code1-20230416093926_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,2.00008,0.000146707,13.0242,13.8866,15.4495,16.5136,17.3404,17.9065,17.5014,18.4127,21.9893,20.9624,11,9,19,11,29,10,26,16,19,11
0,0,1.99987,2.82063e-05,8.23861,8.34079,8.51359,8.62331,8.70469,8.75863,8.72017,8.80569,9.11141,9.02802,9,6,7,13,9,11,7,8,3,12
0,0,2.00011,3.54715e-05,8.47513,8.60753,8.83238,8.97577,9.08242,9.15325,9.10274,9.21515,9.61928,9.50868,10,6,9,4,13,6,6,6,2,13
0,0,2.00006,0.000242959,18.8896,21.0055,25.0635,27.9864,30.3447,32.003,30.8128,33.515,44.969,41.5447,24,15,21,32,28,29,25,28,39,44
0,0,1.99989,0.000305511,24.0485,27.4834,34.3186,39.4246,43.6466,46.6668,44.4948,49.4558,71.5751,64.79,27,28,36,38,42,51,32,44,75,54
0,0,2.00008,0.000174997,14.5283,15.6829,17.8106,19.2834,20.4405,21.2391,20.6671,21.9571,27.1354,25.6307,19,16,18,19,11,19,18,18,29,32
0,0,2.0001,0.000260863,20.2431,22.6874,27.4251,30.8732,33.675,35.6549,34.233,37.4666,51.3721,47.1839,18,14,32,23,28,39,33,45,50,40
0,0,1.99988,0.000282966,22.0426,24.944,30.6414,34.8418,38.2845,40.732,38.9731,42.9818,60.5316,55.1976,17,30,34,37,42,29,41,46,56,66
0,0,2.0002,0.000180938,14.8672,16.0905,18.3526,19.9238,21.1612,22.0166,21.4038,22.7866,28.3636,26.739,22,18,17,19,21,19,28,18,27,23
0,0,1.99993,0.000351111,28.6822,33.4386,43.1624,50.6214,56.8999,61.4477,58.1725,65.6868,100.458,89.5932,32,33,53,50,47,53,64,65,118,70
0,0,2.00002,0.000225993,17.6906,19.5268,23.0136,25.5002,27.4933,28.8883,27.8876,30.1557,39.6395,36.8241,27,23,16,21,26,31,24,22,29,35
0,0,2.00018,0.000290277,22.6808,25.7483,31.798,36.2771,39.9588,42.5815,40.6963,44.996,63.9313,58.1588,21,22,30,38,41,45,26,48,57,67
0,0,2,0.000174355,14.4911,15.6384,17.7518,19.2141,20.3627,21.1552,20.5876,21.8678,27.0039,25.5119,15,19,18,18,19,23,26,21,29,21
0,0,2.00001,0.000237992,18.5297,20.5606,24.4443,27.2334,29.4796,31.0568,29.9249,32.4934,43.3369,40.1017,19,17,34,26,34,31,39,35,38,46
0,0,2.00008,0.000153525,13.3718,14.2997,15.9882,17.1423,18.0415,18.6584,18.2168,19.2107,23.1323,22.0031,10,17,20,17,16,22,20,23,17,20
0,0,1.99979,0.000182276,14.9382,16.1767,18.4689,20.0623,21.3177,22.1859,21.5639,22.9677,28.6354,26.9834,23,12,23,15,21,19,16,21,26,23
0,0,2.00007,0.000188959,15.3332,16.653,19.1053,20.8167,22.1686,23.1052,22.4341,23.9498,30.1023,28.3039,17,16,19,18,23,23,28,21,29,30
0,0,2.00004,0.000377443,31.7565,37.4512,49.2761,58.4867,66.3197,72.0347,67.9156,77.3903,122.189,108.042,18,41,49,59,71,69,69,72,125,110
0,0,2.00007,0.000146418,13.0096,13.8692,15.427,16.4873,17.3111,17.8752,17.4716,18.3795,21.942,20.9192,15,7,14,11,11,15,14,21,20,29
0,0,2.00012,0.000211602,16.7356,18.357,21.4097,23.5685,25.2892,26.4887,25.6285,27.5753,35.6219,33.2474,14,20,15,25,29,19,20,30,34,21
0,0,1.99985,0.000211571,16.7291,18.3496,21.4006,23.5582,25.2778,26.4766,25.617,27.5626,35.6041,33.2311,15,13,17,24,27,29,25,25,36,27
0,0,2.00005,0.000373903,31.3256,36.886,48.4077,57.3637,64.9697,70.5136,66.5183,75.7052,119.017,105.359,35,37,53,58,59,87,54,78,99,105
0,0,1.99999,0.000176514,14.6122,15.784,17.9452,19.4425,20.6195,21.4322,20.8501,22.1632,27.4403,25.9059,8,11,23,17,17,21,20,20,34,31
0,0,1.99987,0.00028381,22.1144,25.0345,30.7713,35.003,38.4724,40.9395,39.1665,43.2077,60.912,55.5291,25,17,41,34,46,43,44,51,59,48
0,0,2.00005,0.000165193,13.9878,15.0349,16.9535,18.2738,19.3072,20.0185,19.5092,20.6568,25.2273,23.9047,10,17,26,12,22,15,15,19,24,26
0,0,2.00001,0.000132608,12.3329,13.0687,14.3914,15.2844,15.9745,16.4452,16.1085,16.8648,19.8,18.9623,11,14,16,20,15,8,18,15,19,17
0,0,2.00018,0.00025844,20.0561,22.4541,27.0953,30.4685,33.2067,35.1404,33.7518,36.909,50.4594,46.3822,25,24,24,36,27,42,27,50,51,41
0,0,2.0001,0.000200803,16.0515,17.5237,20.2781,22.2136,23.7498,24.8175,24.0521,25.7826,32.8737,30.7906,11,24,15,19,17,24,23,30,35,29
0,0,1.9999,0.000378303,31.8579,37.5849,49.4829,58.7551,66.6431,72.3996,68.2505,77.7951,122.956,108.69,34,32,59,64,59,68,66,65,134,104
0,0,1.99999,0.000223991,17.5537,19.3588,22.7824,25.2211,27.1742,28.5405,27.5604,29.7813,39.0526,36.3026,17,23,25,28,31,28,20,27,48,30
0,0,1.99984,0.000154994,13.4447,14.3869,16.1029,17.2768,18.1919,18.82,18.3704,19.3825,23.3808,22.2287,9,16,18,23,19,19,13,23,30,21
0,0,2.0002,0.000259161,20.1124,22.5242,27.1941,30.5896,33.3468,35.2942,33.8957,37.0756,50.7313,46.6213,22,23,31,32,31,37,26,49,48,50
0,0,1.99989,0.000133072,12.3536,13.0933,14.4233,15.3216,16.0158,16.4894,16.1506,16.9116,19.8661,19.0227,9,15,11,22,15,15,19,25,10,16
0,0,2.00009,0.000254278,19.7344,22.0538,26.5318,29.7785,32.4098,34.2658,32.9332,35.9619,48.9176,45.0261,18,26,25,24,35,22,39,47,41,56
0,0,1.99992,0.000140392,12.7083,13.5123,14.9643,15.9492,16.7125,17.2343,16.861,17.7002,20.9776,20.0391,17,8,10,17,14,24,9,14,22,24
0,0,1.99991,0.000189219,15.3462,16.6691,19.1274,20.8431,22.1987,23.138,22.4649,23.9849,30.1559,28.352,13,12,23,20,24,20,27,22,44,34
0,0,1.99999,0.000105171,11.0925,11.6142,12.5371,13.1502,13.6189,13.9362,13.7094,14.2175,16.1469,15.6027,6,12,5,9,21,14,17,11,9,16
0,0,2.00005,0.000300743,23.6137,26.9303,33.5116,38.4143,42.4606,45.3513,43.2728,48.0182,69.0948,62.6421,17,25,40,56,43,51,44,65,66,60
0,0,1.99998,0.000243806,18.95,21.0805,25.1685,28.1144,30.4922,32.1645,30.9642,33.6895,45.2495,41.7923,16,30,25,26,28,31,34,33,49,35
0,0,1.9998,0.000213982,16.8848,18.5399,21.6605,23.8704,25.6334,26.8632,25.9813,27.9779,36.2461,33.8038,16,28,15,19,24,23,33,36,35,33
0,0,1.99986,0.00021666,17.0615,18.7558,21.9554,24.2248,26.0372,27.3024,26.395,28.4498,36.9771,34.4555,18,25,14,28,24,32,21,31,31,37
0,0,1.99994,8.82227e-05,10.389,10.7973,11.5125,11.983,12.3403,12.581,12.4091,12.7937,14.235,13.8314,12,9,11,13,10,11,9,17,19,14
0,0,2.00007,0.000322302,25.6649,29.5466,37.3481,43.2331,48.1314,51.6514,49.1187,54.9133,81.1047,73.0154,18,34,40,39,46,52,64,57,75,77
0,0,2.00004,6.88545e-05,9.64098,9.93548,10.4455,10.7772,11.0271,11.1947,11.0751,11.3421,12.3275,12.0539,9,8,11,10,13,19,8,12,8,12
0,0,1.99991,0.000115493,11.5428,12.1403,13.2037,13.9145,14.46,14.8304,14.5656,15.1595,17.4331,16.7889,12,11,14,10,16,20,12,14,20,17
0,0,2.00002,0.000271183,21.0648,23.7151,28.8832,32.6674,35.7547,37.9425,36.3708,39.9487,55.4636,50.7708,23,19,24,26,35,26,38,50,52,64
0,0,1.99998,0.000318891,25.3266,29.1137,36.7098,42.4285,47.1819,50.5947,48.1394,53.755,79.0669,71.26,9,17,31,56,42,55,53,55,68,73
0,0,1.99997,0.000372277,31.1269,36.6259,48.0096,56.8499,64.353,69.8194,65.8801,74.9367,117.578,104.14,46,52,54,46,59,79,54,80,110,104
0,0,2.00009,0.000223466,17.5199,19.3171,22.7247,25.1512,27.0942,28.4531,27.4783,29.6872,38.9045,36.1711,21,16,19,23,26,27,35,34,28,33
0,0,2.00002,0.000204147,16.2589,17.776,20.6201,22.6226,24.214,25.3211,24.5274,26.3225,33.6981,31.5285,22,23,19,18,31,20,22,31,31,32
0,0,1.99987,4.74259e-05,8.87352,9.05934,9.37714,9.58123,9.73375,9.83537,9.76288,9.9244,10.5106,10.3493,16,7,2,9,4,11,13,6,14,11
0,0,2.00012,0.000346001,28.1268,32.718,42.0757,49.2325,55.2447,59.5935,56.4621,63.6428,96.7322,86.4141,23,23,35,53,45,52,42,58,97,98
0,0,2.00013,0.000168943,14.1931,15.2806,17.2775,18.6548,19.7343,20.4782,19.9455,21.1461,25.9424,24.5522,15,13,14,17,27,19,26,26,25,26
0,0,1.99999,6.48097e-05,9.49109,9.76374,10.2348,10.5404,10.7704,10.9243,10.8144,11.0597,11.9619,11.7118,12,14,9,15,10,12,14,11,13,11
0,0,2.00008,0.000288828,22.5519,25.5858,31.5639,35.9864,39.6195,42.2065,40.347,44.5874,63.2398,57.557,13,35,32,36,27,37,40,50,67,51
0,0,2.00006,0.000246303,19.1352,21.3097,25.4885,28.5041,30.9405,32.6553,31.4243,34.2198,46.1008,42.5438,25,15,34,20,31,34,35,21,39,36
0,0,2.00017,0.000247345,19.2145,21.4078,25.6252,28.6705,31.132,32.8649,31.6209,34.4462,46.4645,42.8649,16,18,29,36,31,31,28,36,35,50
0,0,2.00001,0.000260672,20.2264,22.6669,27.3964,30.8383,33.6348,35.6108,34.1917,37.4189,51.2948,47.1159,27,26,29,34,30,33,30,31,41,43
0,0,1.99996,0.000161222,13.7738,14.7792,16.617,17.8789,18.865,19.543,19.0576,20.1509,24.4916,23.2376,17,12,15,18,17,13,14,23,22,21
0,0,2.00015,0.000151547,13.271,14.1796,15.8311,16.9587,17.8365,18.4384,18.0076,18.977,22.7963,21.6975,13,18,13,21,15,20,7,14,22,23
0,0,1.99984,0.000164803,13.9639,15.0067,16.9168,18.2311,19.2596,19.9674,19.4606,20.6025,25.1492,23.8337,18,7,17,16,25,21,19,20,25,28
0,0,2.00006,0.000118561,11.6822,12.3034,13.4109,14.1526,14.7225,15.1098,14.8329,15.454,17.8379,17.1616,8,10,16,14,11,20,13,17,19,15
0,0,1.99998,9.76903e-05,10.7764,11.2464,12.0742,12.6218,13.0391,13.3211,13.1196,13.5707,15.2734,14.7947,13,14,9,14,11,13,5,15,11,17
0,0,2.00011,0.000176208,14.5968,15.7652,17.9198,19.4123,20.5854,21.3953,20.8152,22.1238,27.3814,25.8528,19,7,16,22,25,24,28,22,32,20
0,0,1.99984,0.000246296,19.1303,21.3042,25.4818,28.4965,30.9322,32.6465,31.4159,34.2105,46.0879,42.532,30,19,35,35,41,42,24,35,49,52
0,0,1.99998,0.000195394,15.7177,17.1188,19.7317,21.5621,23.0117,24.0178,23.2967,24.9262,31.5744,29.6259,11,24,16,16,17,29,32,20,34,34
0,0,2.00002,0.000202467,16.1536,17.648,20.4466,22.4151,23.9785,25.0656,24.2863,26.0487,33.2798,31.1541,13,18,22,18,18,21,33,22,28,28
0,0,2.00007,0.000140087,12.6952,13.4967,14.9437,15.925,16.6854,17.2053,16.8333,17.6693,20.9332,19.9987,11,17,16,18,19,25,12,16,20,21
0,0,1.9999,0.000107443,11.1893,11.7272,12.6799,13.3138,13.7988,14.1273,13.8925,14.4187,16.4205,15.8553,5,14,12,8,21,9,11,11,19,13
0,0,2.00002,0.000285056,22.2244,25.1727,30.9692,35.248,38.7579,41.2545,39.4602,43.5505,61.4879,56.0314,19,29,30,41,48,46,40,45,55,67
0,0,1.99993,3.88424e-05,8.58471,8.73167,8.98175,9.14154,9.26055,9.33966,9.28324,9.40885,9.86161,9.73753,6,4,6,10,11,6,10,12,10,7
0,0,1.99974,0.000157056,13.5508,14.5135,16.269,17.4714,18.4094,19.0536,18.5925,19.6308,23.7394,22.5545,9,7,15,17,16,23,23,11,22,18
0,0,1.99994,0.00028105,21.8813,24.7407,30.3493,34.4797,37.8625,40.2661,38.5389,42.4748,59.679,54.4541,22,24,21,38,41,44,31,47,48,45
0,0,1.99981,6.61521e-05,9.53872,9.8185,10.3022,10.6163,10.8528,11.0112,10.8981,11.1504,12.0797,11.8219,13,8,10,12,20,8,8,13,14,14
0,0,2.00006,0.000147252,13.0514,13.9188,15.4916,16.5626,17.395,17.9651,17.5571,18.4748,22.078,21.0432,5,13,9,14,18,16,16,18,19,16
0,0,1.99987,0.000244017,18.9633,21.0972,25.1924,28.1438,30.5262,32.2019,30.9991,33.73,45.3155,41.8503,14,15,25,48,26,45,37,23,46,49
0,0,1.99997,0.000239965,18.6708,20.735,24.687,27.5285,29.8185,31.4275,30.2728,32.8935,43.9755,40.6665,23,22,22,24,30,27,34,34,45,41
0,0,2.0001,9.14042e-05,10.5191,10.9478,11.7,12.1957,12.5727,12.8269,12.6453,13.0516,14.5779,14.1499,9,14,15,13,15,17,10,12,14,14
0,0,1.99998,0.000109057,11.26,11.8097,12.7841,13.433,13.9298,14.2665,14.0258,14.5652,16.6198,16.0393,10,10,11,16,9,14,17,21,11,26
0,0,1.99991,0.000363564,30.095,35.2771,45.9496,54.1958,61.1708,66.2404,62.5881,70.9779,110.198,97.8816,33,35,39,53,58,67,68,73,119,97
0,0,2.0001,0.00012193,11.8356,12.4834,13.6405,14.4168,15.0142,15.4206,15.13,15.782,18.2909,17.5781,19,15,12,8,11,13,14,19,17,24
0,0,2.00005,0.000222681,17.4663,19.2514,22.6344,25.0424,26.9699,28.3178,27.351,29.5416,38.677,35.9687,20,12,27,22,24,35,31,23,42,45
0,0,2.00004,0.000301738,23.7044,27.0454,33.6793,38.6239,42.7065,45.6239,43.5261,48.3159,69.607,63.086,28,22,23,36,48,52,28,46,63,70
0,0,2.00007,0.000103097,11.0048,11.512,12.408,13.0026,13.4567,13.764,13.5444,14.0363,15.9012,15.3756,8,13,5,16,10,14,13,14,24,15
0,0,2.00014,0.000172212,14.3737,15.4971,17.564,18.9924,20.1134,20.8864,20.3328,21.5811,26.581,25.1298,11,14,23,21,21,23,15,16,33,21
0,0,2.00002,0.000264896,20.5593,23.0824,27.9845,31.5607,34.4712,36.5301,35.0513,38.4157,52.931,48.5519,16,25,30,27,29,29,44,29,52,54
0,0,2.00003,0.000133169,12.36,13.1006,14.4324,15.3318,16.027,16.5013,16.1621,16.9242,19.8832,19.0385,14,21,12,9,8,18,17,10,16,14
0,0,1.99998,0.000127621,12.0972,12.791,14.0346,14.8718,15.5174,15.9572,15.6427,16.3489,19.0789,18.3014,17,11,11,16,17,11,11,13,18,21
0,0,1.99998,0.00010584,11.1211,11.6476,12.5792,13.1984,13.6719,13.9925,13.7633,14.2767,16.2273,15.6769,14,13,8,18,20,19,15,19,15,17
0,0,2.00004,0.000192216,15.5269,16.8874,19.4201,21.191,22.5918,23.5631,22.867,24.4395,30.8391,28.9659,21,16,7,23,17,15,28,33,35,39
0,0,2.00012,0.00026633,20.6755,23.2274,28.1897,31.8128,34.7631,36.851,35.3513,38.7638,53.5034,49.054,23,20,36,37,31,33,47,41,65,48
0,0,2,0.000161457,13.7868,14.7947,16.6373,17.9026,18.8915,19.5715,19.0847,20.1811,24.5353,23.2773,10,14,16,6,16,18,20,18,32,17
0,0,1.99999,0.000299801,23.5262,26.8195,33.3509,38.2137,42.2256,45.091,43.0307,47.7341,68.6077,62.2196,16,41,31,41,36,55,45,59,60,51
0,0,1.99999,0.00018662,15.1941,16.4852,18.8806,20.55,21.8676,22.7798,22.1262,23.602,29.5813,27.8353,16,23,20,25,16,27,22,31,33,18
0,0,1.99992,0.000277209,21.5587,24.335,29.7684,33.7608,37.0257,39.3431,37.678,41.4708,57.9982,52.9868,20,30,34,30,27,42,33,43,60,46
0,0,2,0.000391484,33.5256,39.7809,52.8784,63.1637,71.9588,78.4004,73.7556,84.4543,135.627,119.377,35,40,43,62,74,75,66,78,116,116
0,0,1.99991,0.000100012,10.8727,11.3585,12.2151,12.7825,13.2154,13.508,13.2989,13.7672,15.5382,15.0398,6,20,8,13,16,21,10,14,13,15
0,0,2.00001,0.000206092,16.3813,17.9251,20.8225,22.8648,24.4891,25.6197,24.8091,26.6428,34.1885,31.967,15,21,17,26,22,23,27,27,38,35
0,0,2.00006,1.43662e-06,7.43062,7.43528,7.44305,7.44791,7.45147,7.45382,7.45215,7.45585,7.46882,7.46533,6,6,6,6,7,11,7,8,5,9
0,0,1.99989,0.000121888,11.8312,12.4785,13.6347,14.4105,15.0075,15.4134,15.1231,15.7746,18.2814,17.5692,13,15,14,11,12,7,11,16,18,17
0,0,2.00005,0.000370289,30.8914,36.3173,47.5363,56.2387,63.619,68.993,65.1205,74.0218,115.863,102.688,31,39,53,49,74,79,70,74,107,89
0,0,2.00011,0.000201518,16.096,17.5778,20.3512,22.3009,23.8488,24.9248,24.1535,25.8977,33.049,30.9476,11,16,18,17,23,21,25,27,39,25
0,0,1.99992,0.000185573,15.1316,16.4099,18.78,20.4308,21.7332,22.6346,21.9888,23.4469,29.3497,27.6268,11,14,24,24,21,24,19,21,27,19
0,0,2.00009,0.000250104,19.4187,21.6614,25.9808,29.1048,31.6326,33.4135,32.135,35.0397,47.423,43.7098,12,20,27,21,27,32,32,37,38,36
0,0,1.99996,7.19227e-06,7.59691,7.62082,7.66078,7.68583,7.70426,7.71641,7.70775,7.72696,7.7945,7.77624,8,7,7,6,7,2,5,7,5,5
0,0,2.00004,0.000218481,17.1849,18.9066,22.1612,24.4721,26.3189,27.6089,26.6837,28.7791,37.4876,34.9104,15,15,23,22,29,31,25,25,36,27
0,0,1.99994,0.000191222,15.4658,16.8138,19.3215,21.0738,22.4594,23.4199,22.7316,24.2865,30.6091,28.7592,14,19,26,22,16,24,16,29,26,27
0,0,1.99997,0.000151796,13.2813,14.1922,15.848,16.9787,17.859,18.4627,18.0306,19.003,22.8344,21.7319,19,10,15,16,21,16,27,19,22,27
0,0,1.99984,0.00025254,19.5975,21.8841,26.2944,29.4888,32.076,33.8999,32.5904,35.5662,48.2777,44.4623,22,24,21,30,28,35,33,63,45,38
0,0,1.99983,0.000213687,16.8661,18.5169,21.629,23.8325,25.5902,26.8162,25.937,27.9274,36.1678,33.734,21,20,19,33,28,24,22,31,37,31
0,0,2.00012,0.000262978,20.4095,22.8951,27.7187,31.2337,34.0923,36.1134,34.6618,37.9636,52.1869,47.8993,20,20,30,39,36,33,33,38,49,52
0,0,2.00001,0.00019856,15.9116,17.3539,20.0488,21.9401,23.4398,24.4816,23.7349,25.4229,32.3271,30.3009,11,14,16,24,20,19,22,18,28,34
0,0,1.99998,0.000268076,20.8126,23.3994,28.4344,32.1145,35.1132,37.2363,35.7112,39.1821,54.1952,49.66,31,21,30,36,32,33,38,46,63,55
0,0,2.00003,0.000173619,14.4504,15.5894,17.6867,19.1373,20.2763,21.0621,20.4993,21.7685,26.8574,25.3795,10,12,20,19,21,15,16,30,24,21
0,0,2,0.000178131,14.704,15.8943,18.0919,19.6158,20.8146,21.6426,21.0495,22.3876,27.7725,26.2057,13,4,17,11,18,28,18,27,26,24
0,0,1.99992,0.000125156,11.982,12.6555,13.8611,14.6715,15.2959,15.7209,15.4169,16.0992,18.7316,17.9827,9,12,13,10,14,20,20,16,17,26
0,0,1.99995,0.00023389,18.2372,20.1998,23.9439,26.6263,28.783,30.2957,29.2102,31.6724,42.0329,38.9471,17,33,20,28,27,38,31,40,45,35
0,0,1.99997,8.32762e-05,10.1926,10.5704,11.2301,11.6628,11.9907,12.2114,12.0538,12.4062,13.7214,13.3539,11,11,9,10,13,8,19,7,18,21
0,0,1.99996,0.000192697,15.5544,16.921,19.4655,21.2452,22.6531,23.6296,22.9298,24.5108,30.947,29.0627,13,19,22,28,27,29,32,30,40,29
0,0,1.99989,0.000300876,23.622,26.9413,33.5285,38.436,42.4865,45.3803,43.2995,48.0501,69.1518,62.691,33,31,40,40,40,42,49,65,83,77
0,0,2.00023,0.000386907,32.9454,39.0144,51.6873,61.6127,70.085,76.2823,71.8143,82.1013,131.12,115.582,28,44,50,61,63,77,81,84,132,119
0,0,1.99993,9.02825e-05,10.4718,10.8932,11.6322,12.1189,12.4888,12.7382,12.56,12.9585,14.4544,14.0352,10,12,14,7,14,12,10,12,13,17
0,0,2.00007,0.000137355,12.562,13.3391,14.7399,15.6883,16.4226,16.9241,16.5653,17.3716,20.5125,19.6143,11,14,13,16,13,18,13,29,19,20
0,0,2.00015,0.000206444,16.4059,17.9548,20.8622,22.9121,24.5426,25.6777,24.8639,26.7049,34.2828,32.0515,18,16,19,23,20,43,33,23,35,30
0,0,2.00009,0.000357028,29.3498,34.3056,44.4723,52.298,58.9004,63.6906,60.2402,68.161,104.991,93.4554,38,31,38,48,46,67,71,65,104,93
0,0,1.99983,0.000197725,15.8575,17.2886,19.9613,21.836,23.3221,24.3542,23.6145,25.2866,32.1213,30.1162,13,20,19,22,24,21,20,25,31,25
0,0,2.00008,0.000326257,26.0601,30.0536,38.0983,44.1808,49.2512,52.899,50.274,56.2819,83.5248,75.0972,25,27,41,43,47,57,42,42,90,65
0,0,1.99997,0.000291787,22.8087,25.9106,32.0334,36.5709,40.3026,42.9621,41.0504,45.4111,64.6391,58.7739,29,31,39,23,41,42,43,45,62,58
0,0,1.99992,9.91015e-05,10.8347,11.3142,12.1595,12.719,13.1458,13.4342,13.2281,13.6896,15.4336,14.9429,10,14,8,19,7,13,17,17,14,8
0,0,2.00006,0.000115495,11.5446,12.1422,13.2057,13.9167,14.4623,14.8328,14.5679,15.1619,17.4359,16.7917,16,7,11,14,17,14,13,20,17,15
0,0,2.00007,0.000290498,22.6976,25.7699,31.8297,36.317,40.0057,42.6335,40.7446,45.0528,64.0291,58.2437,20,23,33,29,40,48,36,43,49,59
0,0,1.99988,8.49243e-05,10.2568,10.6446,11.3225,11.7676,12.1052,12.3324,12.1701,12.533,13.8894,13.5101,9,9,9,19,14,10,8,8,10,17
0,0,2.00012,0.00014967,13.1747,14.0652,15.682,16.7846,17.6424,18.2302,17.8095,18.7561,22.4798,21.4093,16,11,16,18,18,13,12,17,21,18
0,0,1.99995,0.000158081,13.6074,14.5806,16.3564,17.5734,18.5233,19.1758,18.7087,19.7605,23.9259,22.7242,20,19,9,15,17,11,18,19,28,20
0,0,1.99993,0.000112728,11.4203,11.997,13.0216,13.7054,14.2297,14.5853,14.3311,14.9011,17.0788,16.4625,14,28,10,14,13,16,18,17,13,20
0,0,2.0001,0.000239362,18.6296,20.6839,24.6154,27.4411,29.7179,31.3172,30.1694,32.7744,43.7843,40.4976,15,16,25,24,31,18,27,37,42,35
0,0,1.99995,0.000152225,13.3031,14.2182,15.882,17.0184,17.9033,18.5102,18.0759,19.0534,22.9069,21.7979,12,11,18,10,21,23,17,20,22,21
0,0,2.00009,0.000256226,19.8836,22.2395,26.7931,30.0984,32.7792,34.6712,33.3127,36.4009,49.6315,45.6542,19,16,29,21,39,33,37,36,43,50
0,0,1.99998,0.000196087,15.7599,17.1699,19.8006,21.6442,23.1047,24.1185,23.3919,25.034,31.7375,29.7722,15,22,25,19,22,26,19,30,32,24
0,0,2.00011,0.000165195,13.9888,15.036,16.9547,18.2751,19.3086,20.0199,19.5106,20.6583,25.2292,23.9064,9,10,11,13,19,17,19,26,22,26
0,0,1.99989,0.000122924,11.8787,12.5342,13.7059,14.4925,15.0981,15.5101,15.2155,15.8766,18.4227,17.699,12,13,7,4,18,20,21,14,15,14
0,0,2.0001,0.00018335,15.0049,16.2566,18.5746,20.187,21.4579,22.337,21.7072,23.1289,28.8739,27.1986,19,19,12,17,31,22,26,25,29,30
0,0,2,0.000181865,14.9176,16.1516,18.4347,20.0214,21.2713,22.1356,21.5165,22.9139,28.5541,26.9104,9,19,15,19,24,26,14,26,25,26
0,0,2.00009,0.000224887,17.6164,19.4356,22.8877,25.348,27.3191,28.6983,27.7089,29.9511,39.3179,36.5385,26,18,31,28,37,34,34,26,47,44
0,0,2.00003,0.000218605,17.193,18.9165,22.1749,24.4886,26.3377,27.6293,26.703,28.801,37.5219,34.9409,21,24,15,14,33,27,28,29,41,31
0,0,2.00009,0.000311817,24.6465,28.2445,35.4311,40.8193,45.2856,48.4861,46.184,51.4454,75.0249,67.7733,21,27,28,40,56,52,51,54,68,67
0,0,1.99994,0.000180436,14.8346,16.0516,18.3016,19.8639,21.094,21.9442,21.3352,22.7096,28.2506,26.6368,13,14,12,21,23,16,18,28,21,33
0,0,2.00006,0.000325148,25.9484,29.9102,37.8861,43.9126,48.9341,52.5457,49.9468,55.8942,82.8382,74.5069,32,35,44,41,51,48,49,56,78,77
0,0,2.00019,0.000222724,17.4715,19.2575,22.6424,25.0516,26.9803,28.3289,27.3615,29.5534,38.6944,35.9845,17,19,22,27,30,37,18,20,33,38
0,0,2.00012,0.000235309,18.3405,20.3269,24.1193,26.8387,29.0263,30.5613,29.4598,31.9586,42.4856,39.3484,12,20,24,29,24,29,24,29,38,54
0,0,2.00002,0.00015189,13.2868,14.1986,15.8563,16.9883,17.8697,18.4741,18.0415,19.015,22.8515,21.7475,12,18,17,18,16,15,14,16,27,23
0,0,2.00002,8.41727e-05,10.2285,10.6118,11.2814,11.7209,12.0541,12.2783,12.1182,12.4763,13.814,13.44,12,12,12,9,12,10,11,11,16,7
0,0,2.00007,0.000221915,17.415,19.1884,22.5478,24.9379,26.8506,28.1877,27.2286,29.4016,38.458,35.774,20,17,20,23,31,37,35,14,46,36
0,0,1.99981,0.000246529,19.147,21.325,25.5109,28.5322,30.9733,32.6915,31.4581,34.2592,46.1666,42.6015,13,36,15,23,24,25,33,30,44,43
0,0,1.9999,0.000105076,11.0874,11.6084,12.5299,13.1421,13.6101,13.9269,13.7005,14.2078,16.134,15.5907,11,11,14,13,14,7,9,14,20,15
0,0,1.99992,0.000177647,14.6754,15.8601,18.0465,19.5623,20.7545,21.5778,20.988,22.3186,27.6706,26.1137,21,18,25,21,16,13,24,20,36,31
0,0,1.9998,0.000200553,16.0311,17.4995,20.2464,22.1764,23.708,24.7724,24.0094,25.7346,32.8025,30.7265,25,15,19,19,32,25,22,19,33,33
