# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:12:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/qcz3xphu.json
# init = 2 (Default)
# random
#   seed = 39725
# output
#   file = /home/lab5/output/code1-20230416111236_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,1.9999,0.00032809,26.2408,30.2861,38.4444,44.6192,49.7703,53.478,50.8098,56.9178,84.6561,76.0689,24,21,47,39,49,53,50,63,78,100
0,0,2.00003,0.000340111,27.4916,31.897,40.8445,47.6643,53.3801,57.508,54.5363,61.3469,92.5805,82.8642,26,33,40,47,53,55,65,61,91,84
0,0,1.99993,0.000310954,24.5605,28.1354,35.2721,40.6202,45.0518,48.2267,45.9431,51.1618,74.5334,67.3482,21,30,43,37,43,41,41,54,82,61
0,0,1.99995,0.000138865,12.6339,13.4243,14.8503,15.8167,16.5653,17.0768,16.7108,17.5334,20.7414,19.8234,13,16,17,19,18,21,13,14,18,20
0,0,1.99998,0.000235307,18.338,20.324,24.1159,26.8348,29.0221,30.5569,29.4555,31.954,42.4794,39.3426,16,12,23,27,25,45,23,36,39,41
0,0,1.99981,8.75323e-05,10.3599,10.7639,11.4711,11.9362,12.2892,12.5271,12.3572,12.7371,14.1602,13.7619,12,12,10,9,17,14,9,9,13,12
0,0,2.00002,0.000366569,30.4497,35.7399,46.6542,55.1019,62.2558,67.4597,63.7103,72.3257,112.7,100.006,27,31,43,71,65,57,55,68,117,106
0,0,2.00003,6.05738e-05,9.33741,9.58787,10.0195,10.2989,10.5087,10.6491,10.5489,10.7724,11.5916,11.3649,9,8,4,6,8,8,4,11,10,15
0,0,2.00002,0.000161651,13.7974,14.8073,16.6538,17.922,18.9132,19.5948,19.1068,20.2059,24.5711,23.3098,11,21,13,19,23,13,23,20,18,21
0,0,2.00013,4.05404e-05,8.64292,8.79741,9.06055,9.22886,9.35429,9.43771,9.37821,9.51069,9.98885,9.85771,11,7,11,10,10,7,12,7,13,12
0,0,2.00007,0.000147101,13.0438,13.9099,15.4799,16.549,17.3798,17.9488,17.5416,18.4576,22.0534,21.0208,13,19,17,18,14,19,22,15,24,25
0,0,1.99992,0.000367114,30.5109,35.8202,46.7776,55.2614,62.4473,67.6753,63.9084,72.5643,113.146,100.384,32,52,51,44,75,64,57,73,128,86
0,0,1.99996,0.00025261,19.6051,21.8933,26.3069,29.5037,32.0929,33.9183,32.6077,35.586,48.3086,44.4898,21,29,24,33,26,33,26,46,52,40
0,0,1.99988,0.000225607,17.6617,19.4918,22.9658,25.4428,27.4279,28.8171,27.8205,30.0792,39.5205,36.7181,14,18,20,20,30,27,32,35,42,39
0,0,2,0.000193827,15.6232,17.0042,19.5773,21.3781,22.8034,23.7922,23.0836,24.6848,31.2093,29.2983,23,16,19,19,16,33,26,16,27,28
0,0,1.99989,0.000151846,13.2829,14.1942,15.8509,16.9822,17.8629,18.4669,18.0346,19.0075,22.8412,21.7381,12,10,20,15,17,20,26,10,25,17
0,0,2.00006,0.000213224,16.8398,18.4843,21.5836,23.7775,25.5272,26.7474,25.8724,27.8533,36.0516,33.6308,17,24,22,18,20,31,22,28,27,23
0,0,2.00014,8.63162e-05,10.3148,10.7113,11.405,11.8608,12.2067,12.4396,12.2732,12.6453,14.0375,13.648,9,10,10,14,12,7,13,15,14,17
0,0,1.9999,-8.01145e-05,5.42177,5.23524,4.93903,4.76262,4.63724,4.55659,4.61389,4.48775,4.07314,4.18092,5,3,2,6,8,7,7,4,5,6
0,0,2.00007,0.000183636,15.0211,16.2762,18.6008,20.2181,21.493,22.375,21.7431,23.1695,28.9345,27.2531,10,14,20,13,26,31,14,23,26,28
0,0,1.99998,8.39161e-05,10.218,10.5997,11.2664,11.704,12.0356,12.2589,12.0994,12.4559,13.7871,13.415,11,14,13,22,12,12,9,8,12,16
0,0,2.00008,0.000134965,12.4466,13.2028,14.5639,15.4842,16.196,16.6819,16.3343,17.1152,20.1514,19.284,16,10,10,12,15,24,10,15,19,28
0,0,1.99981,0.00015198,13.2887,14.2012,15.8603,16.9932,17.8754,18.4804,18.0474,19.0218,22.8621,21.757,16,14,15,13,23,19,20,23,27,17
0,0,2.00013,0.000194502,15.666,17.0558,19.6464,21.4601,22.8961,23.8925,23.1784,24.7919,31.3704,29.443,15,13,23,17,20,22,18,18,32,24
0,0,1.99998,0.000105487,11.1059,11.6299,12.5568,13.1728,13.6438,13.9627,13.7348,14.2453,16.1847,15.6376,15,15,12,9,15,10,13,13,14,30
0,0,2.00012,8.69322e-06,7.64233,7.67141,7.72005,7.75058,7.77305,7.78786,7.77731,7.80073,7.88322,7.86091,6,3,9,9,11,7,6,10,6,8
0,0,2.00003,0.000154909,13.4429,14.3844,16.0991,17.2721,18.1864,18.814,18.3648,19.376,23.3705,22.2196,16,11,18,17,21,17,17,18,24,10
0,0,1.99975,0.000233974,18.2395,20.2031,23.9492,26.6333,28.7913,30.3051,29.2189,31.6827,42.0508,38.9626,19,24,21,32,34,29,33,43,48,29
0,0,2.00004,0.000232683,18.1541,20.0971,23.8012,26.4532,28.5843,30.0787,29.0064,31.4383,41.6613,38.618,22,19,24,32,24,25,31,41,41,50
0,0,2.00008,0.000102428,10.9766,11.4791,12.3665,12.9551,13.4046,13.7087,13.4914,13.9781,15.8225,15.3029,11,18,12,12,12,15,8,12,17,19
0,0,1.99985,0.000157666,13.5842,14.5532,16.3207,17.5317,18.4768,19.1259,18.6612,19.7075,23.8498,22.6549,9,17,24,19,23,14,19,21,21,25
0,0,2.00012,0.000255628,19.8382,22.1829,26.7133,30.0006,32.6662,34.5471,33.1965,36.2664,49.4124,45.4615,19,17,30,35,31,37,29,29,45,46
0,0,2.00001,0.000276839,21.5297,24.2984,29.7157,33.6953,36.9493,39.2587,37.5994,41.379,57.8439,52.8522,19,21,29,37,33,29,43,46,56,45
0,0,1.99993,0.000281017,21.8784,24.7371,30.3441,34.4732,37.855,40.2578,38.5311,42.4658,59.664,54.441,26,29,32,27,38,49,36,46,55,62
0,0,1.99994,0.000203319,16.2057,17.7115,20.5328,22.5184,24.0958,25.193,24.4064,26.1852,33.4888,31.3411,19,23,13,13,23,19,24,28,47,35
0,0,2.00004,0.000231053,18.0402,19.9569,23.6071,26.218,28.3149,29.7845,28.73,31.1212,41.1598,38.1734,17,16,18,27,23,28,32,42,46,41
0,0,1.99998,0.000131465,12.2783,13.0044,14.3086,15.1886,15.8683,16.3318,16.0003,16.7449,19.6321,18.8085,15,12,11,18,17,11,12,26,15,19
0,0,1.99984,0.00015667,13.5319,14.4908,16.239,17.4361,18.3699,19.0112,18.5521,19.5856,23.6737,22.4949,9,17,21,21,17,20,23,16,21,26
0,0,1.99988,0.000245917,19.1032,21.2705,25.4344,28.4387,30.8656,32.5734,31.3475,34.1315,45.9604,42.4196,20,21,33,26,34,40,33,29,56,43
0,0,1.99994,0.000149854,13.1817,14.0738,15.6937,16.7985,17.6581,18.2472,17.8256,18.7742,22.5065,21.4335,12,15,13,19,24,22,20,24,18,24
0,0,1.99998,7.86591e-05,10.0125,10.3627,10.9726,11.3715,11.6733,11.8761,11.7313,12.0549,13.2587,12.923,10,10,8,14,11,10,8,9,14,15
0,0,1.99991,0.000150011,13.1892,14.0828,15.7056,16.8124,17.6736,18.2639,17.8414,18.7919,22.5321,21.4567,12,13,21,13,18,14,16,15,19,37
0,0,2.00016,0.00016536,13.9985,15.0475,16.9696,18.2927,19.3282,20.041,19.5306,20.6806,25.2615,23.9358,12,20,12,20,21,25,18,22,27,19
0,0,2.0001,0.000136017,12.4976,13.263,14.6415,15.5742,16.2958,16.7885,16.436,17.228,20.3101,19.4292,10,14,5,16,8,26,25,11,11,25
0,0,1.99996,0.000202155,16.1332,17.6233,20.4133,22.3755,23.9336,25.017,24.2404,25.9966,33.2008,31.0833,15,14,22,29,16,32,25,19,42,34
0,0,2,0.000178008,14.6971,15.886,18.0808,19.6027,20.7998,21.6266,21.0343,22.3706,27.7473,26.1829,14,14,14,16,19,16,28,13,25,23
0,0,1.99991,0.000298809,23.4346,26.7035,33.1827,38.0038,41.9799,44.8189,42.7776,47.4371,68.099,61.7782,30,25,32,35,35,34,46,62,73,54
0,0,2.00008,0.000196221,15.7696,17.1815,19.816,21.6623,23.125,24.1404,23.4126,25.0574,31.7724,29.8036,12,14,18,24,25,24,19,29,28,22
0,0,2.00006,0.000133593,12.3806,13.1249,14.4635,15.3679,16.067,16.544,16.2028,16.9694,19.9466,19.0965,7,10,14,18,9,15,17,9,30,18
0,0,1.99996,0.000264783,20.5491,23.0698,27.967,31.5393,34.4465,36.503,35.026,38.3865,52.8836,48.5102,15,23,28,32,37,36,43,26,68,56
0,0,2.00008,0.000143953,12.8864,13.723,15.2371,16.2661,17.0649,17.6114,17.2203,18.0998,21.5437,20.556,23,15,14,13,21,13,19,25,23,15
0,0,1.99995,0.000197523,15.847,17.2757,19.9434,21.8145,23.2976,24.3275,23.5893,25.2578,32.077,30.0766,13,13,25,21,24,23,26,40,29,40
0,0,2.00007,0.000215923,17.0164,18.7002,21.8787,24.132,25.9311,27.1867,26.2862,28.3253,36.7825,34.2824,15,16,15,25,18,19,23,30,24,39
0,0,1.99999,0.000125482,11.9978,12.6741,13.8847,14.6986,15.3258,15.7528,15.4474,16.1329,18.7782,18.0255,10,11,13,9,18,19,10,23,21,18
0,0,2.00001,5.38939e-05,9.09935,9.3162,9.68847,9.92845,10.1082,10.2282,10.1426,10.3335,11.0298,10.8377,11,10,12,13,14,10,9,9,11,9
0,0,1.99997,4.80421e-05,8.89562,9.08436,9.40725,9.61468,9.76974,9.87307,9.79935,9.9636,10.56,10.3959,10,11,11,8,7,4,10,9,11,13
0,0,2.00019,9.62977e-05,10.7209,11.1816,11.9925,12.5284,12.9367,13.2124,13.0154,13.4564,15.1193,14.6521,8,14,19,21,10,16,14,12,9,9
0,0,2.00027,0.000182433,14.9545,16.1955,18.4925,20.0893,21.3476,22.2177,21.5943,23.0013,28.6828,27.0266,18,20,21,19,17,21,24,19,35,34
0,0,2,0.000149407,13.1598,14.0477,15.6594,16.7585,17.6134,18.1992,17.7799,18.7232,22.4333,21.3669,9,9,17,17,17,13,13,15,24,18
0,0,2.00014,0.00030745,24.2355,27.7206,34.6636,39.856,44.1527,47.2279,45.0163,50.069,72.6327,65.7058,16,28,31,43,37,45,45,53,67,79
0,0,2.0002,0.00018655,15.1931,16.4835,18.8777,20.5462,21.863,22.7747,22.1215,23.5964,29.5718,27.827,8,14,20,25,10,20,20,29,25,24
0,0,2.00017,0.000173801,14.4625,15.6038,17.7054,19.159,20.3006,21.0881,20.5241,21.7961,26.8975,25.4159,15,20,15,17,26,16,22,20,27,18
0,0,1.99993,0.000265834,20.6322,23.1738,28.1145,31.7208,34.6569,36.7344,35.2422,38.6375,53.2971,48.8727,22,32,32,28,29,48,38,39,55,43
0,0,2,0.000232412,18.1344,20.073,23.7679,26.4129,28.5383,30.0284,28.9592,31.3841,41.5759,38.5422,18,21,23,30,40,31,25,24,47,40
0,0,1.99989,0.000226929,17.7524,19.6031,23.1192,25.6281,27.6398,29.0481,28.0378,30.328,39.9111,37.0651,16,22,29,24,30,30,27,21,39,36
0,0,2.00007,0.000135756,12.4846,13.2477,14.6219,15.5514,16.2706,16.7616,16.4103,17.1996,20.2701,19.3926,11,15,11,14,29,16,13,6,20,26
0,0,2.00014,0.000272468,21.1721,23.8493,29.0738,32.9022,36.0271,38.2423,36.6509,40.2742,56.0025,51.2427,31,32,28,29,44,34,29,45,63,41
0,0,2.0001,0.000378603,31.9012,37.6409,49.5675,58.8635,66.7728,72.5452,68.3847,77.956,123.255,108.944,29,45,45,52,65,57,73,68,132,92
0,0,2.00004,0.00014745,13.0611,13.9304,15.5067,16.5803,17.4147,17.9862,17.5772,18.4972,22.1101,21.0725,15,15,19,12,10,21,16,26,27,13
0,0,2.00012,0.000282625,22.019,24.9135,30.5963,34.7852,38.2179,40.6582,38.9045,42.9012,60.3931,55.0774,26,27,34,41,26,45,42,48,44,58
0,0,1.99986,0.000404127,35.1984,41.9972,56.3399,67.6859,77.436,84.6018,79.4328,91.3538,148.968,130.58,29,37,62,62,78,83,87,83,165,126
0,0,2.00003,0.000272623,21.1824,23.8624,29.0931,32.9264,36.0554,38.2736,36.68,40.3084,56.0606,51.2932,17,23,36,37,23,40,37,53,60,43
0,0,1.99976,0.000192279,15.5263,16.8873,19.4209,21.1925,22.5938,23.5655,22.8692,24.4424,30.845,28.9709,17,21,17,20,21,28,20,20,23,29
0,0,1.99991,0.000301829,23.7096,27.0525,33.6902,38.6381,42.7234,45.6429,43.5436,48.3369,69.6449,63.1184,32,29,40,33,49,41,48,46,74,73
0,0,1.99996,0.000161792,13.804,14.8153,16.6646,17.9347,18.9275,19.6102,19.1214,20.2224,24.5954,23.3317,15,13,14,17,16,21,15,27,19,21
0,0,2.0002,0.000254226,19.7326,22.0512,26.5277,29.7732,32.4035,34.2587,32.9266,35.9542,48.9039,45.0143,25,16,35,36,29,30,30,38,49,41
0,0,1.99998,0.000233641,18.2203,20.1789,23.9148,26.5909,28.7424,30.2513,29.1686,31.6245,41.9566,38.8796,28,16,18,29,26,37,28,25,37,41
0,0,1.99984,0.000163873,13.9139,14.9468,16.8379,18.1384,19.1558,19.8557,19.3545,20.4837,24.976,23.6767,17,20,8,14,19,17,16,22,22,26
0,0,1.99992,0.000140611,12.719,13.525,14.9808,15.9683,16.7338,17.2571,16.8826,17.7243,21.0116,20.0702,15,24,16,21,19,12,11,14,24,31
0,0,1.99987,0.000334108,26.8572,31.0792,39.6239,46.1141,51.5409,55.4536,52.6373,59.0879,88.5261,79.3904,30,29,38,40,57,58,59,71,75,87
0,0,2.00005,0.000162868,13.8628,14.8855,16.7566,18.0425,19.0481,19.7397,19.2445,20.3601,24.7952,23.513,16,10,19,20,25,22,22,22,16,27
0,0,1.99989,0.000239942,18.6675,20.7311,24.682,27.5226,29.8119,31.4203,30.266,32.8859,43.9641,40.6563,26,22,21,35,42,30,34,27,43,30
0,0,1.99997,0.000101721,10.9454,11.4429,12.3212,12.9035,13.3481,13.6488,13.4339,13.9151,15.7377,15.2244,12,14,18,18,18,20,13,18,7,15
0,0,1.99996,0.000235538,18.354,20.3438,24.1435,26.8683,29.0606,30.5989,29.495,31.9994,42.5517,39.4066,20,15,23,29,27,26,34,29,44,32
0,0,1.9999,0.000135448,12.4676,13.2278,14.5966,15.5224,16.2386,16.7275,16.3777,17.1635,20.2201,19.3467,15,10,9,13,14,17,21,19,14,25
0,0,2.00015,0.000356743,29.3194,34.2658,44.4115,52.2197,58.8067,63.5853,60.1433,68.0446,104.776,93.2725,36,47,41,66,58,46,53,65,104,105
0,0,1.99996,0.00033382,26.8296,31.0434,39.5701,46.0453,51.4592,55.3621,52.5528,58.9872,88.3444,79.2349,23,30,43,40,45,65,58,59,110,96
0,0,1.99991,0.000201794,16.11,17.5952,20.3754,22.3302,23.8823,24.9614,24.1879,25.9371,33.1102,31.0022,18,19,21,19,13,36,25,27,29,26
0,0,2.00008,0.000170013,14.2512,15.3503,17.3698,18.7636,19.8565,20.6098,20.0704,21.2864,26.1483,24.7385,14,16,17,19,20,24,18,21,26,22
0,0,1.99978,0.000125108,11.9779,12.651,13.8556,14.6654,15.2893,15.714,15.4103,16.092,18.7221,17.9738,15,13,17,11,14,24,16,21,19,18
0,0,2.00009,0.000164928,13.9741,15.0184,16.9316,18.2481,19.2783,19.9874,19.4797,20.6236,25.1787,23.8607,13,18,16,22,18,24,26,20,33,22
0,0,1.99992,0.000200836,16.0507,17.5231,20.2778,22.2136,23.75,24.8179,24.0524,25.7832,32.8757,30.7922,19,18,22,16,24,28,22,29,30,29
0,0,1.99985,0.000186076,15.16,16.4442,18.8263,20.4858,21.7953,22.7018,22.0523,23.5188,29.4576,27.7238,15,9,21,11,19,21,25,23,24,25
0,0,2.00023,0.00027619,21.4807,24.2363,29.6256,33.5834,36.8186,39.1143,37.4648,41.2216,57.5788,52.621,24,27,26,31,36,48,27,36,57,41
0,0,1.99973,0.000112514,11.4087,11.9837,13.0051,13.6867,14.2092,14.5637,14.3103,14.8784,17.0483,16.4343,14,8,13,22,16,10,13,16,15,20
0,0,2,0.000181256,14.8825,16.1093,18.3783,19.9546,21.1962,22.0545,21.4396,22.8272,28.4252,26.7942,14,18,18,27,29,22,20,28,28,26
0,0,1.99988,0.000253083,19.6395,21.9363,26.3675,29.578,32.1788,34.0127,32.696,35.6882,48.4751,44.6362,13,23,36,29,44,43,36,37,59,40
0,0,2.00004,0.000203269,16.2042,17.7095,20.5298,22.5145,24.0913,25.188,24.4018,26.1798,33.4798,31.3332,18,11,23,25,24,35,26,26,34,29
0,0,1.9998,0.000181175,14.875,16.1006,18.3672,19.9419,21.182,22.0394,21.4252,22.8113,28.4024,26.7735,15,14,20,20,15,19,26,26,30,32
0,0,1.99999,0.000211972,16.7574,18.3838,21.4468,23.6133,25.3404,26.5444,25.681,27.6353,35.7154,33.3307,20,14,18,16,22,26,22,27,39,49
0,0,2,0.000234748,18.2987,20.2755,24.0486,26.7532,28.9284,30.4545,29.3594,31.8436,42.304,39.1873,22,15,24,26,33,30,32,34,38,31
0,0,2.0002,0.000141732,12.7778,13.5942,15.0697,16.0713,16.848,17.3791,16.9991,17.8535,21.1935,20.2365,6,17,19,15,15,16,15,19,25,26
0,0,2.00008,0.000185006,15.1009,16.3725,18.7295,20.3706,21.6651,22.5609,21.9191,23.368,29.2309,27.52,12,15,16,22,15,27,16,30,25,28
0,0,1.99996,0.00029485,23.08,26.254,32.5303,37.1898,41.0266,43.7632,41.7958,46.2848,66.1274,60.067,26,23,22,39,39,51,47,54,76,54
0,0,1.99999,7.26571e-05,9.78321,10.0988,10.6466,11.0037,11.2731,11.4539,11.3249,11.6132,12.6804,12.3835,10,11,9,13,9,10,12,7,13,14
0,0,1.9998,0.000354429,29.0484,33.9147,43.8826,51.5436,58.0006,62.6819,59.3103,67.0484,102.953,91.7191,24,38,40,57,56,68,65,75,111,103
0,0,2.00002,0.000333096,26.7562,30.9486,39.4285,45.8655,51.2459,55.1239,52.3326,58.7253,87.8752,78.8327,29,37,33,52,49,47,51,53,71,68
0,0,1.99992,0.000186755,15.2008,16.4934,18.8919,20.5636,21.883,22.7966,22.142,23.62,29.6087,27.8598,22,14,20,21,21,28,17,26,32,28
0,0,1.99991,0.000198461,15.9039,17.3448,20.0369,21.9261,23.4241,24.4646,23.7188,25.4047,32.3002,30.2766,23,19,15,21,24,25,23,21,20,25
0,0,1.99996,0.000136515,12.5198,13.2894,14.676,15.6144,16.3406,16.8365,16.4817,17.2789,20.3824,19.4952,9,13,12,13,18,17,8,14,10,27
0,0,1.99991,0.000224565,17.5913,19.4051,22.8465,25.2986,27.263,28.6373,27.6514,29.8856,39.2166,36.4482,11,15,17,38,22,25,20,35,45,41
0,0,1.99996,9.07903e-05,10.4927,10.9174,11.6623,12.1531,12.5261,12.7776,12.5979,13,14.5095,14.0863,2,9,15,14,16,15,12,11,15,12
0,0,2.00005,0.000111969,11.3883,11.9594,12.9736,13.6502,14.1688,14.5205,14.2691,14.8327,16.9848,16.376,10,9,12,17,18,16,17,13,15,15
0,0,1.99995,0.000229513,17.9316,19.8234,23.423,25.9954,28.06,29.5065,28.4687,30.8216,40.6878,37.7546,20,19,19,29,35,28,29,28,35,35
0,0,2.00005,0.000130328,12.2253,12.9417,14.2279,15.0952,15.7647,16.2212,15.8947,16.6278,19.4681,18.6583,7,17,13,18,11,17,12,15,14,13
0,0,1.99993,0.000215871,17.0106,18.6935,21.8699,24.1218,25.9197,27.1745,26.2746,28.3122,36.7632,34.265,24,19,27,36,37,24,30,29,38,36
0,0,1.99996,0.000164799,13.9654,15.0082,16.9185,18.2329,19.2614,19.9693,19.4624,20.6044,25.1514,23.8358,14,19,14,12,16,18,17,18,28,19
0,0,1.99997,0.0002471,19.1924,21.3809,25.5884,28.6262,31.0813,32.8097,31.569,34.3868,46.3705,42.7816,19,19,30,37,27,34,27,42,40,41
0,0,2.00007,6.82798e-05,9.61991,9.91128,10.4157,10.7436,10.9907,11.1563,11.0381,11.302,12.2754,12.0051,11,9,10,10,15,5,8,7,15,16
0,0,1.99995,0.000240479,18.7075,20.7804,24.7504,27.6056,29.9072,31.5244,30.3637,32.9982,44.143,40.8145,15,20,28,27,28,25,23,25,39,49
0,0,1.99994,0.000221284,17.3703,19.1339,22.4735,24.8486,26.7487,28.0769,27.1243,29.2826,38.2731,35.6093,22,22,25,26,20,30,30,35,30,52
0,0,1.99995,0.000188278,15.2911,16.6024,19.0378,20.7367,22.0784,23.0078,22.3419,23.8458,29.9468,28.164,12,14,26,20,26,16,27,19,28,32
0,0,2.00015,0.000281036,21.8848,24.7446,30.3537,34.4845,37.8675,40.2714,38.544,42.4802,59.6857,54.4604,27,28,35,34,40,43,34,37,61,53
0,0,1.99998,0.000209891,16.623,18.2198,21.2233,23.3452,25.0353,26.2129,25.3685,27.2794,35.1667,32.8409,12,17,26,16,17,32,21,26,42,37
0,0,2.00008,0.000250582,19.4544,21.7058,26.043,29.1809,31.7204,33.5097,32.2251,35.1437,47.5913,43.8581,32,24,27,32,30,26,30,32,38,45
0,0,1.99999,0.000194907,15.6884,17.0832,19.6837,21.5049,22.947,23.9476,23.2305,24.8511,31.4607,29.5239,19,24,21,15,27,21,24,19,20,30
0,0,2.00002,0.000132681,12.3365,13.0729,14.3967,15.2906,15.9813,16.4525,16.1155,16.8725,19.8109,18.9723,11,14,9,12,19,16,14,13,22,17
0,0,1.99986,9.68606e-05,10.7406,11.205,12.0225,12.563,12.9748,13.253,13.0542,13.4991,15.1777,14.7059,12,11,18,8,13,13,8,19,8,8
0,0,2.00005,0.000152782,13.333,14.2536,15.9281,17.0721,17.9632,18.5744,18.1369,19.1215,23.0042,21.8865,7,4,18,18,20,12,20,25,17,22
0,0,2.00001,0.000210816,16.6831,18.293,21.3229,23.4646,25.1711,26.3604,25.5076,27.4377,35.4104,33.0585,23,16,26,19,20,25,43,27,39,31
0,0,2.00011,0.000161119,13.7703,14.7748,16.6108,17.8714,18.8565,19.5337,19.0488,20.1409,24.4764,23.2239,18,17,16,17,17,15,20,17,31,26
0,0,2.00023,0.000268378,20.8422,23.4357,28.4848,32.1758,35.1838,37.3137,35.7837,39.2658,54.3308,49.7793,20,22,30,29,38,41,43,41,54,49
0,0,2.00003,0.000243405,18.9217,21.0453,25.1192,28.0542,30.4228,32.0885,30.8929,33.6074,45.1173,41.6756,21,22,23,28,36,38,37,29,48,43
0,0,2,0.00020471,16.2939,17.8187,20.678,22.6919,24.2927,25.4066,24.6081,26.4143,33.8386,31.6541,15,15,28,21,17,28,28,29,32,44
0,0,1.9999,0.000162174,13.8236,14.8388,16.6956,17.9713,18.9685,19.6543,19.1633,20.2693,24.6638,23.3938,15,23,22,14,20,27,19,24,31,28
0,0,2.00023,0.000158256,13.6205,14.5958,16.3755,17.5953,18.5475,19.2016,18.7333,19.7877,23.9639,22.759,10,7,23,16,22,24,21,19,21,22
0,0,1.99996,0.00024141,18.775,20.8639,24.8667,27.747,30.0697,31.7022,30.5305,33.1902,44.4498,41.0857,10,22,25,26,41,35,22,37,47,47
0,0,1.99989,0.000240328,18.6954,20.7657,24.7301,27.581,29.8791,31.4938,30.3349,32.9652,44.0907,40.7682,18,21,22,30,33,36,35,35,41,40
0,0,1.99993,0.00014315,12.8446,13.6737,15.1734,16.1923,16.9829,17.5237,17.1367,18.0069,21.4123,20.436,16,8,13,21,16,19,14,12,20,22
0,0,1.99991,0.000278376,21.656,24.4574,29.9435,33.9773,37.2776,39.6209,37.9371,41.7729,58.5034,53.4279,22,18,43,34,37,38,46,46,56,46
0,0,2.0001,0.000345296,28.0496,32.6182,41.9258,49.0414,55.0174,59.3392,56.2273,63.3627,96.2245,85.9803,26,32,47,54,56,66,56,56,89,74
0,0,1.99982,0.000241261,18.7615,20.8476,24.8445,27.7204,30.0393,31.6692,30.4994,33.1547,44.3942,41.0363,22,28,20,22,29,36,18,26,27,36
0,0,2.00011,4.30221e-05,8.726,8.89161,9.1741,9.35505,9.49004,9.57988,9.5158,9.65851,10.1746,10.0329,8,6,11,6,8,11,9,11,6,11
0,0,2.0002,0.000170931,14.3036,15.4129,17.4523,18.8606,19.9653,20.7268,20.1814,21.411,26.3306,24.9035,7,19,17,23,34,16,21,21,21,31
0,0,2.00006,0.000223112,17.4954,19.2871,22.6836,25.1017,27.0376,28.3915,27.4204,29.621,38.8011,36.0791,27,13,20,31,27,25,30,40,43,36
0,0,2.00006,0.000317202,25.164,28.9055,36.4025,42.0411,46.7248,50.0861,47.668,53.1975,78.0872,70.4159,19,31,41,41,41,33,46,46,86,75
0,0,2.00009,0.000134696,12.4339,13.1877,14.5445,15.4617,16.171,16.6551,16.3088,17.0868,20.1115,19.2475,14,24,12,20,15,18,22,12,17,15
0,0,2.00003,8.3961e-05,10.2202,10.6022,11.2695,11.7074,12.0393,12.2627,12.1032,12.4599,13.7923,13.4199,6,13,11,11,11,16,9,13,9,16
0,0,2.00005,0.000219387,17.2454,18.9806,22.2627,24.5943,26.4584,27.7606,26.8266,28.9422,37.7415,35.1365,12,21,23,15,27,23,29,33,45,39
0,0,2,0.000332623,26.7068,30.8851,39.3341,45.7459,51.1042,54.9658,52.1864,58.5516,87.5651,78.5667,31,29,42,40,55,57,41,48,85,61
0,0,2.00008,0.000146838,13.0308,13.8944,15.4597,16.5255,17.3536,17.9207,17.5149,18.4277,22.0107,20.9819,10,7,17,18,14,24,15,17,24,21
0,0,1.99994,0.000229771,17.9492,19.8451,23.453,26.0317,28.1017,29.5519,28.5114,30.8706,40.7652,37.8232,22,19,26,26,25,32,26,20,38,33
0,0,1.99994,6.12855e-05,9.36229,9.61641,10.0546,10.3382,10.5514,10.694,10.5922,10.8192,11.652,11.4215,15,12,12,9,5,9,8,15,8,10
0,0,1.9999,0.0001436,12.8665,13.6998,15.2073,16.2318,17.0268,17.5708,17.1815,18.0568,21.4833,20.5008,5,13,19,10,20,23,17,17,22,19
0,0,1.99994,0.000233361,18.1999,20.1538,23.8802,26.549,28.6944,30.199,29.1194,31.5681,41.8677,38.8007,13,27,25,21,29,29,26,46,46,42
0,0,1.99992,0.000206261,16.3905,17.9365,20.8383,22.8839,24.5109,25.6435,24.8315,26.6684,34.2284,32.0025,21,19,20,22,26,27,31,23,29,35
0,0,1.99989,0.000143753,12.874,13.7087,15.2189,16.2452,17.0418,17.5868,17.1968,18.0738,21.5076,20.5229,15,17,13,20,13,14,14,23,18,28
