# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:05:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/8qagaqkr.json
# init = 2 (Default)
# random
#   seed = 66003
# output
#   file = /home/lab5/output/code3-20230416110526_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,0.000131139,2.50189,2.49986,2.4981,2.50177,2.49982,2.50002,2.49953,2.5003,2.49977,2.49725,20.2566,21.408,23.5079,25.0416,26.1085,26.8746,26.3174,27.5604,32.2827,30.8535,18,19,31,17,23,31,35,23,33,37
0,0,8.09555e-05,2.49995,2.4994,2.49953,2.49945,2.50129,2.5001,2.50034,2.49978,2.50056,2.50111,16.6545,17.2448,18.2925,18.9758,19.5303,19.856,19.6114,20.1572,22.2491,21.6816,19,17,17,9,13,18,20,22,21,14
0,0,0.000176952,2.50018,2.49979,2.50067,2.49838,2.49924,2.50094,2.50131,2.50103,2.50172,2.49873,24.1371,26.0674,29.6721,32.0807,34.0573,35.463,34.5102,36.679,45.4677,42.7912,16,32,40,43,34,47,34,49,44,36
0,0,9.35405e-05,2.49953,2.49968,2.50083,2.50003,2.49958,2.49891,2.49786,2.50175,2.49917,2.49893,17.4769,18.2089,19.5126,20.3427,20.977,21.3968,21.0647,21.8423,24.3969,23.6584,17,19,17,23,18,19,28,19,22,22
0,0,0.000107221,2.50188,2.49955,2.50093,2.49973,2.50024,2.49976,2.49998,2.49967,2.50034,2.49948,18.4686,19.3096,20.9038,21.9202,22.7285,23.2574,22.8767,23.7338,27.0397,26.0885,20,17,21,16,19,16,26,23,34,17
0,0,0.000104755,2.49917,2.49803,2.5004,2.49826,2.50077,2.49934,2.49895,2.50019,2.49898,2.49935,18.244,19.0769,20.6354,21.5941,22.417,22.9043,22.5244,23.3847,26.5127,25.6321,21,15,20,25,14,29,15,21,29,26
0,0,0.00016406,2.50193,2.50059,2.50068,2.50076,2.50155,2.50187,2.50024,2.50041,2.49873,2.50011,23.0047,24.6813,27.8103,29.9634,31.6709,32.8398,31.9578,33.8304,41.1896,39.0986,24,23,37,20,25,30,27,30,55,36
0,0,5.72734e-05,2.49883,2.50119,2.49957,2.49952,2.49987,2.49896,2.50082,2.50164,2.50233,2.50028,15.1815,15.6031,16.2402,16.6671,16.994,17.1929,17.0717,17.4276,18.6911,18.3077,18,12,18,14,23,29,16,26,18,18
0,0,7.85072e-05,2.50054,2.49956,2.49939,2.49779,2.49969,2.50049,2.50013,2.49985,2.50163,2.4991,16.5075,17.067,18.0663,18.692,19.2235,19.5725,19.3272,19.8538,21.8714,21.2648,20,17,15,16,11,12,27,10,29,23
0,0,0.00022771,2.49808,2.49934,2.49922,2.49989,2.50162,2.49992,2.5011,2.50009,2.49923,2.50059,29.3041,32.411,38.2413,42.4349,45.857,48.1201,46.4952,50.2562,66.1417,61.4935,25,32,32,45,52,63,43,59,64,62
0,0,7.19848e-05,2.50281,2.49892,2.4994,2.49989,2.50027,2.50066,2.50098,2.49948,2.50076,2.50063,16.1334,16.5843,17.4836,18.0734,18.5189,18.8205,18.6162,19.0572,20.8181,20.3325,18,21,20,17,17,20,15,17,20,20
0,0,3.98747e-05,2.50076,2.49984,2.50082,2.49893,2.49999,2.49951,2.49948,2.4998,2.50093,2.50078,14.222,14.4587,14.8987,15.1422,15.3609,15.4881,15.3917,15.6105,16.4007,16.1864,17,16,13,13,15,12,10,17,15,9
0,0,4.20253e-05,2.50136,2.49922,2.49938,2.49897,2.49903,2.50045,2.50221,2.49796,2.50138,2.50244,14.3493,14.5841,15.0389,15.3223,15.5393,15.7052,15.6301,15.7917,16.6723,16.4631,16,17,21,15,18,16,17,17,18,14
0,0,0.000101116,2.49918,2.50059,2.49844,2.50135,2.49971,2.50028,2.50146,2.50088,2.49939,2.50061,17.9895,18.8288,20.2215,21.2332,21.9242,22.428,22.1031,22.8768,25.8156,25.0092,15,12,23,17,26,22,27,19,35,22
0,0,0.00019878,2.50062,2.49893,2.50178,2.50018,2.50034,2.49877,2.50015,2.50161,2.50051,2.49986,26.2722,28.6079,33.1503,36.2231,38.7081,40.3668,39.1884,42.0398,53.4123,50.0283,23,28,35,37,38,35,39,42,56,51
0,0,-1.01264e-05,2.49835,2.5005,2.50062,2.50053,2.5003,2.50289,2.49879,2.50018,2.50135,2.49925,11.6958,11.6692,11.585,11.5309,11.4894,11.4937,11.4648,11.4406,11.3145,11.3281,15,12,16,8,9,14,11,15,14,14
0,0,8.22803e-05,2.4992,2.50073,2.49862,2.49898,2.50051,2.49971,2.50107,2.50074,2.50113,2.49968,16.7273,17.3663,18.3981,19.1051,19.666,20.0075,19.7793,20.3437,22.4821,21.8554,19,20,18,26,17,14,16,16,26,14
0,0,5.0646e-05,2.501,2.50077,2.49869,2.50083,2.50232,2.50086,2.4985,2.50205,2.49981,2.49895,14.8299,15.1584,15.6941,16.0936,16.3917,16.5504,16.3813,16.7302,17.7478,17.4422,8,14,20,12,14,14,11,17,25,20
0,0,0.000119928,2.49868,2.50214,2.49921,2.50083,2.49893,2.50014,2.50204,2.50062,2.49982,2.49873,19.3358,20.447,22.2445,23.5273,24.4393,25.1202,24.7014,25.7115,29.7029,28.5329,23,18,25,15,15,27,31,25,34,20
0,0,3.93392e-05,2.49903,2.49971,2.49873,2.50029,2.50019,2.50204,2.50002,2.49918,2.5005,2.49972,14.1682,14.4236,14.8276,15.1183,15.3162,15.4773,15.3515,15.5489,16.3285,16.1078,16,12,19,8,21,16,13,13,21,14
0,0,0.000179637,2.50221,2.49897,2.50006,2.49935,2.49919,2.49931,2.50018,2.4999,2.49893,2.49924,24.4381,26.3485,30.0569,32.588,34.5912,35.9837,35.0197,37.2549,46.2552,43.6379,27,27,15,42,32,32,26,30,44,35
0,0,0.000175619,2.50077,2.49921,2.50022,2.49921,2.50079,2.50169,2.50085,2.50172,2.50049,2.49951,24.0273,25.9035,29.4607,31.8737,33.8467,35.2056,34.2254,36.401,44.964,42.4208,19,33,35,38,25,32,34,43,47,42
0,0,7.84434e-05,2.49983,2.50139,2.50013,2.49957,2.50071,2.50091,2.50017,2.5001,2.50156,2.50072,16.4917,17.0934,18.0739,18.7185,19.236,19.5732,19.3208,19.851,21.8593,21.2895,9,14,14,24,18,22,22,24,26,26
0,0,0.000126416,2.50022,2.49767,2.50149,2.49883,2.49874,2.49924,2.49944,2.50092,2.50157,2.5012,19.8571,20.9315,23.0343,24.3301,25.374,26.0992,25.5947,26.7787,31.2251,29.9534,15,14,22,23,23,26,30,29,31,37
0,0,0.000159234,2.49949,2.49935,2.49966,2.50065,2.49929,2.49886,2.49953,2.50019,2.49932,2.4995,22.5247,24.1444,27.116,29.1778,30.7251,31.8015,31.0422,32.822,39.7619,37.7571,25,31,18,35,30,36,32,41,40,32
0,0,0.0001535,2.49966,2.50012,2.49984,2.50057,2.49852,2.4994,2.49832,2.50147,2.49906,2.49889,22.035,23.5746,26.3505,28.2728,29.6947,30.737,29.9773,31.7122,38.0929,36.2274,32,21,20,17,25,35,32,28,37,45
0,0,0.000183571,2.501,2.49887,2.50018,2.50052,2.49946,2.49943,2.49974,2.49851,2.49895,2.50018,24.7825,26.7952,30.6611,33.3374,35.401,36.8523,35.8229,38.125,47.6285,44.9171,27,35,24,36,31,43,33,41,50,40
0,0,0.000177545,2.50151,2.501,2.49974,2.49913,2.50045,2.49967,2.50049,2.50119,2.49941,2.49863,24.2246,26.1655,29.7331,32.2094,34.2161,35.5451,34.6022,36.8205,45.5635,42.9673,15,17,21,28,25,42,33,35,44,46
0,0,2.33534e-05,2.50039,2.49943,2.50007,2.50381,2.49913,2.49936,2.50133,2.50008,2.50109,2.50164,13.3378,13.4617,13.701,13.8989,13.942,14.0167,13.9933,14.0893,14.5077,14.4056,15,7,10,10,10,21,13,11,15,16
0,0,0.000130374,2.50002,2.49866,2.49997,2.50053,2.5011,2.49908,2.49932,2.49971,2.50278,2.49951,20.159,21.3119,23.4615,24.9059,26.0258,26.7258,26.194,27.4133,32.1961,30.7556,16,24,20,32,21,22,32,25,43,38
0,0,0.000116306,2.50014,2.49822,2.50075,2.50019,2.50087,2.50016,2.49927,2.50137,2.49951,2.50104,19.0951,20.0521,21.8767,23.0499,23.9765,24.5777,24.1142,25.1572,28.9049,27.8722,15,31,25,22,21,20,31,19,18,38
0,0,1.50056e-05,2.49997,2.50052,2.50019,2.50011,2.50054,2.50063,2.49914,2.49947,2.49935,2.50006,12.9092,13.0012,13.1394,13.2282,13.3002,13.3453,13.2942,13.3678,13.6111,13.5543,19,12,12,18,14,18,14,13,10,13
0,0,8.49922e-05,2.50004,2.50172,2.49953,2.50054,2.49925,2.50056,2.50024,2.49918,2.50094,2.50059,16.9177,17.5874,18.6676,19.4215,19.9533,20.3548,20.0803,20.6576,22.9354,22.3011,21,18,11,14,19,20,23,21,15,12
0,0,8.37915e-05,2.49976,2.5014,2.49951,2.49996,2.50014,2.50024,2.50043,2.50087,2.49834,2.5008,16.8348,17.4913,18.5549,19.283,19.8322,20.2014,19.943,20.5386,22.6727,22.1162,8,16,20,29,21,18,17,24,27,27
0,0,8.17951e-05,2.49965,2.50018,2.49966,2.49949,2.50051,2.49897,2.5018,2.49926,2.4977,2.50029,16.7036,17.3207,18.3722,19.0641,19.6106,19.9343,19.7373,20.2523,22.3244,21.7934,22,23,26,26,24,23,18,23,22,22
0,0,0.000153543,2.50254,2.50055,2.50158,2.49992,2.5004,2.50114,2.49837,2.50077,2.49944,2.50075,22.1022,23.5891,26.4021,28.2612,29.7581,30.7984,29.9864,31.6984,38.1196,36.306,21,28,28,23,28,28,29,34,24,38
0,0,0.000134521,2.49761,2.50038,2.5005,2.50114,2.50057,2.5005,2.50091,2.49894,2.50032,2.50149,20.4353,21.7327,23.9684,25.4942,26.6469,27.4419,26.8828,28.1084,33.1226,31.7385,27,28,15,26,26,28,29,27,44,27
0,0,3.22555e-05,2.49955,2.50074,2.50091,2.49982,2.49904,2.5003,2.49876,2.50195,2.50005,2.49897,13.7928,14.0053,14.3401,14.5357,14.6813,14.804,14.707,14.9196,15.484,15.3054,19,14,8,16,15,11,21,16,28,18
0,0,0.000128588,2.49998,2.50032,2.49911,2.50083,2.50023,2.49959,2.5002,2.49844,2.4998,2.50083,20.0198,21.184,23.2318,24.6708,25.7347,26.4527,25.9434,27.0759,31.6773,30.4081,10,26,16,30,21,36,31,32,27,32
0,0,9.91523e-05,2.49871,2.49957,2.50137,2.49996,2.49895,2.50039,2.50047,2.49829,2.50152,2.5001,17.8452,18.6514,20.0817,20.9767,21.6589,22.1663,21.8279,22.5406,25.4958,24.65,8,13,20,15,26,34,14,22,27,21
0,0,0.000111186,2.50071,2.49885,2.50084,2.5021,2.50066,2.50008,2.49892,2.49962,2.50046,2.50126,18.7317,19.6279,21.3226,22.4549,23.2684,23.828,23.3913,24.3256,27.852,26.882,32,22,29,22,33,24,26,24,30,33
0,0,4.1807e-05,2.49992,2.49933,2.49842,2.49942,2.4987,2.49958,2.50212,2.50003,2.50009,2.50036,14.3166,14.572,15.0079,15.3108,15.5144,15.6708,15.6086,15.8029,16.6239,16.4033,17,21,13,14,19,22,17,11,20,18
0,0,7.9187e-05,2.49949,2.49993,2.49942,2.50119,2.50125,2.50004,2.50116,2.49984,2.50083,2.50074,16.5336,17.1232,18.1286,18.8255,19.3296,19.6441,19.4247,19.938,21.9645,21.4027,19,19,25,21,14,23,25,18,21,25
0,0,8.22419e-05,2.4984,2.49959,2.49987,2.50156,2.49956,2.5021,2.50086,2.50098,2.50134,2.49936,16.7116,17.3437,18.4175,19.1505,19.6429,20.0508,19.7706,20.3438,22.4804,21.8424,13,21,15,11,15,20,12,25,25,17
0,0,0.00017261,2.50038,2.49941,2.50056,2.50046,2.50055,2.50166,2.50117,2.50072,2.49944,2.49995,23.7402,25.5754,29.0284,31.3916,33.2516,34.5711,33.6361,35.6901,43.9238,41.5413,22,30,22,42,33,47,37,27,46,34
0,0,0.000178205,2.49996,2.49954,2.50047,2.5011,2.49802,2.49928,2.49905,2.49929,2.49973,2.49917,24.2488,26.2017,29.8538,32.3898,34.2643,35.6728,34.6868,36.9017,45.8022,43.1927,31,19,40,30,31,38,37,44,47,44
0,0,0.000146467,2.49843,2.50064,2.49867,2.50027,2.50012,2.49928,2.5004,2.49917,2.50246,2.50078,21.418,22.8842,25.4053,27.1955,28.5505,29.4566,28.8235,30.2843,36.2757,34.5262,17,27,21,28,26,34,27,44,36,32
0,0,4.83566e-05,2.50065,2.501,2.49827,2.49969,2.49952,2.5015,2.49865,2.50103,2.50012,2.50057,14.6942,15.0132,15.508,15.8749,16.1297,16.3338,16.1649,16.4767,17.4537,17.1884,10,6,8,19,17,14,19,21,18,17
0,0,3.58127e-06,2.50065,2.50052,2.50059,2.49877,2.50005,2.49887,2.50143,2.49959,2.50212,2.49869,12.3602,12.378,12.4111,12.4087,12.4395,12.4345,12.4595,12.452,12.5376,12.4801,10,9,9,12,12,10,6,10,14,11
0,0,0.000127764,2.49933,2.49956,2.501,2.50143,2.5,2.49994,2.5012,2.50031,2.49849,2.50128,19.943,21.093,23.1795,24.5742,25.6057,26.3308,25.8438,26.9879,31.4422,30.244,17,13,21,24,27,25,27,24,35,36
0,0,2.89493e-05,2.50052,2.50194,2.49966,2.50062,2.50066,2.49893,2.49925,2.49768,2.50006,2.50092,13.6311,13.8242,14.0861,14.2861,14.4251,14.4917,14.4311,14.5536,15.1083,14.9793,15,20,25,17,11,17,11,10,15,14
0,0,2.34892e-05,2.49916,2.50066,2.49988,2.50028,2.50067,2.50013,2.50031,2.49898,2.49993,2.49939,13.3285,13.4862,13.7077,13.8602,13.9745,14.039,13.9902,14.0857,14.5055,14.3871,9,13,13,10,17,17,14,6,16,12
0,0,6.05052e-05,2.49993,2.49978,2.49966,2.49909,2.50017,2.50152,2.50018,2.49994,2.49946,2.50055,15.3891,15.7991,16.5076,16.9577,17.3216,17.5763,17.3878,17.7514,19.0905,18.738,19,13,16,22,16,14,17,12,22,21
0,0,4.1258e-05,2.49974,2.49933,2.50043,2.49934,2.50093,2.49905,2.49963,2.49827,2.49949,2.49937,14.2838,14.5376,14.9968,15.2637,15.4994,15.6107,15.5196,15.7213,16.5462,16.3233,10,15,14,13,13,17,11,15,11,19
0,0,9.48029e-05,2.50111,2.49943,2.50124,2.50062,2.50001,2.49976,2.50173,2.50048,2.50168,2.50034,17.5901,18.3033,19.6448,20.4961,21.1406,21.5787,21.3039,21.9868,24.6889,23.9054,24,19,20,27,22,19,14,25,21,23
0,0,0.000120354,2.49977,2.50061,2.49935,2.49969,2.49876,2.49897,2.49934,2.50048,2.49872,2.49963,19.3889,20.453,22.2952,23.5552,24.4956,25.1552,24.6963,25.776,29.7645,28.6452,23,19,24,31,35,38,28,35,31,27
0,0,9.29978e-05,2.50091,2.49947,2.50029,2.50034,2.49843,2.49969,2.50049,2.49994,2.50037,2.49975,17.4643,18.1624,19.4489,20.2887,20.8868,21.3436,21.0528,21.7293,24.328,23.5867,11,17,18,23,31,18,25,20,25,26
0,0,1.54378e-05,2.49892,2.50082,2.50139,2.5004,2.50013,2.50254,2.49929,2.50035,2.5004,2.49973,12.9171,13.0294,13.1839,13.2635,13.3282,13.4056,13.33,13.4156,13.6693,13.5915,11,14,14,12,14,11,9,19,15,14
0,0,0.000182084,2.49881,2.49934,2.49988,2.50204,2.49988,2.49759,2.49982,2.49988,2.49989,2.50004,24.5865,26.6371,30.4236,33.1168,35.1111,36.456,35.5142,37.8257,47.1492,44.4388,21,23,35,38,30,27,34,39,49,47
0,0,5.60737e-05,2.50149,2.49806,2.5005,2.50077,2.49913,2.49991,2.49949,2.50134,2.49882,2.49898,15.1516,15.4742,16.1575,16.5785,16.8634,17.0851,16.9292,17.2928,18.4603,18.1287,15,20,10,15,20,21,26,15,19,15
0,0,8.51031e-05,2.49923,2.49712,2.49862,2.50039,2.50209,2.49899,2.49875,2.50036,2.49936,2.50162,16.9114,17.515,18.6609,19.4304,20.023,20.3364,20.0635,20.6962,22.9183,22.3416,18,19,21,16,15,17,19,18,31,23
0,0,3.98369e-05,2.49959,2.50045,2.50113,2.5019,2.49921,2.4993,2.49997,2.49889,2.50043,2.4996,14.2033,14.4653,14.9004,15.184,15.3454,15.4813,15.3957,15.5925,16.3878,16.1629,12,11,24,19,17,29,11,18,15,15
0,0,9.48366e-05,2.49787,2.50107,2.49957,2.49995,2.49971,2.49977,2.49752,2.49908,2.4987,2.49999,17.5355,18.336,19.6154,20.4861,21.1383,21.5834,21.2186,21.9606,24.6214,23.9027,20,15,23,22,26,22,23,26,24,27
0,0,7.62512e-06,2.50122,2.49818,2.49939,2.49996,2.50131,2.49861,2.49938,2.50183,2.50131,2.49856,12.562,12.5656,12.6508,12.702,12.7514,12.7383,12.733,12.7979,12.9098,12.8424,5,7,14,18,16,12,10,13,12,5
0,0,5.62596e-05,2.50017,2.50125,2.49972,2.49953,2.50162,2.50052,2.49967,2.49904,2.49974,2.50206,15.1424,15.5361,16.1599,16.5749,16.9238,17.1146,16.9506,17.2729,18.5028,18.2086,19,20,23,17,25,12,13,12,23,24
0,0,5.37341e-05,2.50018,2.50083,2.49983,2.49965,2.49963,2.50217,2.5014,2.50064,2.50018,2.50031,14.9956,15.3618,15.9579,16.3489,16.6439,16.8837,16.7298,17.0308,18.1665,17.8535,8,16,12,11,21,15,22,16,24,14
0,0,0.000136202,2.50118,2.49973,2.50111,2.50087,2.5006,2.49941,2.50098,2.50199,2.49921,2.49899,20.642,21.8761,24.1867,25.7232,26.9094,27.6912,27.1518,28.4906,33.5017,32.0398,22,22,15,23,31,26,27,36,39,36
0,0,5.02563e-05,2.49979,2.50046,2.50038,2.49965,2.50156,2.49974,2.49956,2.49989,2.49865,2.49969,14.7897,15.1282,15.6899,16.0404,16.3422,16.4931,16.3613,16.6538,17.6759,17.4069,16,23,11,14,16,16,14,18,21,20
0,0,0.000137495,2.50101,2.50064,2.50143,2.4988,2.49973,2.49946,2.50009,2.5018,2.49818,2.49946,20.7418,22.018,24.3519,25.8524,27.0888,27.9095,27.3343,28.7154,33.7906,32.3505,17,16,25,16,32,35,28,33,36,37
0,0,8.79508e-05,2.49905,2.49873,2.49739,2.49961,2.49871,2.50037,2.50017,2.49963,2.49928,2.50139,17.0953,17.7595,18.9068,19.7206,20.2884,20.7175,20.4311,21.051,23.4067,22.7931,18,15,22,24,15,21,23,20,16,19
0,0,9.87367e-05,2.50084,2.50062,2.49906,2.49818,2.49951,2.50073,2.50086,2.49931,2.50047,2.5007,17.8546,18.6378,19.9936,20.8919,21.6189,22.1183,21.7832,22.5053,25.3907,24.592,23,17,28,22,20,21,22,23,27,23
0,0,0.000100828,2.49891,2.50081,2.50004,2.49921,2.50018,2.50063,2.49928,2.5001,2.49955,2.50083,17.9647,18.8096,20.2246,21.1544,21.8979,22.3969,22.0178,22.8181,25.7647,24.9635,22,17,17,27,13,29,24,24,32,28
0,0,0.000111188,2.50003,2.49878,2.50002,2.50071,2.50189,2.49917,2.49966,2.49991,2.49975,2.49963,18.7192,19.6266,21.3054,22.4241,23.2973,23.8067,23.4088,24.333,27.8327,26.8388,22,21,25,26,18,26,25,22,27,39
0,0,6.20499e-05,2.50156,2.50152,2.5003,2.49954,2.50169,2.50007,2.49759,2.49841,2.49936,2.4997,15.5066,15.9322,16.6469,17.1095,17.5043,17.7151,17.5009,17.8955,19.3092,18.9289,17,24,16,11,23,17,10,32,27,16
0,0,6.85895e-05,2.49897,2.49849,2.50245,2.50106,2.49936,2.49857,2.49911,2.50051,2.49829,2.50096,15.8621,16.3368,17.2403,17.7609,18.1404,18.4003,18.2144,18.678,20.2492,19.8544,19,11,13,14,18,18,23,30,25,16
0,0,0.000242961,2.49918,2.4981,2.49906,2.50219,2.49995,2.50034,2.50052,2.50102,2.49949,2.49745,31.1166,34.5645,41.282,46.2405,50.0252,52.7798,50.8256,55.3108,74.1002,68.3178,27,30,39,46,44,54,51,57,72,61
0,0,0.000147233,2.4996,2.50054,2.50271,2.50012,2.50093,2.49973,2.49826,2.49867,2.50035,2.49911,21.5065,22.9574,25.6067,27.3059,28.7014,29.6062,28.8914,30.4139,36.406,34.6567,15,23,21,23,29,38,23,35,30,38
0,0,7.23153e-05,2.50138,2.49977,2.49881,2.49853,2.50035,2.49998,2.49927,2.50005,2.50033,2.50037,16.1309,16.622,17.5023,18.0816,18.556,18.8453,18.6206,19.1073,20.8603,20.375,20,22,22,19,17,14,18,14,27,21
0,0,1.46337e-05,2.50116,2.49865,2.4989,2.49963,2.50042,2.49959,2.50062,2.49889,2.50056,2.50104,12.9059,12.9562,13.0981,13.195,13.2699,13.3014,13.2849,13.3292,13.5899,13.5318,8,9,14,9,8,20,9,11,16,13
0,0,5.98806e-05,2.49927,2.50011,2.49881,2.50013,2.50237,2.49934,2.49891,2.49958,2.50022,2.49977,15.342,15.7619,16.4419,16.9173,17.2968,17.472,17.302,17.6761,19.0166,18.6406,10,12,17,14,15,15,17,10,30,15
0,0,0.000131225,2.50088,2.50085,2.50008,2.49945,2.5004,2.50164,2.50162,2.50069,2.49956,2.49858,20.2428,21.437,23.5646,24.9955,26.1368,26.9323,26.3859,27.586,32.2965,30.9135,21,19,23,26,25,24,30,36,29,24
0,0,0.000126394,2.49964,2.49944,2.50139,2.50005,2.49873,2.49979,2.5002,2.50005,2.49893,2.49961,19.844,20.9668,23.0294,24.3568,25.3705,26.11,25.6109,26.7517,31.1376,29.9008,25,19,15,29,30,26,20,34,33,27
0,0,9.4243e-05,2.50047,2.49959,2.4997,2.50032,2.50023,2.50057,2.50004,2.49961,2.50046,2.50073,17.5409,18.2623,19.5595,20.4272,21.0766,21.5233,21.1979,21.8911,24.5564,23.8198,22,21,21,19,20,22,23,27,28,31
0,0,0.000123811,2.49868,2.49941,2.49996,2.50042,2.49943,2.49995,2.50027,2.50267,2.50072,2.49834,19.628,20.7345,22.6999,24.0234,25.0098,25.7105,25.2269,26.3944,30.6003,29.3198,19,21,19,33,23,23,21,21,21,29
0,0,5.26576e-05,2.49958,2.50049,2.49974,2.50009,2.50036,2.50129,2.50024,2.49902,2.50192,2.50148,14.9243,15.2856,15.8704,16.26,16.5521,16.7597,16.6051,16.8897,18.0533,17.7382,20,15,11,20,9,14,14,17,13,17
0,0,0.00011729,2.5009,2.50025,2.50014,2.49946,2.50035,2.50112,2.50001,2.50178,2.49847,2.49782,19.1824,20.1781,21.9718,23.1576,24.1016,24.7476,24.272,25.322,29.087,27.9774,16,26,21,18,18,32,33,21,36,27
0,0,0.000106997,2.49993,2.49929,2.50033,2.49815,2.49854,2.49834,2.50002,2.50012,2.50002,2.50031,18.4167,19.286,20.8676,21.8588,22.6603,23.193,22.8474,23.7114,26.9861,26.0687,13,17,23,23,18,24,26,27,31,29
0,0,7.50705e-05,2.50121,2.49857,2.49936,2.50066,2.50074,2.49994,2.50025,2.50051,2.49987,2.49994,16.3007,16.7999,17.7564,18.3958,18.8629,19.1602,18.9431,19.4466,21.2822,20.7691,15,15,24,12,21,20,23,23,22,27
0,0,0.000124685,2.49754,2.49954,2.50136,2.49999,2.50008,2.49943,2.49944,2.50199,2.50023,2.50044,19.6721,20.8152,22.8316,24.1284,25.1535,25.833,25.3357,26.5201,30.7845,29.5647,16,23,18,20,29,22,27,34,40,28
0,0,9.61883e-05,2.49922,2.49656,2.49893,2.49897,2.50031,2.50078,2.49881,2.50001,2.50055,2.49887,17.651,18.36,19.7364,20.6184,21.3179,21.7821,21.4154,22.1667,24.9162,24.1064,13,12,18,22,25,17,18,18,24,25
0,0,4.41288e-05,2.49945,2.49863,2.49958,2.50071,2.50085,2.49964,2.50013,2.50173,2.49862,2.49839,14.4388,14.7078,15.2018,15.527,15.7591,15.8928,15.7916,16.0601,16.8885,16.6434,15,16,14,8,21,18,13,14,18,17
0,0,9.83972e-05,2.50078,2.50203,2.49907,2.49877,2.49895,2.50063,2.49835,2.50194,2.49929,2.5004,17.8301,18.6367,19.9597,20.8651,21.5642,22.0709,21.6853,22.5169,25.2968,24.5254,15,23,24,24,28,28,22,22,25,19
0,0,3.71753e-05,2.49973,2.50025,2.49916,2.50244,2.49867,2.49736,2.50162,2.50122,2.49946,2.50062,14.06,14.2978,14.6735,14.9722,15.1017,15.2052,15.1818,15.3722,16.0511,15.8763,9,16,19,16,13,13,10,7,10,10
0,0,0.000129032,2.49967,2.50117,2.49887,2.50101,2.49969,2.49857,2.50132,2.49957,2.49901,2.49812,20.0479,21.2426,23.2781,24.7354,25.7872,26.4967,26.0403,27.1815,31.7565,30.4215,28,22,25,16,22,31,23,28,25,45
0,0,4.88235e-05,2.49893,2.49973,2.50054,2.5006,2.50153,2.5004,2.49986,2.49854,2.4996,2.50011,14.6954,15.0243,15.5798,15.93,16.2061,16.3618,16.2289,16.4836,17.5052,17.2377,16,14,17,17,17,14,8,11,15,11
0,0,6.70787e-05,2.4988,2.50022,2.49891,2.49962,2.50081,2.4994,2.50005,2.49849,2.50004,2.49982,15.7671,16.2592,17.0495,17.5891,18.0078,18.2486,18.0704,18.4659,20.0581,19.6199,17,21,24,16,22,22,22,19,28,22
0,0,0.000133751,2.49897,2.50157,2.49889,2.49873,2.49827,2.499,2.50103,2.49929,2.4991,2.49936,20.4025,21.6867,23.8376,25.3258,26.467,27.2736,26.7648,27.9837,32.8933,31.4981,17,23,30,28,32,35,24,26,34,34
0,0,0.000104761,2.49991,2.50169,2.49943,2.49916,2.49919,2.49886,2.49842,2.49988,2.50025,2.49932,18.258,19.1473,20.6159,21.6142,22.3822,22.8942,22.5131,23.3782,26.5476,25.6322,18,21,25,17,26,13,24,23,25,26
0,0,0.00010684,2.49974,2.50083,2.50011,2.49938,2.49978,2.50086,2.49952,2.50002,2.49997,2.49897,18.402,19.3027,20.8467,21.8669,22.6678,23.2296,22.8151,23.686,26.9536,26.0048,27,18,18,22,28,24,24,24,31,29
0,0,6.48751e-05,2.50042,2.49975,2.50082,2.50028,2.49808,2.49932,2.50148,2.49985,2.49819,2.5002,15.6587,16.0982,16.8938,17.3894,17.7301,18.0061,17.8633,18.2391,19.6958,19.3224,13,20,15,14,22,20,17,15,23,16
0,0,7.39438e-05,2.49955,2.50018,2.50114,2.5012,2.49983,2.5002,2.50028,2.50007,2.50109,2.49904,16.203,16.7456,17.6874,18.2925,18.7228,19.0354,18.8187,19.3022,21.1305,20.5848,19,21,18,12,20,13,23,27,20,26
