# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 10:46:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/cg9987f_.json
# init = 2 (Default)
# random
#   seed = 45806
# output
#   file = /home/lab5/output/code3-20230416104642_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,-6.72497e-06,2.49883,2.49865,2.50025,2.49918,2.50089,2.49911,2.50031,2.49916,2.501,2.50061,11.8562,11.8193,11.7805,11.732,11.7258,11.6878,11.7141,11.6734,11.6002,11.6211,14,14,8,10,7,15,16,13,18,14
0,0,0.00012711,2.50109,2.50113,2.50071,2.50065,2.50133,2.50026,2.49958,2.49924,2.50192,2.4997,19.9278,21.0669,23.0966,24.4672,25.5424,26.2355,25.703,26.8495,31.3973,30.0562,19,17,27,18,34,27,26,23,34,23
0,0,0.000174614,2.49954,2.49888,2.49908,2.49933,2.49904,2.49834,2.49959,2.49953,2.50011,2.49843,23.9047,25.7831,29.2788,31.7023,33.5906,34.8754,33.9809,36.0949,44.6126,42.0732,20,29,32,32,20,35,31,27,56,32
0,0,0.000111842,2.49975,2.50175,2.50025,2.5,2.49956,2.5002,2.49906,2.50116,2.49891,2.49973,18.7613,19.7405,21.3804,22.4887,23.3316,23.9255,23.4849,24.4629,27.9448,26.9664,18,15,17,23,36,27,16,21,26,20
0,0,-1.50105e-06,2.4998,2.502,2.49796,2.50018,2.50027,2.50046,2.50018,2.49957,2.49987,2.49952,12.1096,12.1283,12.0663,12.0848,12.0799,12.0783,12.0777,12.0641,12.0458,12.0474,8,7,13,11,11,13,11,14,16,14
0,0,0.000165785,2.49965,2.49958,2.50006,2.49848,2.49967,2.50152,2.49955,2.50006,2.5012,2.50046,23.1057,24.8401,28.0351,30.179,31.9298,33.1718,32.2614,34.1834,41.8243,39.5945,24,23,25,19,34,35,33,35,40,37
0,0,4.88888e-05,2.49955,2.49904,2.50041,2.50074,2.49968,2.49981,2.49927,2.49991,2.50024,2.50061,14.7082,15.0182,15.583,15.9379,16.1824,16.3586,16.2256,16.5129,17.5251,17.2543,15,25,29,20,12,20,18,15,20,13
0,0,0.000129001,2.49928,2.50078,2.50073,2.5017,2.49952,2.5009,2.49921,2.49926,2.49968,2.50165,20.0377,21.2314,23.3178,24.7483,25.7784,26.5535,25.9806,27.168,31.7709,30.5224,21,24,23,21,23,27,19,41,23,33
0,0,0.000171097,2.50178,2.49954,2.49884,2.49899,2.49949,2.49938,2.50186,2.49975,2.49962,2.49992,23.6351,25.4129,28.7589,31.0866,32.9255,34.1789,33.3614,35.3213,43.44,41.0958,22,26,26,19,42,43,42,40,44,34
0,0,2.25454e-05,2.50034,2.49992,2.49853,2.49998,2.49955,2.49888,2.49992,2.49831,2.49871,2.50054,13.2956,13.4216,13.6244,13.7846,13.8824,13.9419,13.9074,13.9937,14.3866,14.3074,9,14,12,10,15,10,13,9,9,13
0,0,4.83131e-05,2.49838,2.5013,2.4989,2.4991,2.49885,2.5001,2.49897,2.49926,2.50126,2.49907,14.6584,15.015,15.5145,15.8617,16.1149,16.3067,16.1659,16.4431,17.4679,17.1575,13,15,21,13,16,6,12,17,19,22
0,0,6.61156e-05,2.4979,2.50086,2.49933,2.49987,2.50161,2.50017,2.50064,2.50166,2.49998,2.4996,15.6944,16.2024,16.9742,17.5009,17.9216,18.1568,17.979,18.4137,19.9139,19.4819,15,17,20,19,21,20,14,17,12,20
0,0,5.83573e-05,2.50079,2.50268,2.50052,2.5006,2.50018,2.49811,2.50095,2.49911,2.49942,2.50069,15.2752,15.6993,16.3444,16.7845,17.1067,17.2908,17.1829,17.5012,18.7874,18.4569,11,16,12,12,13,18,17,15,6,18
0,0,0.000103721,2.49945,2.50009,2.50147,2.49712,2.49967,2.50034,2.50175,2.50161,2.49964,2.50081,18.1765,19.0314,20.5504,21.4478,22.258,22.7848,22.4507,23.2678,26.3273,25.4816,21,17,20,18,24,28,28,30,24,32
0,0,0.00012924,2.5029,2.50101,2.50184,2.49872,2.50089,2.5007,2.50106,2.49935,2.50078,2.50106,20.1289,21.2581,23.3717,24.7068,25.8495,26.5864,26.0651,27.2107,31.862,30.5563,23,24,30,34,26,31,40,23,38,32
0,0,8.06597e-05,2.50201,2.49942,2.49962,2.50092,2.50052,2.4974,2.50038,2.50022,2.49738,2.49882,16.6697,17.2231,18.267,18.973,19.4817,19.767,19.5782,20.1291,22.1298,21.5866,14,16,22,20,18,17,15,21,24,22
0,0,9.3518e-05,2.4993,2.49953,2.50142,2.49909,2.49975,2.50104,2.50046,2.5015,2.49883,2.50066,17.4713,18.2043,19.522,20.3211,20.9778,21.4395,21.1167,21.8339,24.3845,23.6958,12,16,19,19,18,25,24,21,34,19
0,0,2.87094e-05,2.50119,2.49946,2.50187,2.49976,2.50127,2.5012,2.5002,2.50044,2.49937,2.50157,13.6276,13.7758,14.1003,14.2551,14.4138,14.5037,14.4244,14.5719,15.0709,14.9634,11,9,19,9,13,20,14,8,14,13
0,0,6.89098e-05,2.50117,2.5,2.49846,2.49864,2.49947,2.49945,2.50062,2.50104,2.49919,2.50015,15.9167,16.3841,17.1994,17.7492,18.1762,18.4523,18.2763,18.725,20.3157,19.8835,22,9,17,20,16,22,18,20,19,21
0,0,9.32332e-05,2.50009,2.49799,2.49945,2.50043,2.4998,2.50064,2.5005,2.4996,2.49948,2.5004,17.4659,18.154,19.4557,20.3167,20.9441,21.3941,21.0823,21.7537,24.3488,23.6417,18,15,14,10,21,24,25,24,30,28
0,0,9.75774e-05,2.50055,2.4995,2.4998,2.49845,2.49909,2.50014,2.49977,2.49955,2.50015,2.50058,17.7696,18.5243,19.892,20.765,21.4646,21.9513,21.6115,22.3489,25.1647,24.3874,16,19,10,15,15,21,23,19,21,32
0,0,0.000129112,2.50032,2.49997,2.50069,2.49922,2.50008,2.49993,2.50236,2.50066,2.50061,2.49993,20.0671,21.2245,23.3299,24.7019,25.8093,26.5456,26.0795,27.2247,31.8264,30.4941,22,18,31,23,20,32,21,30,28,34
0,0,0.000152212,2.4993,2.4992,2.49877,2.50049,2.49877,2.50211,2.50187,2.50014,2.50015,2.50111,21.9177,23.4227,26.1522,28.0718,29.4805,30.5817,29.857,31.4172,37.771,35.9771,24,22,23,22,32,29,36,40,43,28
0,0,0.000126026,2.50188,2.4991,2.50158,2.49874,2.49937,2.49833,2.49948,2.50153,2.49984,2.501,19.8602,20.9265,22.9911,24.2759,25.3324,26.0143,25.5372,26.7302,31.0809,29.8645,24,13,29,23,23,27,36,22,32,32
0,0,8.44954e-05,2.50165,2.50049,2.49955,2.49989,2.50039,2.50148,2.49929,2.50076,2.49958,2.5012,16.9126,17.5283,18.6214,19.3561,19.9185,20.3127,20.0027,20.6265,22.8199,22.2359,17,14,14,17,11,15,18,21,13,21
0,0,6.89151e-05,2.49838,2.50068,2.50123,2.50051,2.49961,2.50028,2.50165,2.50126,2.49962,2.4997,15.8726,16.3957,17.2476,17.7828,18.1793,18.4682,18.2957,18.7299,20.3253,19.8754,23,22,6,15,30,16,26,21,18,17
0,0,9.05241e-05,2.49978,2.49872,2.49796,2.50133,2.50147,2.5003,2.50007,2.50022,2.49952,2.50075,17.2787,17.9569,19.1639,20.0352,20.6513,21.0401,20.7403,21.4035,23.8645,23.1988,13,20,22,22,21,15,23,22,35,28
0,0,0.000109885,2.50136,2.50081,2.50116,2.49991,2.49925,2.5,2.50148,2.50081,2.49956,2.49814,18.6499,19.5567,21.1904,22.2465,23.0604,23.6399,23.2725,24.1583,27.5592,26.5516,18,24,21,22,28,18,23,25,36,14
0,0,0.000123647,2.49979,2.50121,2.49893,2.49949,2.4999,2.49993,2.50093,2.49907,2.50066,2.49798,19.6374,20.7572,22.6579,23.9795,24.9977,25.6845,25.2191,26.2727,30.561,29.2751,19,24,16,15,42,36,25,29,25,31
0,0,0.000188692,2.49912,2.49854,2.5016,2.5007,2.49867,2.50064,2.49994,2.50129,2.4988,2.49983,25.2301,27.3827,31.5053,34.2923,36.4421,38.0542,36.9247,39.4691,49.4689,46.5655,26,28,30,24,36,36,37,50,56,40
0,0,7.59422e-05,2.49963,2.50242,2.49921,2.49975,2.50071,2.49873,2.50086,2.50227,2.50074,2.50103,16.3299,16.928,17.8315,18.4672,18.9582,19.238,19.052,19.5868,21.4392,20.9209,24,14,21,22,19,21,21,20,20,18
0,0,0.000145412,2.50004,2.50104,2.5004,2.50141,2.49959,2.49972,2.4997,2.5001,2.49894,2.50079,21.3653,22.7898,25.3147,27.0695,28.3609,29.2824,28.6251,30.1142,35.8659,34.2686,18,26,22,25,20,32,33,20,31,28
0,0,-4.29146e-06,2.4997,2.501,2.49998,2.50114,2.50073,2.49998,2.50035,2.50093,2.49683,2.49913,11.9787,11.9718,11.9223,11.9128,11.891,11.8709,11.8832,11.8725,11.7627,11.8063,13,9,11,5,7,17,13,15,14,14
0,0,0.000136693,2.49835,2.49899,2.49797,2.49968,2.50031,2.50097,2.49967,2.50111,2.49939,2.49933,20.6228,21.9063,24.1702,25.7619,26.9785,27.8166,27.1945,28.5528,33.6304,32.1626,29,19,24,16,32,26,27,23,27,31
0,0,4.01307e-05,2.49988,2.5001,2.50073,2.49959,2.49907,2.50015,2.49943,2.50017,2.50035,2.5011,14.2236,14.4784,14.9164,15.1734,15.3696,15.522,15.414,15.6412,16.4223,16.221,7,17,22,19,20,14,11,7,21,15
0,0,0.000206736,2.50016,2.50007,2.4995,2.50029,2.50016,2.50119,2.50126,2.50018,2.49897,2.50165,27.0796,29.6375,34.4243,37.8419,40.5335,42.4545,41.1098,44.1108,56.5793,53.0336,28,31,37,42,32,29,34,46,53,48
0,0,6.77282e-05,2.50098,2.49976,2.49842,2.5008,2.49785,2.50022,2.49974,2.50168,2.50147,2.50044,15.8412,16.2972,17.0968,17.6727,18.0225,18.3352,18.1338,18.5999,20.1841,19.723,23,20,16,21,14,16,18,18,17,23
0,0,0.000112253,2.50083,2.49853,2.49988,2.49924,2.49849,2.50028,2.49975,2.50019,2.50042,2.49911,18.8114,19.7118,21.4167,22.5222,23.3625,23.9867,23.558,24.5016,28.0726,27.0285,15,21,18,25,23,24,23,26,28,19
0,0,3.4498e-05,2.49923,2.50046,2.5006,2.50022,2.49733,2.50263,2.49969,2.49838,2.50027,2.49933,13.9085,14.137,14.4981,14.7215,14.8486,15.0407,14.916,15.0753,15.7478,15.557,14,12,18,9,25,13,17,16,15,13
0,0,0.000158487,2.50008,2.49964,2.50154,2.50129,2.49936,2.49987,2.5002,2.49878,2.49853,2.50109,22.4729,24.074,27.0654,29.0773,30.5938,31.6905,30.9268,32.6239,39.5102,37.617,26,21,25,24,26,33,27,28,42,41
0,0,9.86589e-05,2.49891,2.5002,2.49896,2.49885,2.50049,2.50003,2.49948,2.50158,2.49962,2.49851,17.8148,18.6237,19.9838,20.8968,21.6303,22.0926,21.7432,22.5454,25.3545,24.5246,24,17,22,17,25,23,28,18,27,29
0,0,0.000206205,2.4985,2.50083,2.49995,2.50191,2.49964,2.50064,2.5005,2.49954,2.50015,2.49804,26.9794,29.5921,34.3478,37.7927,40.3872,42.2951,40.9505,43.9367,56.4229,52.6431,29,24,37,39,34,43,36,50,53,45
0,0,5.73302e-05,2.50108,2.50054,2.49925,2.4999,2.50063,2.49931,2.49988,2.49958,2.49896,2.49924,15.219,15.5967,16.2396,16.6787,17.0126,17.2047,17.0613,17.3978,18.636,18.2961,16,15,20,14,18,14,13,21,13,16
0,0,0.000147454,2.50029,2.50019,2.50049,2.50142,2.50124,2.49971,2.49851,2.50244,2.49992,2.49919,21.5399,22.9712,25.5782,27.3745,28.747,29.6453,28.9362,30.5708,36.4502,34.7141,20,28,28,22,35,43,45,45,33,37
0,0,-2.35416e-06,2.49945,2.49964,2.49908,2.50025,2.4996,2.49863,2.50136,2.4998,2.50029,2.49926,12.0656,12.0554,12.0281,12.0293,12.0121,11.9942,12.0314,12.0029,11.9746,11.9715,5,9,12,11,14,10,9,10,14,14
0,0,8.73056e-05,2.49847,2.49947,2.4992,2.50179,2.49984,2.49974,2.50037,2.50105,2.50106,2.49974,17.0428,17.7233,18.8796,19.6939,20.2354,20.624,20.3578,20.9965,23.3361,22.6515,15,13,18,19,21,21,20,21,22,23
0,0,6.25435e-05,2.50098,2.50146,2.49934,2.49879,2.50022,2.49863,2.50085,2.50179,2.5,2.50026,15.5271,15.965,16.6722,17.143,17.5288,17.7424,17.6091,18.0112,19.3925,19.006,9,19,14,18,13,17,19,25,18,8
0,0,0.00014042,2.50002,2.4981,2.50007,2.4997,2.50034,2.49879,2.50053,2.49822,2.5009,2.50018,20.9568,22.2403,24.6793,26.2942,27.5705,28.3875,27.8207,29.1383,34.6272,33.0543,21,27,28,31,26,17,29,44,28,34
0,0,2.07159e-05,2.50037,2.49972,2.501,2.49898,2.49956,2.50017,2.49898,2.49918,2.498,2.5019,13.2023,13.3137,13.5331,13.6334,13.7358,13.8067,13.7457,13.8474,14.182,14.1418,18,16,11,13,12,17,12,19,9,12
0,0,0.000133273,2.5001,2.49804,2.50162,2.50046,2.50067,2.49927,2.49954,2.49891,2.50077,2.50072,20.3878,21.566,23.8454,25.3032,26.4571,27.2024,26.6499,27.8902,32.8317,31.4343,19,20,27,25,26,25,31,28,44,31
0,0,7.97902e-05,2.50011,2.49756,2.50093,2.49922,2.50135,2.49889,2.5004,2.50004,2.50069,2.49982,16.5824,17.127,18.2112,18.8507,19.3996,19.693,19.4788,20.0168,22.0601,21.475,24,23,24,13,17,24,15,16,27,21
0,0,0.000152007,2.49948,2.50095,2.50104,2.49974,2.50147,2.49989,2.49985,2.50167,2.5011,2.49912,21.9043,23.4432,26.1848,28.0191,29.5249,30.4761,29.7607,31.4251,37.7491,35.853,20,23,19,26,38,25,33,33,34,36
0,0,3.67301e-05,2.49963,2.49912,2.49831,2.50094,2.50014,2.49912,2.49994,2.50115,2.50154,2.49948,14.0345,14.2544,14.6283,14.9134,15.0849,15.1912,15.1168,15.3286,16.0315,15.808,18,11,14,19,20,11,25,21,20,16
0,0,-2.61555e-05,2.49927,2.50072,2.50045,2.50087,2.49995,2.49898,2.49707,2.50089,2.50054,2.5011,11.0037,10.8945,10.6864,10.5646,10.4634,10.3936,10.4161,10.3618,10.0354,10.1271,15,11,4,13,12,8,12,6,9,12
0,0,0.000118574,2.49953,2.50097,2.4994,2.50075,2.49862,2.50036,2.501,2.49865,2.49963,2.50066,19.2514,20.3045,22.0977,23.3514,24.2401,24.921,24.4801,25.4454,29.3998,28.3142,24,20,17,26,31,25,23,17,22,32
0,0,4.72248e-05,2.49954,2.50093,2.49936,2.50112,2.50022,2.49991,2.49933,2.49903,2.50055,2.49855,14.6138,14.9393,15.4368,15.7992,16.0352,16.1968,16.0686,16.3285,17.3151,17.0164,15,14,16,15,19,20,15,16,19,17
0,0,8.61014e-05,2.5005,2.49945,2.49983,2.49936,2.49943,2.4991,2.49915,2.49895,2.50018,2.49915,16.9983,17.6315,18.7776,19.517,20.0861,20.4615,20.1896,20.796,23.1078,22.4451,15,21,15,17,17,15,19,12,24,26
0,0,9.29216e-05,2.49959,2.50146,2.50002,2.50047,2.4996,2.50133,2.50064,2.50162,2.50003,2.49901,17.4362,18.1927,19.4361,20.2828,20.902,21.3687,21.0466,21.7556,24.3057,23.5566,9,23,18,24,16,25,24,23,27,31
0,0,0.000145631,2.50029,2.49994,2.50025,2.50103,2.50224,2.50051,2.50027,2.50082,2.4994,2.49902,21.3888,22.7862,25.3389,27.0919,28.4724,29.3445,28.6785,30.1772,35.9409,34.2613,14,26,24,32,31,22,28,31,51,43
0,0,3.21708e-05,2.50069,2.49914,2.50015,2.49974,2.50061,2.50062,2.5003,2.50233,2.5006,2.50002,13.8041,13.9779,14.3231,14.5279,14.6971,14.8012,14.7223,14.9174,15.4828,15.3123,10,13,15,15,18,17,16,15,7,24
0,0,2.3896e-05,2.49936,2.49911,2.49962,2.49988,2.50225,2.49918,2.4987,2.50046,2.4998,2.50056,13.3521,13.4888,13.7322,13.8856,14.0297,14.0602,14.0011,14.1422,14.5476,14.4455,12,12,9,19,14,11,16,20,12,19
0,0,-6.53859e-05,2.49999,2.49951,2.49943,2.50023,2.49956,2.4981,2.50123,2.49871,2.49908,2.4999,9.46318,9.19214,8.76469,8.51521,8.32617,8.19581,8.30585,8.0996,7.48621,7.6538,8,12,4,13,6,9,14,13,3,12
0,0,0.000100574,2.50066,2.49933,2.49961,2.50011,2.49962,2.50051,2.49937,2.49849,2.50104,2.5003,17.9785,18.7614,20.1902,21.1439,21.8534,22.3599,21.9868,22.7455,25.7544,24.9052,14,22,20,30,22,24,14,19,31,21
0,0,0.000189851,2.50079,2.49909,2.50009,2.50319,2.49796,2.50038,2.50076,2.5006,2.49954,2.49903,25.3857,27.5348,31.6415,34.5969,36.6624,38.3115,37.2077,39.7273,49.934,46.9131,25,32,30,39,40,50,27,39,46,49
0,0,7.4586e-05,2.49973,2.49911,2.50005,2.49842,2.49932,2.50107,2.49972,2.49962,2.49992,2.49797,16.2461,16.7741,17.7253,18.3059,18.7833,19.126,18.8792,19.3708,21.2068,20.657,14,15,16,23,15,18,21,16,20,23
0,0,5.82837e-05,2.4999,2.49941,2.49896,2.5001,2.50001,2.4997,2.49996,2.50001,2.49767,2.49855,15.2572,15.6431,16.3129,16.7693,17.0965,17.3108,17.1585,17.5089,18.7444,18.4078,21,20,13,16,13,18,23,16,18,22
0,0,6.13181e-05,2.4997,2.50081,2.49987,2.49988,2.49832,2.49843,2.49984,2.50107,2.50105,2.50146,15.434,15.8708,16.5787,17.0467,17.3713,17.6081,17.4652,17.8616,19.2369,18.8638,19,10,9,16,25,17,18,17,24,18
0,0,5.54643e-05,2.50176,2.49906,2.49902,2.50016,2.50029,2.49878,2.49971,2.50015,2.49897,2.50054,15.12,15.4492,16.0842,16.5132,16.8232,17.0032,16.8724,17.2067,18.3795,18.0785,14,9,9,13,23,27,14,21,21,21
0,0,0.000161247,2.49901,2.50163,2.50033,2.50096,2.50057,2.49973,2.50008,2.50095,2.49845,2.49955,22.6897,24.41,27.4102,29.5107,31.1266,32.2183,31.429,33.261,40.326,38.3032,20,20,37,37,27,27,35,20,38,34
0,0,0.000179648,2.5013,2.50216,2.49707,2.49987,2.4992,2.49935,2.50018,2.50034,2.49964,2.49863,24.417,26.4339,29.9688,32.6067,34.5936,35.9872,35.0219,37.2739,46.2919,43.6144,17,25,28,37,48,32,37,36,44,56
0,0,2.96089e-05,2.49878,2.49957,2.50072,2.50038,2.49872,2.49927,2.5022,2.50005,2.50157,2.50016,13.6421,13.8307,14.1479,14.3344,14.4525,14.5544,14.5299,14.6481,15.2054,15.0382,6,19,10,15,8,13,8,11,21,6
0,0,8.912e-05,2.49902,2.50107,2.50061,2.49948,2.50121,2.4999,2.49988,2.50079,2.49995,2.50101,17.1722,17.8907,19.0795,19.8448,20.4781,20.8543,20.5659,21.2294,23.6267,22.9745,20,12,19,12,23,24,32,14,29,27
0,0,8.49076e-05,2.50105,2.49867,2.49941,2.49957,2.50093,2.50155,2.50021,2.49893,2.5002,2.49912,16.9293,17.5275,18.6573,19.3937,19.9771,20.3646,20.0697,20.6417,22.9042,22.2549,20,23,20,14,27,10,15,29,15,18
0,0,0.000190769,2.50122,2.5003,2.50069,2.49883,2.50044,2.50082,2.50166,2.50121,2.50004,2.50034,25.4868,27.6771,31.807,34.6202,36.9501,38.5412,37.4424,39.9794,50.3009,47.282,28,20,23,31,39,33,32,44,57,42
0,0,8.37263e-05,2.49965,2.50108,2.50007,2.49845,2.49899,2.4995,2.49935,2.49953,2.50057,2.49969,16.8286,17.4808,18.5592,19.2469,19.8018,20.1786,19.9137,20.5027,22.7122,22.0814,15,9,29,20,19,20,22,22,18,34
0,0,5.63877e-05,2.49985,2.49941,2.50014,2.50061,2.49938,2.49989,2.49896,2.50006,2.49962,2.50077,15.1451,15.5161,16.1772,16.6045,16.8985,17.117,16.9514,17.3044,18.5182,18.2017,14,21,17,13,24,14,17,16,17,17
0,0,0.000155719,2.5005,2.50041,2.50143,2.50005,2.50082,2.50006,2.50217,2.50055,2.49886,2.5005,22.2434,23.8075,26.6885,28.6039,30.1496,31.1719,30.4878,32.1237,38.7185,36.8626,20,30,30,28,36,29,32,25,40,30
0,0,0.000120291,2.49982,2.49975,2.50125,2.4992,2.49949,2.50025,2.50092,2.50066,2.49963,2.50083,19.3851,20.43,22.3305,23.5356,24.5046,25.1779,24.7264,25.7706,29.7775,28.6668,30,27,17,25,28,33,20,29,40,19
0,0,0.000160379,2.49916,2.49953,2.50092,2.5004,2.49949,2.49962,2.50035,2.49864,2.50064,2.50083,22.6171,24.268,27.307,29.3541,30.9363,32.0465,31.2775,33.0056,40.1546,38.1163,18,22,21,35,25,36,38,27,32,37
0,0,0.000164784,2.50099,2.50083,2.49921,2.50062,2.49877,2.49982,2.50042,2.50065,2.50023,2.50073,23.0473,24.7642,27.8708,30.0782,31.7161,32.916,32.1,33.9913,41.474,39.3246,23,32,22,16,25,32,37,32,39,33
0,0,9.88917e-05,2.50043,2.50134,2.50137,2.50046,2.5012,2.50038,2.49977,2.49818,2.49976,2.49902,17.858,18.6635,20.0553,20.9572,21.675,22.1313,21.7792,22.5014,25.4018,24.5778,13,22,20,25,23,19,23,23,28,24
0,0,8.86839e-05,2.49958,2.49893,2.49943,2.49981,2.49847,2.50009,2.50105,2.50156,2.501,2.49874,17.153,17.8191,19.0154,19.804,20.3703,20.8034,20.5373,21.188,23.5751,22.8516,8,16,22,28,13,22,26,21,31,29
0,0,0.000169085,2.49994,2.49772,2.50126,2.50088,2.50077,2.5012,2.49902,2.50163,2.49831,2.50106,23.4089,25.1481,28.5385,30.8038,32.5843,33.8279,32.8755,34.9474,42.7391,40.5587,25,31,32,20,27,37,32,32,52,45
0,0,6.32898e-05,2.49931,2.50107,2.49759,2.49963,2.50079,2.49961,2.50125,2.49861,2.50156,2.50015,15.5459,16.0101,16.7057,17.2277,17.6151,17.8399,17.6937,18.0377,19.5308,19.105,19,18,13,26,14,14,15,16,21,26
0,0,7.62013e-05,2.50006,2.49951,2.49919,2.50014,2.49874,2.49893,2.49807,2.50003,2.49803,2.5018,16.3532,16.8976,17.8545,18.5005,18.9495,19.2721,19.0279,19.5746,21.4223,20.9758,14,27,28,22,7,16,16,28,20,16
0,0,0.000167067,2.50023,2.49787,2.50186,2.50106,2.49971,2.49935,2.50111,2.50129,2.50133,2.49942,23.2337,24.9346,28.2673,30.4703,32.1699,33.357,32.556,34.4995,42.2304,39.9155,22,19,27,28,32,40,32,44,43,37
0,0,9.69153e-05,2.50149,2.4994,2.4982,2.49979,2.49987,2.49867,2.49958,2.49913,2.49941,2.49957,17.741,18.4698,19.7944,20.7176,21.3987,21.8316,21.5236,22.2476,25.0225,24.2484,14,18,13,14,22,25,21,20,18,22
0,0,8.43838e-05,2.50013,2.49743,2.50147,2.49957,2.50192,2.50084,2.50027,2.49915,2.49939,2.50023,16.8796,17.4664,18.6468,19.3381,19.9359,20.2859,20.0093,20.579,22.7966,22.1967,17,22,16,25,26,15,20,23,27,25
0,0,1.14762e-07,2.50021,2.5011,2.5016,2.50118,2.49898,2.49883,2.50247,2.50234,2.50047,2.5001,12.1904,12.2019,12.2091,12.2045,12.1782,12.1767,12.2208,12.2198,12.1986,12.1937,11,12,14,13,14,11,12,12,10,18
0,0,6.61896e-05,2.49908,2.50108,2.49919,2.49946,2.49864,2.50175,2.50017,2.50057,2.50001,2.49967,15.7175,16.2111,16.9782,17.5008,17.8761,18.1937,17.9783,18.4022,19.9254,19.4935,15,13,17,15,19,19,21,18,18,15
0,0,1.80733e-05,2.50109,2.49923,2.50064,2.50101,2.49791,2.4992,2.49993,2.50109,2.50083,2.50058,13.0776,13.1569,13.3498,13.4647,13.504,13.5751,13.5468,13.6476,13.9456,13.8603,11,14,13,14,13,15,14,20,15,18
0,0,0.000141246,2.50057,2.49951,2.50113,2.50103,2.49883,2.50156,2.49908,2.49969,2.50114,2.50034,21.0353,22.351,24.8083,26.4485,27.6612,28.6082,27.9155,29.3316,34.8488,33.254,32,26,24,30,26,28,22,23,39,25
0,0,3.12625e-05,2.49934,2.49993,2.50061,2.5001,2.49951,2.49906,2.50133,2.49945,2.49933,2.50051,13.7371,13.9343,14.2645,14.4609,14.6037,14.6973,14.6591,14.7907,15.359,15.2212,10,13,9,16,13,17,18,15,13,14
0,0,5.24159e-05,2.50022,2.50093,2.50233,2.50005,2.5004,2.50079,2.50044,2.49926,2.49954,2.50094,14.92,15.2766,15.8921,16.2378,16.5295,16.7269,16.5848,16.8684,17.978,17.6982,14,21,19,13,18,17,23,12,19,16
0,0,6.02567e-05,2.50038,2.50011,2.4998,2.49898,2.50063,2.49725,2.49959,2.49916,2.5009,2.50149,15.3812,15.7874,16.4893,16.9328,17.3044,17.4752,17.3521,17.7102,19.0828,18.7227,17,15,27,24,13,19,16,12,18,18
0,0,0.000108778,2.49845,2.49882,2.50119,2.49823,2.50083,2.50111,2.4996,2.49939,2.50092,2.50005,18.5165,19.4251,21.0735,22.075,22.9489,23.5088,23.0782,23.9584,27.3707,26.3941,18,28,22,27,16,30,23,20,22,23
0,0,4.03109e-05,2.49948,2.49853,2.50213,2.5004,2.49928,2.4997,2.49877,2.4998,2.50165,2.49992,14.2278,14.4669,14.9509,15.2007,15.3889,15.5319,15.4203,15.6529,16.4657,16.2227,11,11,20,15,22,17,16,18,21,11
0,0,3.24911e-05,2.49966,2.50062,2.50083,2.50175,2.50092,2.49973,2.49975,2.50022,2.50076,2.49826,13.8069,14.0179,14.356,14.5826,14.729,14.8166,14.742,14.9157,15.5222,15.3203,12,13,22,19,14,13,5,18,16,14
0,0,0.000111367,2.50116,2.50049,2.49943,2.50043,2.49991,2.49943,2.50046,2.50144,2.49886,2.49931,18.7532,19.6753,21.312,22.4398,23.2754,23.8386,23.4522,24.3973,27.8448,26.8643,11,18,22,24,22,21,22,19,21,29
0,0,6.27994e-05,2.4978,2.49949,2.49958,2.4993,2.50081,2.5021,2.50006,2.49945,2.49809,2.50107,15.4931,15.9511,16.6977,17.1758,17.5653,17.8315,17.6218,17.9978,19.3923,19.0561,24,18,16,14,21,23,11,20,16,18
0,0,0.000120368,2.49919,2.5007,2.50094,2.49946,2.50072,2.49837,2.49931,2.49863,2.50126,2.49904,19.3787,20.4561,22.3323,23.5517,24.5457,25.1423,24.6979,25.7305,29.843,28.6313,8,19,27,24,25,26,18,23,34,23
